,created_at,username,tweet,language,replies_count,retweets_count,likes_count
285,2021-08-06 20:40:39 India Standard Time,p_jaikumar,Inspite of it no control on covid   https://t.co/EvQiGE0bwn,en,0,0,0
312,2021-08-09 05:21:02 India Standard Time,bangcamm,covid is real,en,0,0,0
324,2021-08-09 04:57:16 India Standard Time,santosh45334980,@GovindAgarwal_ @SonuSood is santosh from Hyd I really shame to asking your help this crucial(covid time Sirrecently got paralysis age 27  Blood clots in brain 🧠🧠🧠🧠🧠 Physiotherapy  home treatment need   https://t.co/aZaXWKsdHH  https://t.co/5a3GmWNDFx  https://t.co/pEq9crC8Lo,en,0,1,0
332,2021-08-09 04:38:51 India Standard Time,redzderczar,"This one covid death will not prompt government to take action despite hundreds of death reported daily  Only death of a minister, royal or their family member might change something.  But how come can dead after fully vaccinated, with top priority management in hospital?",en,0,0,3
338,2021-08-09 04:30:09 India Standard Time,madnurrrr,nobody should die because of covid,en,0,0,0
349,2021-08-09 04:20:39 India Standard Time,alfhaikal1,"Woke up this morning and saw the news about Siti Sarah, it’s so heart breaking. She’s one of a covid fighter 😭 I still can’t believe that she pass away. Sending doa and condolences to Shuib and family. Alfatihah dibaca #sitisarah #suib #sitisarah  https://t.co/7T08YJOfPx",en,3,352,825
360,2021-08-09 02:08:28 India Standard Time,56ravinder,"@RatanSharda55 @smritiirani Last state of India , that state is suffering from Covid , we fails to identify spreaders , 1st, 2nd and 3rd wave or mixup all wave together , entire state need to get vaccination , out siders carry viruses in kerala , viruses spreading fast , get friendly atmosphere",en,0,0,0
362,2021-08-09 01:50:15 India Standard Time,ishtiapil,"● This vaccine, also called as Janssen COVID-19 vaccine, has been developed by Janssen Vaccines in Leiden, Netherlands.",en,0,0,2
363,2021-08-09 01:49:49 India Standard Time,ishtiapil,"Johnson and Johnson’s single-dose COVID-19 vaccine approved for emergency use India.  ● With this vaccine, India has five Emergency Use Authorization vaccines.  ● This move will further boost India’s collective fight against COVID-19.",en,1,0,3
364,2021-08-09 01:48:25 India Standard Time,mamoonraman678,@ReutersSports Is there anyone got infected with  Covid 19 in Olympic game? Let us have medal tally of first 10 countries.,en,0,0,1
366,2021-08-09 01:16:32 India Standard Time,tylerbangkok,@NFTBroadcast Bangkok Is Heating Up... {Protest scense from this weekend as the economic/Covid situation worsens.} #nft #nftcolletor #nftcollectors #nftbuyers #NFTshare #ArtistLift #artistsupport #bangkok #thailand #protest #headlines #worldview #nfts  https://t.co/8nZm0cOSkd,en,0,0,2
367,2021-08-13 05:24:46 India Standard Time,khmarsha,"But still,  my resolution clear that i want to invest in jubah, especially fustan right after i got my full salary laaa.. time covid i've been paid half of my salary only.. so start sept laaa..",en,0,0,0
370,2021-08-13 05:11:35 India Standard Time,thaimiller2019,"It's 6.30am and no one has published the covid numbers of doom yet, I thought the rule was that the usual suspects had to do it 15 minutes earlier every day.   #gettingsloppy",en,3,1,17
372,2021-08-13 04:53:00 India Standard Time,profsomashekhar,Here in India most professional organisations have come forward to vaccinate but the government does not allow many centers to open. @amitabhk87 Our institution was allowed as a vaccination center only for about two months. This despite managing 10000+ Covid patients so far! 2/2,en,0,0,4
373,2021-08-13 04:50:55 India Standard Time,huz_ai,@CibaiLokter It is NOT EFFECTIVE against covid,en,1,0,2
374,2021-08-13 04:44:40 India Standard Time,hsubrihsab,"To those people who asked “Tukar PM boleh hilang ke covid 19?.   They don’t understand the importance of policy making in crisis management.   The virus is God-sent, the solution is manmade.",en,0,0,0
379,2021-08-13 03:57:56 India Standard Time,publichelper123,@BSBommai @mla_sudhakar @KotasBJP @karkalasunil I think COVID has gone in India 🇮🇳🪔🕉🙏💐💛❤️🛕,en,0,0,0
380,2021-08-13 03:54:32 India Standard Time,chungakabasil,The war with the virus is not over yet guys!Covid-19: Sarawak Health director blames SOP flouters for record high new cases in state today    https://t.co/2QIEP6CaCS,en,0,0,0
381,2021-08-13 03:53:19 India Standard Time,nimbalkarsays,This is sad. Dr. Ghorpade has COVID four months back. Collapsing in the gym scares me. Stress and lack of sleep. Doctors need to vacation more and have assured careers. A NHS in India will benefit both doctors and patients.,en,2,9,38
382,2021-08-13 03:53:14 India Standard Time,shoaibsahils,"@Kabsha18 Oh, So much studying in Covid too, That's Something special for me",en,1,0,1
383,2021-08-13 03:49:32 India Standard Time,faiznazim,@sitifahdilla Yes. Ada study kata dalam susu ibu ada antibody covid juga. Tapi to what extent it protects the baby still under study. ☺️☺️☺️,en,0,0,0
385,2021-08-13 02:52:09 India Standard Time,aasfandyarkhan,Following areas are sealed in Islamabad by @dcislamabad to control covid infection. Everyone plz stay safe . Get vaccinated and follow sops .  https://t.co/0KsDinMb9O,en,0,0,3
386,2021-08-13 02:51:56 India Standard Time,abdmardani,Human catastrophe is happening. HELP US.#who #UnitedNations #UnitedNationsHumanRights #UNICEF #humandisaster #Covid_19 #SOS #WHO  https://t.co/Oa29jspmYX,en,0,0,0
388,2021-08-13 02:44:32 India Standard Time,samrinahashmi,Well Done @OfficialNcoc &amp; @Asad_Umar @fslsltn  This whole vaccination @ Covid control has been managed very well since beginning,en,1,1,1
391,2021-08-13 02:27:29 India Standard Time,babak_hamedi,Help to Iran for vaccinatoin @WHO  @UNICEF  #helpiran  #Covid_19  #vaccination  #phizer  #sosiran  #soslran  https://t.co/iIQdCJUH1E  https://t.co/2ZanhRfHaN,en,1,3,17
392,2021-08-13 01:54:33 India Standard Time,_rodahidup,@KKMPutrajaya @officialmosti @DGHisham @DrAdhamBaba  South Korea turns Covid-19 testing booth into contactless clinic  https://t.co/LUFnwRieqg,en,0,0,0
394,2021-08-13 01:31:21 India Standard Time,_rodahidup,South Korea turns Covid-19 testing booth into contactless clinic  https://t.co/LUFnwRieqg,en,0,0,1
398,2021-08-13 01:05:35 India Standard Time,iamehrno0sh,Please provide vaccination for Iran as the COVID-19 crisis is a worldwide one…🆘 @WHO  @UNICEF  #helpiran #sos #covid19,en,0,1,2
399,2021-08-13 01:04:14 India Standard Time,mukhtiarmiranii,Please do remember  @SanamNawaaZ and her family in your special prayers they are covid positive. ❤🤲,en,0,0,3
401,2021-08-13 00:55:21 India Standard Time,amjadyazdanie,"@NoumanFarooqHa1 @dcislamabad Hamza sb, rightly pointed out by Farooq sb. It looks like that you are in non COVID area. Please look into it and instruct to follow SoPs",en,0,0,1
404,2021-08-13 00:37:42 India Standard Time,khalekkohistani,How they would take it seriously when Federal Govt who run them are Pondering Covid-19 as a normal. The executive of the state never wear the mask.,en,0,2,2
405,2021-08-13 00:20:28 India Standard Time,lucky1273,@GwaIiorPolice what are the latest rules for travel to Gwalior from Mumbai in covid 19 restrictions please @GwaliorComm @GwaliorNigam @smartgwalior @Gwalior,en,0,0,0
406,2021-08-13 00:17:19 India Standard Time,lucky1273,@flyspicejet hi what are the guidelines for covid 19 from Mumbai to Gwalior and Gwalior to Mumbai as we have booking for 19th and 23rd respectively.,en,1,0,0
407,2021-08-13 00:15:56 India Standard Time,avnishkumardube,@MantralayaRoom @WHO @Covin From last 3months I am tryin to get Covid vaccines but not getting slots due to unavailability. Can @CMOMaharashtra @PMOIndia @collectorpal @PalgharCEO Look into this and make sure sufficient vaccines should be available for all.,en,0,0,0
408,2021-08-13 00:06:17 India Standard Time,ggtwinsash,Thanks to covid and mco i couldn't go out tonight to go see the meteor shower. I swear it is something that keep me loking forward every year. Sigh,en,1,0,0
411,2021-08-12 23:53:38 India Standard Time,i_m_ahad_khan,Traveling To New Delhi India During Covid 19 From Kuwait International Airport!   https://t.co/c2pqhalFpZ,en,0,0,0
413,2021-08-12 23:35:19 India Standard Time,shakti_rashtra,"@manojpa50232808 @DGPANIslands , @SP_SouthAndaman @Andaman_Admin @Admiral_DKJoshi @jitendra_narain sir.. It is condition of Health Deptt.. We submitted six or seven letter reg health deptt.. For issuing death certificate of COVID patient response  ( Health deptt) file put up . ? Kindly look pleae",en,0,0,2
414,2021-08-12 23:25:58 India Standard Time,prataps21528715,"""COVID-19: Here’s a list of some of the organisations helping India cope""   https://t.co/8SVRupEnXl",en,0,0,0
415,2021-08-12 23:20:41 India Standard Time,ahmedkhoso03,"Alhamdollillah 😇😇  My brother just kissed me after getting Covid-negative. And I was like ""donot come closer to me, your reports are yet to come, you are covid+"".😀  Finally, he is covid negative. Thank you everyone for prayers.",en,5,0,11
418,2021-08-12 23:15:45 India Standard Time,nita_k1,"@KPTrafficDept Really the gentleman was indeed lucky...yesterday while driving towards Park Circus...seeing the jam &amp; crawling traffic, I was wondering whether Covid has vanished. Saw yesterday Kolkata infected fig of 77, realised the uptick may well be on its way...hardly anyone wearing mask🤞",en,0,2,0
419,2021-08-12 23:14:43 India Standard Time,ashikrasheed5,@BasnayakeM That women is out there as a pawn of the rajapaksha regime to give an attraction to the people.  She has no proof just blabbering n attention of #SL people will be on her rather than real problems in hand  #Covid_19,en,0,0,0
422,2021-08-12 23:09:39 India Standard Time,tezpurbuzz,"#SONITPUR : With a sharp decline in Covid Infections in the district, citizens must continue to follow all Covid Protocols despite relaxations in movement. Let's rethink that Covid is not yet over and these are trying times. #WearMask #MaintainDistance  https://t.co/3vGLX7D8Fm",en,0,0,5
423,2021-08-14 05:23:16 India Standard Time,yemeniradar,"“In #Yemen’s north, Houthi rebels face #COVID with outright denial” Acc to @haaretzcom    https://t.co/WXlDMPqQtx  https://t.co/WxLnv9OAuH",en,1,1,1
424,2021-08-14 05:16:54 India Standard Time,nazuriyamada1,Operating rooms at the Covid-19 national quarantine and treatment center.August 2021. #thesanitiserman #FrontlinersMalaysia #covid19malaysia #kitajagakita #PKRC #iPhone12Pro  https://t.co/3ecwySBzYs,en,0,0,0
426,2021-08-14 04:34:26 India Standard Time,totomai,Covid Delta variant: Philippines extends travel ban for 10 countries  https://t.co/Gc9y8FKbAy,en,0,1,1
429,2021-08-14 04:13:30 India Standard Time,rmulko,"Days before schools from classes 9 to 12 reopen across UP on Aug 16, many parents have expressed concern over the well-being of their kids &amp; not given consent for physical classes, especially in the view of predictions about a possible third wave of the Covid-19 pandemic.  https://t.co/HqzTPJjDAz",en,0,4,26
433,2021-08-14 03:55:16 India Standard Time,srsghosh,"""COVID-19: Here’s a list of some of the organisations helping India cope""   https://t.co/v0qJ6NDaVD",en,0,0,0
434,2021-08-14 03:44:21 India Standard Time,saifeezubi98,This hotel got special permission to operate in night also during the pandemic covid-19 . Locals contiously complaining on 100 but no action has been initiated to him @MumbaiPolice @ @vishwasnp @MCGM_BMC @rajeshtope11 @CMOMaharashtra  @CPMumbaiPolice @TV9Marathi  https://t.co/IYRHdooam4,en,3,1,0
435,2021-08-14 03:43:57 India Standard Time,qwintessentwit,No wonder I am falling sick once again as I got #Sinopharm vaccination but it's not effective against new variants of #Covid_19,en,1,0,0
437,2021-08-14 03:29:18 India Standard Time,moizurrehman_,"Appreciation post for @airsial .They’re an amazing airline being run by professional ppl be it their mgmt,ground staff or cabin crew. Was amazed to see how well they managed complete compliance of SOPs against Covid as well as safety procedures along with a very good service 👏👏  https://t.co/0wK3WNi3sJ",en,0,2,14
450,2021-08-15 04:50:19 India Standard Time,prati_sanjeev_,"@Mohit251920 @smr7511 @rahul2_4_7 @dhruv_rathee @ghaziabadpolice and about hindus,bhai ganga ghat pe,floors ke upr floors bne h,srf bodies ko cremate krne ke liye.we are not so advanced now ki itni jldi koi b buliding bn jae or vo b jha itna hosh posh ho.I mean roz itne log ate h.covid bodies ko leke.workers lgaenge to unki b safety dekhni h",en,1,0,0
451,2021-08-15 04:45:47 India Standard Time,prati_sanjeev_,@Mohit251920 @smr7511 @rahul2_4_7 @dhruv_rathee @ghaziabadpolice kisi or gov me koi b vaccine jldi ai ho to tell ne...polio ki hi ane me itna puri century lg gyi bhai....covid to 1 hi sal me agyi....look both ways before you speak..,en,1,0,0
453,2021-08-15 03:42:47 India Standard Time,rishcynthia,Common myths about Covid – debunked  https://t.co/kzUbrCCEOn #Covid_19,en,0,0,1
465,2021-08-15 01:07:23 India Standard Time,phanley55,The west is alive. Well done Mayo.  Tyrone covid mess will all of a sudden clear up now the Dubs are out,en,1,0,2
466,2021-08-15 00:58:27 India Standard Time,mindkrraft,"""Robot delivers necessities to residents in COVID-19 isolation""  https://t.co/j68k1RX67o",en,0,0,0
475,2021-08-16 05:22:11 India Standard Time,mohamad2397,"Imagine, lepas jer tukar government baru, kes covid terus jadi 0 kes dan 0 kes kematian..i will give all my savings to my wife..",en,0,0,1
483,2021-08-16 03:06:26 India Standard Time,imphalapd,Flight/passenger movement at #AAI #Imphal #Airport on 15.08.2021  Total 18 #flight movements: No. of #arrivals-09 No. of #departures-09 No. of ARR pax-683 No. of DEP pax-765 All #covid protocols &amp; safety precautions are in place during flight operations.@aairedner @AAI_Official  https://t.co/66u7LO4Sn6,en,0,0,1
484,2021-08-16 01:59:29 India Standard Time,reachx2,Shame on you all instead of worrying about petrol rates covid vaccine awareness Indian borders safety from China you all stupid are busy discussing taliban Afghanistan @ABPNews @aajtak  #you people are real anti national,en,0,0,1
485,2021-08-16 01:49:20 India Standard Time,jmoz09,@OleItumbi @WilliamsRuto Covid 19 super spreader,en,0,0,1
486,2021-08-16 01:41:58 India Standard Time,jahangi54942531,It's really important to get vaccinated for everyone. If you didn't take it yet. Get vaccinated soon... #Covid_19 #vaccinated  https://t.co/Ew2uJ8NaTD,en,0,0,0
488,2021-08-16 01:26:47 India Standard Time,barbershopsln,SLNBarberShop Saloon near DJ halli Bengaluru for many years I see medias keeping alerting the public to protect themselves from this Covid 19 however even I have created an awareness to public 75 year August 15th 2021 God plz save the children's life  there way virus creating a  https://t.co/Nc0wsGZMIH,en,0,0,0
490,2021-08-16 01:11:13 India Standard Time,arunmercy007,#Netrikann 🤏😎 deservdeserved being this movie release in theatre but so what we are fight against covid.. we hope up coming all movies are enjoy movie in theatre  being this movie release in theatre 💯   let's see 💖```,en,0,0,0
491,2021-08-16 01:10:57 India Standard Time,subhajitdas94,"@MoHFW_INDIA Hi Sir/Madam, I just want to know: how to get the second dose of covid vaccine? Because on cowin portal all dates and all Vaccination centers in Dadra and Nagar Haveli are showing booked!! We are so confused!!! Kindly help.",en,0,0,0
492,2021-08-16 01:01:30 India Standard Time,munirho57877730,"@OborneTweets The book ""America in Retreat the decline of US leadership From WW2 to Covid 19 "" Writer : MICHAEL PEMBROKE.",en,1,0,0
500,2021-08-19 02:01:48 India Standard Time,sudathdheera,"Pray for Sri Lanka #pray_for_Sri_Lanka COVID-19 infections are increasing in Sri Lanka,   infections reported on average each day. That’s 93% of the peak — the highest daily average reported on August16. @sistervpaul_ @Pontifex @DaughterStPaul @Pontifex_es @pursuedbytruth @UN_HRC  https://t.co/I0zfXY3zEh",en,0,0,0
501,2021-08-19 01:58:30 India Standard Time,kizarubosalino,Covid  https://t.co/gQXy3hjBBY,en,0,1,6
509,2021-08-18 23:29:20 India Standard Time,arpitbadonya,@PMOIndia sir there is stop in jagannath yatra due covid impact then why not stop on moharam julus.,en,0,0,0
512,2021-08-18 23:24:21 India Standard Time,nishitshawhere,"Finally we get to see what we love the most.  Can’t wait for #BellBottom to hit the big screen tomorrow with full force in Covid era.  Will not watch it as an #AkshayKumar film or a #SalmanKhan film, will watch it as a cinema addict with the joy of returning to cinema halls. 💪🏻⭐️  https://t.co/XHZfZKUhhO",en,0,0,1
513,2021-08-18 23:24:06 India Standard Time,pkbhatta,"@himantabiswa Sir, Your stand on relaxation on COVID protocol is highly appreciable. Caring for us,not for populist. Only for one thing, plying of vehicles-odd/even ,you were misguided. It's good 4 air pollution,traffic jam, not COVID19 but harassment",en,0,0,0
515,2021-08-18 23:21:34 India Standard Time,353839052d72499,"@News18lokmat the only mall open in mumbai is seawood grand central mall navi mumbai where covid rules are not followed,where be it staff or customer are allowed with one dose of vaccination half of mall staff are not fully vaccinated but still given entry nnmc blind 👁️ how cum",en,0,0,0
518,2021-08-18 23:13:10 India Standard Time,ahmed_eyeman,✳️ COVID-19 : Case Updates @HPA_MV  https://t.co/IX8c2tOad6,en,0,0,0
521,2021-08-18 23:05:35 India Standard Time,vignesh57197012,Covid driving feel  https://t.co/J17E2jYHgf,en,0,0,2
523,2021-08-18 22:58:51 India Standard Time,chandi2012,Subcutaneous REGEN-COV prevented symptomatic Covid-19 and asymptomatic SARS-CoV-2 infection in previously uninfected household contacts of infected persons.,en,2,0,15
532,2021-08-18 22:28:34 India Standard Time,aailbrairport,Flight/passengers movement @aailbrairport #Lilabari #Airport on 18.08.2021  flight movement: No. of #arrivals-01 No. of #departures-01 No. of ARR pax-17 No. of DEP pax-14 All #covid protocols &amp; safety precautions are being followed.@aairedner @AAI_Official,en,0,1,3
533,2021-08-18 22:24:44 India Standard Time,dr_hrnoorka,"Story time (See 2,3rd tweet also) 4 Month back when i was Contesting in College Election  A Female played her women card against me and victimized me with my opponent in a fake propaganda  Even she knows my whole family  under Severe Covid Attack #400Men #AyeshaAkram #NotAllMen",en,1,1,0
536,2021-08-18 22:12:21 India Standard Time,supraja_apmc,Due to covid crisis lot of people who lost financial supports are commiting sucides. This shows the complete failure of state and central govts. Packages are made by this govt are killing people. #Save India# #bringbackcongress topower #byebye Modi #bagavomodikodeshse  https://t.co/u34eA8tILW,en,0,0,0
537,2021-08-18 22:12:08 India Standard Time,isnekha,Thiruvallur district Pune block immunization session in mallima Nagar ICDS COVID awareness Handwashing methods nutrition diet health education given @TNSanitation  https://t.co/DsKCNldqmd,en,0,0,0
538,2021-08-18 22:09:56 India Standard Time,vetrislr,Mr @narendramodi ₹25 rupees #LPGCylinder increased. Are you thinking about low class and middle class people's. Also during this covid situation most of the people's don't have job. I think you are not worrying about people's situation in this covid time @PMOIndia  @nsitharaman,en,1,0,2
541,2021-08-18 22:04:31 India Standard Time,nileshdarwatka2,@KishoriPednekar Kishoritai Pednekar an human being first and Mayor afterwards was personfied in the way she expressed her wish to Kotak that poor n needy people have right to state of art treatment and that Kotak should come forward to help Mumbai in Covid  by donating the best Ventilator to bmc,en,0,0,1
542,2021-08-18 21:57:04 India Standard Time,mashafern,Guys I don’t generally do this kind of thing but my grandma has tested covid positive &amp; we could use all the prayers right now 🙏🏼  Please send positive energy our way!,en,20,1,93
543,2021-08-18 21:55:17 India Standard Time,tapankumarneogi,There is no vaccination drive in Afghanistan still there is no covid cases,en,0,0,0
544,2021-08-18 21:53:28 India Standard Time,nanoharsha,No country is safe unless all the countries are safe from covid. #VaccineInEquity,en,0,0,1
545,2021-08-18 21:53:05 India Standard Time,varnasuthan1104,"SriLanka recorded the highest single-day COVID positive cases since the pandemic began as 3676 cases detected. Active patients count is now 46,397 🦠💉  #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,1
548,2021-08-18 21:40:43 India Standard Time,rohshan_din,"COVID-19 jabs to the mourners. At the conclusion of the procession the volunteers carried out a cleanliness drive on the entire route of the procession. District Health Officer (DHO) Dr Zaeem Zia, who was actively collaborating the initiative, appreciated the efforts of the  4/6",en,1,2,5
549,2021-08-18 21:40:41 India Standard Time,rohshan_din,"Press Release 9th Muharram procession #GBCares joins hands with capital admin to contain spread of Covid-19 Islamabad: Continuing their legacy, volunteers of Gilgit-Baltistan Cares joined hands with the Islamabad District Health (DHO) to contain the spread of 1/6 @GilitBaltistan  https://t.co/yIgQcnefZA",en,5,23,60
550,2021-08-18 21:33:51 India Standard Time,lui_viet,"Just over 1% of people in low-income countries have been vaccinated against COVID-19 to date, which stands in contrast to 51% of people in high-income countries.",en,0,0,0
556,2021-08-20 05:04:15 India Standard Time,_error404jpeg,@kylynulyana covid just yal ah,en,1,1,1
557,2021-08-20 05:01:47 India Standard Time,ianmcintyre73,"Switch focus to Covid-19 variants infecting vaccinated folk, MoH urged  https://t.co/IXOQepOMgU",en,0,0,0
560,2021-08-20 04:12:57 India Standard Time,alfadzly,"“Peace cannot be kept by force; it can only be achieved by understanding.” #covid_19 #vaccinated #hotelier @ Putrajaya, Wilayah Persekutuan, Malaysia  https://t.co/o5ywNWxIMs",en,0,0,0
562,2021-08-20 04:02:30 India Standard Time,appleskuwait,"@ZuluMuster @PatsKarvelas OMG! You take the prize for the most stupid statement concerning Covid. So NSW is doing a good job? It’s Delta? If she’d gone early, Delta would not be ravishing half of Australia. Too much Sky After Dark perhaps?",en,0,1,6
563,2021-08-20 03:55:42 India Standard Time,hen_cheng,King of Malaysia has a very difficult decision to make in the choice of Prime Minister Does he choose the one backed by 112 or &gt;MPs❓ OR Does the King choose the one who can manage Covid-19 &amp; weakened economy❓ Who is more important ❓ Nation &amp; people or political figures❓🤔🤨  https://t.co/FABx5QmkZD,en,2,0,0
565,2021-08-20 02:03:58 India Standard Time,bittuspeeding,#homemovie watched this malayalam movie on prime.. A feel good movie talking about a lot of current issues.. #feeling good at my #home.. Will rate a 9 on 10. And #Indrans was simply awesome.. A good onam movie.. This is going to be one of the hits in covid..,en,0,0,4
566,2021-08-20 01:49:39 India Standard Time,tapasbox,@GOP Joe is media tailored and covid made,en,0,0,0
568,2021-08-20 01:16:24 India Standard Time,mazedkhan7,COVID - 19 is still dangerous stage. 159 people died last 24 hours in Bangladesh. It is a far reduced status. May Allah kind saving us from this  disease.,en,0,0,0
569,2021-08-20 01:15:40 India Standard Time,adam_zubair,It’s a fact that Covid increase with movement but with vaccine #covid is less fatal @EU_Maldives @UKinMaldives @ChinaEmbassyMV @WHO @abdulla_shahid @MohamedNasheed we need to monitor the deaths and ICU numbers related to Covid to determine the RedList #maldives #greenlist @HPA_MV,en,0,0,2
570,2021-08-20 01:11:04 India Standard Time,ammarwazien,i think im just gonna blame on lockdown and covid entirely,en,0,0,0
571,2021-08-20 01:10:55 India Standard Time,ratnadeeplohani,"""Well,” I said, “I can pretty much guarantee we would have never met had you gotten vaccinated because you would have never been hospitalized. All of our #COVID units are full and every single patient in them is unvaccinated. Numbers don’t lie. The #vaccines work.”",en,0,0,0
572,2021-08-20 01:01:42 India Standard Time,ihisyam,"Me after a long day of doing nothing.  #workfromhome #insomniac #pkp #pkpd #covid_19 #lockdown #mentaldown #rockers #random #tgif   Credit : JAYY @ Kuala Lumpur, Malaysia  https://t.co/lZpg1cwNnA",en,0,0,0
573,2021-08-21 05:23:59 India Standard Time,dalu_22,"I'm at COVID-19 Vaccine Center in Khobar, Ash Sharqiyah  https://t.co/JoykSeXLvp",en,0,0,0
575,2021-08-21 05:20:32 India Standard Time,jtasakorn,"@Teslarati Tesla is a silicon venture producing EVs. The Bot is an innovation derived from their focus on FSD, another Tesla EV. They should focus on chips as there's a shortage due to Covid affecting humans? The Bot solves this. Invest in gold or currency if innovation is not appreciated.",en,0,0,3
579,2021-08-21 04:55:31 India Standard Time,modifieddev1,Here comes India's Vaccine for Children!! The first ever DNA based COVID vaccine across the Globe. #MakeInIndia  https://t.co/1qjR2zA4OD,en,0,0,0
580,2021-08-21 04:55:21 India Standard Time,mohdrehan1712,"There may be times when we are powerless to prevent injustice, but there must never be a time when we fail to protest.   @AnkitDedha09 #protest #blacklivesmatte #georgefloyd #justice #nojusticenopeace #covid  #policebrutality  https://t.co/EDVK3xOvEk",en,0,0,2
581,2021-08-21 04:44:44 India Standard Time,fplduo,With the pandemic being so unpredictable ! @OfficialFPL should be allow a free transfer of players that are unfit due to Covid !! 🤨🧐🤔 Let us know your views below in the comment section ! #FPL #FPLCommunity #FantasyFootball #PremierLeague,en,0,0,2
584,2021-08-21 04:30:53 India Standard Time,pastorelizabe11,"This Generation Has Continuously Sinned , Rejecting The #HolyBloodOfRedemption  , Because Of This The WRATH OF GOD, Is Upon All Humanity , The Judgement Of The LORD, Covid 19.",en,0,5,3
585,2021-08-21 04:28:34 India Standard Time,12arunkumar2014,"May the colour and lights of Onam fill your home with happiness and joy Have the most beautiful Onam #onam #2021 #Covid_protocol_onam #Covid_protocol_onam_2021 #appsss___ @ Thiruvananthapuram, Kerala, India  https://t.co/l8O6VlBofL",en,0,0,0
589,2021-08-21 03:32:06 India Standard Time,drwaheedmiraj,"India's drug regulator has granted emergency use approval for Zydus Cadila's  COVID-19 vaccine, the world's first DNA shot against the coronavirus, in adults and children aged 12 years and above. #COVID #CovidVaccine  https://t.co/6joXkhp9Qo",en,0,0,0
590,2021-08-21 03:15:58 India Standard Time,rmulko,"The Uttar Pradesh government on Friday announced the scrapping of the Sunday weekly closure too, which had been put in place in view of the Covid-19 situation earlier this year @UPGovt @myogiadityanath @AwasthiAwanishK #RakshaBandhan2021  https://t.co/26dEidsm6o",en,0,0,12
591,2021-08-21 02:31:31 India Standard Time,dtppowerplant,Demand for COVID-19 antibody drugs soars in hard-hit U.S. states  https://t.co/08Q7bng3Le ผ่าน @cp24,en,0,0,1
594,2021-08-21 01:57:44 India Standard Time,wethebhopal,Is this covid appropriate behavior when we have section 144 imposed in Bhopal @drnarottammisra @narendramodi @PMOIndia @healthminmp @WHO @Swamy39 @pbhushan1 @prachibaluapuri @TOIBhopalNews @Bhopalee  #coronavirus #Corona #Delta #DeltaVariant #vaccinated #india #law,en,0,3,3
595,2021-08-21 01:57:01 India Standard Time,satyaraaj7,@etihad Do i need to be quarantined if I will come there abudhabi ( after I can travel dubai also ) as a visitor? Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19,en,0,0,0
596,2021-08-21 01:56:43 India Standard Time,satyaraaj7,@EtihadHelp Do i need to be quarantined if I will come there abudhabi ( after I can travel dubai also ) as a visitor? Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19,en,0,0,0
597,2021-08-21 01:39:43 India Standard Time,abhishe47886657,"@elonmusk Lot of things not there....like socail distance, senitizer,..may be they taken there both double dose of covid vaccine...😂😂😂😂...",en,0,0,0
599,2021-08-21 01:32:45 India Standard Time,abhifour,"@sahajtloi Oldest friend of mine lost her mother in April to Covid, that shook her to the core, broken down completely and doesn’t care if she’s gonna live the next day. Otherwise was totally focused on career",en,0,0,2
601,2021-08-21 01:26:12 India Standard Time,arfat_khanbande,Real Corona Yodha struggling for salary  Global Hospital Thane issue Thane Municipal corporation where does your covid funds are??? #SCAM ? @TMCaTweetAway @Awhadspeaks @VikramNcp @mulla_najeeb @ShanuPathanNCP @RutaSamant,en,0,1,3
603,2021-08-21 01:05:00 India Standard Time,nataraj12345,Karnataka: Lockdown on Cards? CM Bommai Calls Emergency Meeting After Districts Bordering Kerala Witness Steep Rise in Covid Cases  https://t.co/GuWHAF57cX,en,0,0,0
604,2021-08-21 01:02:49 India Standard Time,nivashari,@DcSouthandaman nice report got from Andaman government…👌🏻👌🏻👌🏻 #covid #CovidTesting #rules #COVID19 … @AndamanPolice is Andaman administration follow the rules. @ICMR_PortBlair is it applicable???  https://t.co/iKbVSFzcpH,en,0,0,0
605,2021-08-21 00:50:41 India Standard Time,itsabhisharma01,"@13KumarVikash @SChoudharyNews For your kind information Covid is a pandemic, It didn't happen in india only, people died across entire world and in some countries having many times good health infrastructure than india no. Of deaths is even unpredictable...",en,1,0,0
606,2021-08-21 00:39:45 India Standard Time,pathakvl,@ANI It should be very important to take precaution because due to covid thousands peoples not only affected but also several losses their lives. Organisation take permission from concerned authorities.,en,0,0,1
607,2021-08-21 00:39:05 India Standard Time,thashns,"@Alertistan Please focus on words ""Online Mushawart ke Baad ...""  They can't hold meeting in person with stakeholders due to COVID-19 Delta Variant presence but want to do  classroom sessions.",en,0,0,0
608,2021-08-21 00:27:08 India Standard Time,bhautiksheth,I have seen people leaving their parents behind when they needed them the most. Even in covid people have left parents alone. Salute @jayvasavada,en,0,1,2
609,2021-08-21 00:10:05 India Standard Time,mohdrehan1712,"Thank you, Everyone! Its Couldn’t have Possible without your Love and Support. @instagram #thankyou #love #thanks #thankful #grateful #follow #covid #happy #followers #instagood #instagram #gratitude #like #support #stayhome #family #blessed #staysafe #art #life #friends  https://t.co/AVX7ssFedd",en,3,0,5
