,tweet,clean_tweet,hastags,attherate,urls,emojis,label
512,@nsitharaman @ANI @PIB_India @PIBKolkata Reducing SCGT &amp; CGst to 1% for Corona vaccine &amp; all medications will reduce cost to consumers,reduc scgt cgst corona vaccin medic reduc cost consum ,[],"['@nsitharaman', '@ANI', '@PIB_India', '@PIBKolkata']",[],[],2
513,Its a known fact jab tak “ishq” or “corona” ho nahi jata log mantay he nahi k woh exist kerta 😃😃😃,fact jab tak ishq corona nahi jata log mantay nahi woh exist kerta ,[],[],[],"['😃', '😃', '😃']",2
514,@eternaljjoy @peacewithsamir @nature4ver @nicefiddler @SwapnaUdayana @IknIhcas0 @nitesamurai @Rita_Banerji @c400_t @PahariPiyali @ngsukhlecha @Scimitar_SS @kiranmartis9 @kmrmanish20 @NimeshVirat @SoumyaranjanD18 @larryhert_10 @JayantBhandari5 @vijayavignesh @YonSolitary @DeeEternalOpt @freedoomer @Nehanotknown @ScrewedbyState @vimuktaatma @robinmonotti2 Agree about the face but look at data. Both Graph of infection and death went up in is straight line. There can’t be any plausible reason such deep viral load. Corona is super antigen with ADE properties.,agre face look data graph infect death straight cant plausibl reason deep viral load corona super antigen ade properti ,[],"['@eternaljjoy', '@peacewithsamir', '@nature4ver', '@nicefiddler', '@SwapnaUdayana', '@IknIhcas0', '@nitesamurai', '@Rita_Banerji', '@c400_t', '@PahariPiyali', '@ngsukhlecha', '@Scimitar_SS', '@kiranmartis9', '@kmrmanish20', '@NimeshVirat', '@SoumyaranjanD18', '@larryhert_10', '@JayantBhandari5', '@vijayavignesh', '@YonSolitary', '@DeeEternalOpt', '@freedoomer', '@Nehanotknown', '@ScrewedbyState', '@vimuktaatma', '@robinmonotti2']",[],[],2
515,"▪️| Disaster of corona war and climate war will surely intensify . ,  Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm ⤵️   https://t.co/yja6rzlPel  #CoronaAndClimateWarTragedy #AlAqsaMosque",disast corona war climat war sure intensifi imam mahdi nasser mohammad alyemeni ramadan ,"['#CoronaAndClimateWarTragedy', '#AlAqsaMosque']",[],['https://t.co/yja6rzlPel'],"['▪️', '⤵️']",2
516,How to Register for corona Vaccines.  Awareness Campaign started by our doctor . Initiative by Yuwa Ki Aawaz Sanstha @voiceofyouthngo  #coronadebat #coronavirus #CoronaSecondWave #CoronavirusPandemic  https://t.co/YaL7ys07YA,regist corona vaccin awar campaign start doctor initi yuwa aawaz sanstha ,"['#coronadebat', '#coronavirus', '#CoronaSecondWave', '#CoronavirusPandemic']",['@voiceofyouthngo'],['https://t.co/YaL7ys07YA'],[],2
517,"@msisodia Every possible work to control corona and for development of Delhi people @DelhiGovernment is working best, why not in uttrakhand.  #wakeuptirath",possibl work control corona develop delhi peopl work best uttrakhand ,['#wakeuptirath'],"['@msisodia', '@DelhiGovernment']",[],[],2
518,"@24kGoldn  I am from India Basically I am artists here is very critical time facing corona virus. Many people dieing with corona virus so big problem is here oxygen cylinder V/S #InTenYears  I want to work for Humanity and  environment,Greenery,pollution @robinhoodapp",india basic artist critic time face corona viru peopl die corona viru big problem oxygen cylind work human environmentgreenerypollut ,['#InTenYears'],"['@24kGoldn', '@robinhoodapp']",[],[],2
519,"We support this campaign whole heartedly. https://t.co/89Ctsz7yOY Rana launches ‘TEEKA LAGAO, CORONA BHAGAO’ campaign",support campaign heartedli rana launch teeka lagao corona bhagao campaign ,[],[],['https://t.co/89Ctsz7yOY'],[],2
520,@arstechnica Today there was a business transaction worth $130 B content mammoth Warner bros + Discovery. AT&amp;T failed acquisition due to Corona 19(00) virus 🦠. Avengers: End game like 2023 renewal aspirations to media contents.,today busi transact worth content mammoth warner bro discoveri atampt fail acquisit corona viru aveng end game like renew aspir medium content ,[],['@arstechnica'],[],['🦠'],2
521,"@ENercessian @Dhiimmmm Have you heard of tiny, small things that are a more powerful then superpowers?  U dont need to be a big to make a difference! think of Corona Virus!",heard tini small thing power superpow dont big differ corona viru ,[],"['@ENercessian', '@Dhiimmmm']",[],[],2
522,@karthickselvaa Yesterday I saw the corona Q&amp;A it's really useful both of the seniors explained very well it's informative. Kindly re telecast this program sir.,yesterday saw corona qampa senior explain inform kindli telecast program ,[],['@karthickselvaa'],[],[],2
524,@PrakashJavdekar Overhelmed to know that Our Goverment supports the augmentation of Manufacturing capacity For # Covaxin production under Mission Covid Suraksha 🙏 # Bharath Fights Corona 🙏,overhelm gover support augment manufactur capac covaxin product mission covid suraksha bharath fight corona ,"['#', '#']",['@PrakashJavdekar'],[],"['🙏', '🙏']",2
525,@PrakashJavdekar I salute and Thank Our Union Goverment for further enhancing the supply of# Remdesiver to all states and UTs and for Transperency displaying the chart showing allocations to States and UTs 🙏 # Bharath Fights Corona 🙏,salut union gover enhanc suppli remdesiv state transper display chart show alloc state bharath fight corona ,['#'],['@PrakashJavdekar'],[],"['🙏', '🙏']",2
526,"@airnewsalerts @PrakashJavdekar I thank and salute to Our Health Ministry for releasing separate guidelines#.Covid Containment and Management in Peri -- Urban, Rural and Tribal Areas,🙏 # Bharath Fights Corona 🙏",salut health ministri releas separ guidelin contain manag peri urban rural tribal area bharath fight corona ,['#'],"['@airnewsalerts', '@PrakashJavdekar']",[],"['🙏', '🙏']",2
528,"@shahid_siddiqui When we are in a state of war with corona, we , as people, should not be distracted by any such divisive mischief may be by anto social elements.Mandirs,Mosques, Churches and Gurudwaras all stand equally helpless to combat onslaught of Corona. We should understand the oneness.",state war corona peopl distract divis mischief anto social elementsmandirsmosqu church gurudwara stand equal helpless combat onslaught corona understand one ,[],['@shahid_siddiqui'],[],[],2
529,Be fit and Fight with Corona  God bless you all ☺️  https://t.co/SBkl4rI3XM,fit fight corona god bless ,[],[],['https://t.co/SBkl4rI3XM'],['☺️'],2
530,"Watch: BJP leader Gopal Sharma in Meerut blows 'shankh', does Hawan in streets to chase away Corona Virus.  Go Corona go. 😷 Disgusting, abominable &amp; crappy #CoronaVirusIndia  @MamataOfficial @abhishekaitc @FirhadHakim @PrashantKishor @derekobrienmp @tauseefrahman19  https://t.co/NAvqtXeKuR",watch bjp leader gopal sharma meerut blow shankh hawan street chase away corona viru corona disgust abomin crappi ,['#CoronaVirusIndia'],"['@MamataOfficial', '@abhishekaitc', '@FirhadHakim', '@PrashantKishor', '@derekobrienmp', '@tauseefrahman19']",['https://t.co/NAvqtXeKuR'],['😷'],2
532,I think @MumbaiPolice will help us in this matter so that our area will be Corona free n we will safe from this dangerous disease. Thank you 🙏😊,help matter area corona free safe danger diseas ,[],['@MumbaiPolice'],[],"['🙏', '😊']",2
533,"Public of  ❌Dockyard (Dlima street)❌is  ❌not safe❌ ❌not safe❌ ❌not safe❌people come from outside stay on hourly basis in lodge there is no corona if they come at lodge no mask,no social distance inside but no action by local police station.",public dockyard dlima streeti safe safe safepeopl outsid stay hourli basi lodg corona lodg maskno social distanc insid action local polic station ,[],[],[],"['❌', '❌', '❌', '❌', '❌', '❌', '❌', '❌']",2
536,"THIS GROUP ACCUSES JAINS FOR STOPPING RAIN, GETTING FLOODS AND EARTHQUAKE ! THEY ACCUSE JAINS FOR INVENTING ALL VIRUSRS (INCLUDING CORONA) WE DEMAND STRICT ACTION AND IMMEDIATE BAN ON THIS GROUP  #BanAnoopMandal   https://t.co/5g4yavfgTd",group accus jain stop rain flood earthquak accus jain invent virusr includ corona demand strict action immedi ban group ,['#BanAnoopMandal'],[],['https://t.co/5g4yavfgTd'],[],2
537,@prashanthpsi The only one thing the people should understand and realise is: CORONA / COVID 19 VIRUS DOES NOT AND CANNOT MOBE IN ITS OWN - WE ARE ITS ONLY CARRIED - IF WE DONT MOVE IT CANT MOVE AND SO IT CANT SPREAD..,thing peopl understand realis corona covid viru mobe carri dont cant cant spread ,[],['@prashanthpsi'],[],[],2
538,Who is more cruel? CORONA or GOD. #life #death #family #virus #covid,cruel corona god ,"['#life', '#death', '#family', '#virus', '#covid']",[],[],[],2
539,Pain in my heart Save Palestine and Indian People from Corona Ya Allah  https://t.co/Qrb50kOHrL,pain heart save palestin indian peopl corona allah ,[],[],['https://t.co/Qrb50kOHrL'],[],2
541,"We are not human, we will not be corona cancel our class 12 examination! 😨😢😢😢😢",human corona cancel class examin ,[],[],[],"['😨', '😢', '😢', '😢', '😢']",2
543,@AngelaReiersen Dr probably Covaxin being a traditional inactivated covid vaccine is better suited to handle different variants of novel Corona virus,probabl covaxin tradit inactiv covid vaccin better suit handl differ variant novel corona viru ,[],['@AngelaReiersen'],[],[],2
544,@SweetAsMoscato @Henroc33 Good night take care with Corona,night care corona ,[],"['@SweetAsMoscato', '@Henroc33']",[],[],2
545,@RealArnab_ @rcraju04  today our delhi CM tweeted something that would've or did affected our Indian relationship with Singapore call Corona the The Singapore strain from people like Aravind kegerawal we can except this only I can't believe how foolish delhi people are,today delhi tweet wouldv affect indian relationship singapor corona singapor strain peopl like aravind kegeraw cant believ foolish delhi peopl ,[],"['@RealArnab_', '@rcraju04']",[],[],2
548,@WqarAhmadGulzar @HafizSohailAli  Corona free service,corona free servic ,[],"['@WqarAhmadGulzar', '@HafizSohailAli']",[],[],2
549,@Live_Hindustan Modi govt has failed . Central govt totally failed in this Corona management also. Big big words speech given in Davos. What abt less than 18 yrs?,modi govt fail central govt total fail corona manag big big word speech give davo abt ,[],['@Live_Hindustan'],[],[],2
550,"@drharshvardhan @narendramodi @PMOIndia @BJP4India @PIBFactCheck @PIB_India @BJP4Delhi @MoHFW_INDIA @AshwiniKChoubey @AyushmanNHA @PIBHindi It should be done earlier, but we are celebrating our winning that in India we fight and we win on Corona virus,this statement was yours and  https://t.co/gDYMOq3Rcv it's just a formalities country suffer a lot.who will fulfill the absence of there Lost one  https://t.co/gDYMOq3Rcv",earlier celebr win india fight win corona virusthi statement formal countri suffer lotwho fulfil absenc lose ,[],"['@drharshvardhan', '@narendramodi', '@PMOIndia', '@BJP4India', '@PIBFactCheck', '@PIB_India', '@BJP4Delhi', '@MoHFW_INDIA', '@AshwiniKChoubey', '@AyushmanNHA', '@PIBHindi']","['https://t.co/gDYMOq3Rcv', 'https://t.co/gDYMOq3Rcv']",[],2
551,"India Gate, 2019 bc (before corona). Twas one of the most busiest and crowded place, I wonder how I made through without any extra bhayas in this frame.  https://t.co/2a0FosfnKE",india gate befor corona twa busiest crowd place wonder extra bhaya frame ,[],[],['https://t.co/2a0FosfnKE'],[],2
552,@performsegue There no Store ....they were suppose to open this year but due to Corona it might be late ....,store suppos open year corona late ,[],['@performsegue'],[],[],2
553,When Corona hits Second wave Our Leader Appreciating Huge Crowd. #didi_o_didi  Now Crying on deaths. #CrocodileTears #BJPLiesIndiaCries #ModiFailedIndia  https://t.co/Qu0BRS7uhb,corona hit second wave leader appreci huge crowd cri death ,"['#didi_o_didi', '#CrocodileTears', '#BJPLiesIndiaCries', '#ModiFailedIndia']",[],['https://t.co/Qu0BRS7uhb'],[],2
554,"Is #Touktae hit north india now... winds are too much scary in delhi  now....  Corona, black n white fungus - corona son now... Aur 18+ vaccine bhi band....",hit north india wind scari delhi corona black white fungu corona son aur vaccin bhi band ,['#Touktae'],[],[],[],2
555,Corona spreader started to cry. This was obviously expected. Crocodile Tears failed today itself by Mr. Pradhan Prachar Mantri,corona spreader start cri obvious expect crocodil tear fail today pradhan prachar mantri ,[],[],[],[],2
556,"What a gesture Kejriwal Ji, though money can’t replace a life lost but it will surely reduce the pain and financial hardships faced by their families - salute to late corona warrior Shri Nithin Ji and Shri Kejriwalji",gestur kejriw money cant replac life lose sure reduc pain financi hardship face famili salut late corona warrior shri nithin shri kejriwalji ,[],[],[],[],2
559,"The ones who survive corona, might die of starvation. Our mission is to reach each door and provide whatever little that we can #RememberingRajivGandhi",one surviv corona die starvat mission reach door provid littl ,['#RememberingRajivGandhi'],[],[],[],2
560,Imagine what kind of a dirty party we have in opposition. “Indian corona”. These illiterate people spread misinformation and want to come back to power because of a human tragedy.,imagin kind dirti parti opposit indian corona illiter peopl spread misinform power human tragedi ,[],[],[],[],2
562,"@netshrink @Richa071193 I have to write condolences two times in a month (same person) 😔 💔 Sir once the corona over, still the world will not be the same. Never, we are helpless in all ways, we are losing many loved ones every day. #India  https://t.co/Fz6znuJ37H",write condol time month same person corona world helpless way lose love one day ,['#India'],"['@netshrink', '@Richa071193']",['https://t.co/Fz6znuJ37H'],"['😔', '💔']",2
563,@JSRathi17 Seems like. After President issued the statement. The parliament will dissolve and there will be election.  Corona ko bela.. yo crisis solve garnu ta kaha kaha,like presid issu statement parliament dissolv elect corona bela crisi solv garnu kaha kaha ,[],['@JSRathi17'],[],[],2
564,@DrMuradPTI I am not agree how if the students and teachers will die with swear corona covid-19 every one must follow the health care programs and prevention precautions don’t allow the students to go to the schools please pakistani peoples try to understand,agre student teacher die swear corona covid follow health care program prevent precaut dont allow student school pakistani peopl understand ,[],['@DrMuradPTI'],[],[],2
565,I REALISED THAT’S I’VE GROWN UP WHEN ON A WEEKEND I’M SITTING AT HOME BY MYSELF WITH A GLASS OF 🍷 WATCHING MY FAV SHOW.  OR NO MAY BE IT’S JUST CORONA 💁🏻‍♀️ I WILL DEFINITELY GO OUT ON WEEKENDS WHEN THIS ALL IS OVER 😂 #StayHome #weekendvibes,realis that ive grown weekend sit home glass watch fav corona definit weekend ,"['#StayHome', '#weekendvibes']",[],[],"['🍷', '💁🏻\u200d♀️', '😂']",2
566,@narendramodi Sir kindly informed the Corona medicine of Ayurveda type at .                     B Anandaiah Native of Krishna patnam sum medicine permission to acording country use the government gudilance sir save the people,kindli inform corona medicin ayurveda type anandaiah nativ krishna patnam sum medicin permiss acord countri govern gudil save peopl ,[],['@narendramodi'],[],[],2
567,@TheOfficialSBI Please drop this disgusting add of Corona. It may lead to panic state. Focuss on customer friendly services to @TheOfficialSBI  Accountant holders at first instance who face a great hardship.,drop disgust add corona lead panic state focu custom friendli servic account holder instanc face great hardship ,[],"['@TheOfficialSBI', '@TheOfficialSBI']",[],[],2
568,@Vansg22808611 @pjexplained @iamDesiNerd But He Get Recovered From Corona May Be He Don't Want To Face Revealed 😒😒😒,recov corona dont face reveal ,[],"['@Vansg22808611', '@pjexplained', '@iamDesiNerd']",[],"['😒', '😒', '😒']",2
569,"@dtptraffic @jsshunty @raushan89579798 @narendramodi2O @AmitShahOffice @JPNadda @aajtak @ndtv @ANI @CPDelhi @DelhiPolice The general public is troubled by the financial crisis because of Corona. But the police administration is engaged in its illegal earning. On the one side, the government said can get out of the house due to the necessary work .",gener public troubl financi crisi corona polic administr engag illeg earn govern hous necessari work ,[],"['@dtptraffic', '@jsshunty', '@raushan89579798', '@narendramodi2O', '@AmitShahOffice', '@JPNadda', '@aajtak', '@ndtv', '@ANI', '@CPDelhi', '@DelhiPolice']",[],[],2
570,@PrakashJavdekar I salute to Our Honourable PM Modiji and GOI for  so.far providing more than 21.80 Crores to States and UTs for free of Cost 🙏 # India Fights Corona 🙏 # Unite 2 fight Corona 🙏,salut honour modiji goi sofar provid crore state free cost india fight corona unit fight corona ,"['#', '#']",['@PrakashJavdekar'],[],"['🙏', '🙏', '🙏']",2
571,@PrakashJavdekar I thank Our Goverment of India has so far provided more than 21.80 Crores to States/ UTs Free of Cost 🙏 # India Fights Corona 🙏 # We 4 Vaccine # Unite 2 to fight Corona 🙏,gover india far provid crore state free cost india fight corona vaccin unit fight corona ,"['#', '#', '#']",['@PrakashJavdekar'],[],"['🙏', '🙏', '🙏']",2
573,And we really serious about Corona?,corona ,[],[],[],[],2
574,"I hope this lockdown and corona issue will finish soon. From this time,I must say keep **your house 🏠 clean and sanitize** It's not so difficult. maintain distance when you are out. Living safe and sanitize life is not so difficult ..my first dose vaccination done 👍🙂  https://t.co/hBjU3kl2I2",hope lockdown corona issu finish soon timei your hous clean sanit difficult maintain distanc live safe sanit life difficult dose vaccin ,[],[],['https://t.co/hBjU3kl2I2'],"['🏠', '👍', '🙂']",2
575,We support Baba Ramdev  Come with us and support this trend for swadesi..  Allopathy still unable to cure corona using any specific medicine.. treatment corona patients getting still on symptoms they have..  Why we not use ayurveda if we have to treat symptoms #India_With_Ramdev,support baba ramdev support trend swadesi allopathi unabl cure corona specif medicin treatment corona patient symptom ayurveda treat symptom ,['#India_With_Ramdev'],[],[],[],2
576,"Stop Corona Virus Today 🔴 Boost your immunity with Vanam Health Pack. 🔰Do you want a second or third wave of Corona to not come?  🔰Do you want to get back to the new normal?  ✅Well, you can stop everything that you don't want during this COVID 19.  #tribal #tribalfood  https://t.co/7DVcjWvIX5",stop corona viru today boost immun vanam health pack second wave corona new normal stop dont covid ,"['#tribal', '#tribalfood']",[],['https://t.co/7DVcjWvIX5'],"['🔴', '🔰', '🔰', '✅']",2
577,"@ABPNews 12 cr population in Maharashtra,but finding loose of control since Jan 21by State Government for Corona",popul maharashtrabut find loos control jan state govern corona ,[],['@ABPNews'],[],[],2
578,@harbhajan_singh  https://t.co/eo6Q1rlmPA Look at this Pajji what they did just for filling their pockets even in this Corona Time in the name of restrictions they are exploiting citizens. Kanoon ke rakhwalon ne kanoon ko apne jeb me rakh liya h @ANI @dm_patna @IpsPatna,look pajji fill pocket corona time restrict exploit citizen kanoon rakhwalon kanoon apn jeb rakh liya ,[],"['@harbhajan_singh', '@ANI', '@dm_patna', '@IpsPatna']",['https://t.co/eo6Q1rlmPA'],[],2
579,@2309Tam @DrRPNishank @narendramodi @PMOIndia @SonuSood @CarryMinati @ZeeNews Corona can be a super spreader in “Kisaan andolan” !!??? And wow its fuc*in safe to conduct board exams ? Its fine to risk lives of 3 Cr students n staff? #cancelclass12thboardexam2021 @narendramodi i wish u had a family or atleast just a tender heart @DrRPNishank,corona super spreader kisaan andolan wow fucin safe conduct board exam fine risk life student staff wish famili atleast tender heart ,['#cancelclass12thboardexam2021'],"['@2309Tam', '@DrRPNishank', '@narendramodi', '@PMOIndia', '@SonuSood', '@CarryMinati', '@ZeeNews', '@narendramodi', '@DrRPNishank']",[],[],2
580,"@yogrishiramdev first answer the question of Corona, as usual don't divert the topic",answer question corona usual dont divert topic ,[],['@yogrishiramdev'],[],[],2
581,"@yogrishiramdev What a disgrace you are..D world was as it is laughing at thali bajao , diya jalao corona bhagao..&amp; this foolishness only was left to say about allopathy . Don't understand y our @drharshvardhan was promoting his Coronil. Bunch of fools !!",disgrac are world laugh thali bajao diya jalao corona bhagaoamp foolish left allopathi dont understand promot coronil bunch fool ,[],"['@yogrishiramdev', '@drharshvardhan']",[],[],2
582,"@Rajeshrules007 @mvmeet When corona cases  rises, they start blaming modi &amp; geting free treatment which is being provided by Modi government.",corona case rise start blame modi free treatment provid modi govern ,[],"['@Rajeshrules007', '@mvmeet']",[],[],2
583,@priya_Bshankar @prabhu_sr @nelsonvenkat @Potential_st No It's a motivational photo Priya Sister Keep Clean Keep Hygienic Keep Safe Sanitizing The World Corona Go Back✊....,motiv photo priya sister clean hygien safe sanit world corona ,[],"['@priya_Bshankar', '@prabhu_sr', '@nelsonvenkat', '@Potential_st']",[],['✊'],2
584,@davedharmpal @AcharyaPramodk Corona virus treaty with China,corona viru treati china ,[],"['@davedharmpal', '@AcharyaPramodk']",[],[],2
585,"@republic Opposition leaders almost all are involved in Anti National activity,Nation becomes prey of Corona and all 12 leaders of Oppositions poring Ghee in fire of Corona.Central Government take actions immrdiately before it is too late.",opposit leader involv anti nation activityn prey corona leader opposit pore ghee fire coronacentr govern action immrdiat late ,[],['@republic'],[],[],2
589,@NadeebQa Inshallah we will win and Corona will be buried very soon.,inshallah win corona buri soon ,[],['@NadeebQa'],[],[],2
590,The Ahora foundation has recognized our service that we are doing the cremation to those who died due to corona virus. The foundation felicitated samalla sathish and me by providing 21 PPE kits . Rajanala Madhu Kumar  MPTC Mahithapur &amp; cherlakondapur  https://t.co/1kOoFPgsX5,ahora foundat recogn servic cremat die corona viru foundat felicit samalla sathish provid ppe kit rajanala madhu kumar mptc mahithapur cherlakondapur ,[],[],['https://t.co/1kOoFPgsX5'],[],2
591,"Sir can't you find someway, a center one? In which papers can also be conducted and corona SOPs are also strictly applied. It would be a better option.   #Shafqatmehmood  @Shafqat_Mahmood",cant find someway center paper conduct corona sop strictli appli better option ,['#Shafqatmehmood'],['@Shafqat_Mahmood'],[],[],2
592,"Yes, this is Corona free event! Right wing is becoming weak in India!",corona free event wing weak india ,[],[],[],[],2
593,@voicesofyouth @UNICEF Vaccinated to all Indians to fight against corona virus. #jitagaindia,vaccin indian fight corona viru ,['#jitagaindia'],"['@voicesofyouth', '@UNICEF']",[],[],2
594,@vaidyarajsanjay Doctors wanted to counter false claims by Ram Kishan Yadav ....Allopathy is not saving life in corona pandemic...Ram Kishan Yadav claimed his coronil is answer to corona pandemic....If Ram Kishan is so confident on his medicines then prove it in severe cases,doctor counter fals claim ram kishan yadav allopathi save life corona pandemicram kishan yadav claim coronil answer corona pandemicif ram kishan confid medicin prove sever case ,[],['@vaidyarajsanjay'],[],[],2
595,"On one hand, IIT educated, Delhi CM @ArvindKejriwal extends one week lockdown to curb down corona cases.. On the other, he extends full support to ""So Called"" farmers for protesting and assemble at Delhi Border Hypocrisy seems genetic 😏 #KejriwalFailsDelhi  #Kejriwal_Exposed  https://t.co/FBqk8dltqI",hand iit educ delhi extend week lockdown curb corona case extend support call farmer protest assembl delhi border hypocrisi genet ,"['#KejriwalFailsDelhi', '#Kejriwal_Exposed']",['@ArvindKejriwal'],['https://t.co/FBqk8dltqI'],['😏'],2
596,@_YogendraYadav Good for nothing fellow 🙂. One more  death due to corona?,fellow death corona ,[],['@_YogendraYadav'],[],['🙂'],2
597,11:26 Happiness &amp; Strength💖✨ To All 💖 For Fight Corona 🙏  Happiness To 💖✨@ishehnaaz_gill Success &amp; Her Faimly Happiness in Professional &amp; Personal life♥️   #HonslaRakh &amp; Every #ShehnaazGill Project Blockbuster   Good Bless All Of You 💗✨🙏,happi strength fight corona happi success faimli happi profession person life project blockbust bless ,"['#HonslaRakh', '#ShehnaazGill']",[],[],"['💖', '✨', '💖', '🙏', '💖', '✨', '♥️', '💗', '✨', '🙏']",2
598,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity  #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/qlEyO0gs1L,today corona news statist surat bardoli ,"['#bardoli', '#bardolinagar', '#surat', '#suratcity', '#covid_19', '#sardarnagribardoli', '#CoronaVirus', '#COVID19', '#stayhomestaysafe', '#coronaupdates', '#coronapositive', '#bardoliguide']",[],['https://t.co/qlEyO0gs1L'],[],2
599,@Dr_Uditraj Congress corona toolkit propoganda just arresting congress chief,congress corona toolkit propoganda arrest congress chief ,[],['@Dr_Uditraj'],[],[],2
600,"With the rise of corona infection amongst children and teenagers, it is speculated that the Third Wave might have started. Even in these tough times, @cbseindia29 is so shameless and just not worried about student lives.  #CancelAllBoardExams #CancelExamsSaveStudents @DrRPNishank",rise corona infect child teenag specul wave start tough time shameless worri student life ,"['#CancelAllBoardExams', '#CancelExamsSaveStudents']","['@cbseindia29', '@DrRPNishank']",[],[],2
602,INDIA still fighting against corona .#BlackFungus #WhiteFungus. #YellowFungus  .meanwhile fungus :  https://t.co/msxIgPihIA,india fight corona fungu ,"['#WhiteFungus.', '#YellowFungus']",[],['https://t.co/msxIgPihIA'],[],2
603,"ABVP karyakartas of Pasighat, Arunachal Pradesh sanitized Police Station, ATMs, Check gates, Colleges gates at Pasighat town.    We appeal every citizens to follow COVID-19 protocols to protect yourself from Corona Virus.  #ABVPForSociety  https://t.co/41DonIuqeb",abvp karyakarta pasighat arunach pradesh sanit polic station atm check gate colleg gate pasighat town appeal citizen follow covid protocol protect corona viru ,['#ABVPForSociety'],[],['https://t.co/41DonIuqeb'],[],2
604,"Stop Corona Virus Today 🔴 Boost your immunity with Vanam Health Pack. 🔰Do you want a second or third wave of Corona to not come?  🔰Do you want to get back to the new normal?  ✅Well, you can stop everything that you don't want during this COVID 19.  https://t.co/vJxo0yLTlx",stop corona viru today boost immun vanam health pack second wave corona new normal stop dont covid ,[],[],['https://t.co/vJxo0yLTlx'],"['🔴', '🔰', '🔰', '✅']",2
605,Hope!! Corona &amp; Arturo Roman both will end this year!🙏,hope corona arturo roman end year ,[],[],[],['🙏'],2
607,Question on @Quora: Are any Ayurvedic medicines proved effective on corona virus till now? What are the details of medicine?  https://t.co/WdwEFhlutU,question ayurved medicin prove effect corona viru till detail medicin ,[],['@Quora:'],['https://t.co/WdwEFhlutU'],[],2
609,Teacher decided to support “2021 families Education ” in Corona pandemic 2021  #COVID19Pandemic #CoronavirusIndia  #IndiaFightsCorona #pandemic #COVID  @IndiaToday @ZeeNews @BBCIndia @BBCHindi @News18India @ndtv  @unacademy @TeamUnacademy @gauravmunjal @RomanSaini @vivnitrel  https://t.co/1u5FBAu4wz,teacher decid support famili educ corona pandem ,"['#COVID19Pandemic', '#CoronavirusIndia', '#IndiaFightsCorona', '#pandemic', '#COVID']","['@IndiaToday', '@ZeeNews', '@BBCIndia', '@BBCHindi', '@News18India', '@ndtv', '@unacademy', '@TeamUnacademy', '@gauravmunjal', '@RomanSaini', '@vivnitrel']",['https://t.co/1u5FBAu4wz'],[],2
613,Please read this message and vaccinate all indians for free to stop corona virus transmission in India.,read messag vaccin indian free stop corona viru transmiss india ,[],[],[],[],2
615,@barcademar @eldestapeweb Very take care with Corona God bless you and Good morning 🙏❤️,care corona god bless morn ,[],"['@barcademar', '@eldestapeweb']",[],"['🙏', '❤️']",2
616,@cloclo4141 Take care with Corona God bless you ❤️ good morning,care corona god bless morn ,[],['@cloclo4141'],[],['❤️'],2
617,Amount of efforts which Hon'ble PM is doing to save d nation from Corona &amp; natural calamities r commendable. People who r scolding him don't know d fate without such a leader. We don't look at our contributions. Let us maintain self discipline  to follow proper safety protocols.,effort honbl save nation corona natur calam commend peopl scold dont fate leader dont look contribut maintain self disciplin follow proper safeti protocol ,[],[],[],[],2
618,"Hello @BSYBJP @narendramodi @drharshvardhan @AmitShahOffice @BJP4India @RajatSharmaLive @myogioffice @BJP4UP @BJP4Delhi   Please make your health department clear that we need to fight CORONA, not public... If this is the way we deal it, we are surely not going to win soon  https://t.co/2YFPPCNjBD",hello health depart clear fight corona public way deal sure win soon ,[],"['@BSYBJP', '@narendramodi', '@drharshvardhan', '@AmitShahOffice', '@BJP4India', '@RajatSharmaLive', '@myogioffice', '@BJP4UP', '@BJP4Delhi']",['https://t.co/2YFPPCNjBD'],[],2
619,@SatyamGurung @HinduNatl @narendramodi U mean ppl who died bcz of Corona r being used to play u just to win a silly argument on Twitter with a complete stranger like u?,mean ppl die bcz corona play win silli argument twitter complet stranger like ,[],"['@SatyamGurung', '@HinduNatl', '@narendramodi']",[],[],2
620,"""फ़ूड बॉक्स""  Day 2  Media coverage (25 May 2021)  We Are Working to deliver food to the needy people, In This Corona Situation We're all Together. 🙏  -Team Vision Sansthan NGO 👍  Jai Hind 🇮🇳 @timesofindia @PatrikaNews @ReallySwara @TheLallantop @SoodFoundation @timesofindia  https://t.co/1srJg0EJJY",day medium coverag work deliv food needi peopl corona situat team vision sansthan ngo jai hind ,[],"['@timesofindia', '@PatrikaNews', '@ReallySwara', '@TheLallantop', '@SoodFoundation', '@timesofindia']",['https://t.co/1srJg0EJJY'],"['🙏', '👍', '🇮🇳']",2
621,"Me unironically using ""before corona"" as a measurement of time.",uniron corona measur time ,[],[],[],[],2
622,@Nostalgicc_A To hide corona deaths,hide corona death ,[],['@Nostalgicc_A'],[],[],2
623,@shilpakannan Government new rules for corona test. It’s very disturbing,govern new rule corona test disturb ,[],['@shilpakannan'],[],[],2
