,words,scores
1434,superhero,4
1435,wagholi,4
1436,confer,4
1437,truli,4
1438,himach,4
1439,method,4
1440,abt,4
1441,lightli,4
1442,reflect,4
1443,kuwait,4
1444,regardless,4
1445,advisor,4
1446,faizal,4
1447,anwar,4
1448,gmch,4
1449,occur,4
1450,mega,4
1451,throw,4
1452,antivir,4
1453,bondhucholngo,4
1454,amphotericin,4
1455,caution,4
1456,siddiqui,4
1457,zinc,4
1458,supplementscorpor,4
1459,mint,4
1460,millionsgovt,4
1461,rtiobvious,4
1462,mechan,4
1463,unclear,4
1464,assur,4
1465,mussoori,4
1466,manali,4
1467,overtak,4
1468,underprivileg,4
1469,tagor,4
1470,cardiac,4
1471,irrepar,4
1472,dheeraj,4
1473,provision,4
1474,dengu,4
1475,span,4
1476,athlet,4
1477,bhaag,4
1478,tournament,4
1479,tracker,4
1480,owaisi,4
1481,hardship,4
1482,cook,4
1483,sundarban,4
1484,kakdwip,4
1485,yash,4
1486,cyclon,4
1487,mukul,4
1488,roy,4
1489,paper,4
1490,nuclear,4
1491,madhyamik,4
1492,covax,4
1493,duliajan,4
1494,rohingya,4
1495,worship,3
1496,visitor,3
1497,newli,3
1498,hot,3
1499,pathet,3
1500,heart,3
1501,men,3
1502,red,3
1503,accid,3
1504,flipkart,3
1505,refund,3
1506,catastroph,3
1507,antibodi,3
1508,children,3
1509,fool,3
1510,iam,3
1511,homeless,3
1512,conserv,3
1513,transmit,3
1514,tragedi,3
1515,sent,3
1516,obvious,3
1517,incompet,3
1518,planet,3
1519,target,3
1520,booster,3
1521,malaria,3
1522,inth,3
1523,island,3
1524,associ,3
1525,thursday,3
1526,padma,3
1527,creativ,3
1528,sant,3
1529,asharamji,3
1530,inhuman,3
1531,command,3
1532,extra,3
1533,welfar,3
1534,kerala,3
1535,kejriw,3
1536,inspect,3
1537,threaten,3
1538,singleday,3
1539,tnc,3
1540,rickshaw,3
1541,bihar,3
1542,qualiti,3
1543,holiday,3
1544,declin,3
1545,fruit,3
1546,cite,3
1547,asha,3
1548,queue,3
1549,hill,3
1550,journal,3
1551,contagi,3
1552,guidelinessop,3
1553,kulgam,3
1554,masksdefi,3
1555,holi,3
1556,ladi,3
1557,ruin,3
1558,error,3
1559,promis,3
1560,tea,3
1561,expo,3
1562,lahor,3
1563,gap,3
1564,pendam,3
1565,valley,3
1566,gilgit,3
1567,approach,3
1568,resort,3
1569,propaganda,3
1570,collabor,3
1571,bore,3
1572,refuge,3
1573,workout,3
1574,interv,3
1575,abu,3
1576,dhabi,3
1577,religion,3
1578,aim,3
1579,simpli,3
1580,gilgitbaltistan,3
1581,rapid,3
1582,green,3
1583,australia,3
1584,region,3
1585,kuch,3
1586,nahi,3
1587,eid,3
1588,shield,3
1589,programm,3
1590,pandam,3
1591,abduct,3
1592,suspicion,3
1593,blaze,3
1594,detain,3
1595,entranc,3
1596,wednesday,3
1597,execut,3
1598,oclock,3
1599,frequent,3
1600,vendor,3
1601,liter,3
1602,locat,3
1603,kendra,3
1604,scream,3
1605,riot,3
1606,stamp,3
1607,meerut,3
1608,jaipur,3
1609,certain,3
1610,bar,3
1611,purchas,3
1612,bengaluru,3
1613,bring,3
1614,keep,3
1615,touch,3
1616,flaunt,3
1617,metropolitan,3
1618,coop,3
1619,silchar,3
1620,roam,3
1621,usual,3
1622,withdraw,3
1623,panel,3
1624,resourc,3
1625,felt,3
1626,madhapur,3
1627,appeal,3
1628,wilson,3
1629,submit,3
1630,freedom,3
1631,cast,3
1632,asham,3
1633,brutal,3
1634,finish,3
1635,drastic,3
1636,shopkeep,3
1637,prevail,3
1638,easier,3
1639,print,3
1640,player,3
1641,cricket,3
1642,heard,3
1643,elderli,3
1644,moder,3
1645,profit,3
1646,chc,3
1647,wtf,3
1648,elitist,3
1649,crapbag,3
1650,alcohol,3
1651,ubiquit,3
1652,periyar,3
1653,select,3
1654,tower,3
