,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
954,954,"I don’t know how many covid positive patient I’ve treated, may be &gt;200, but when i was a suspected patient though test came negative ppl started to behave strangely, like im an alien or some dangerous piece of shit",en,[],[],[],"['I', 'don', '’', 't', 'know', 'how', 'many', 'covid', 'positive', 'patient', 'I', '’', 've', 'treated', 'may', 'be', 'gt', '200', 'but', 'when', 'i', 'was', 'a', 'suspected', 'patient', 'though', 'test', 'came', 'negative', 'ppl', 'started', 'to', 'behave', 'strangely', 'like', 'im', 'an', 'alien', 'or', 'some', 'dangerous', 'piece', 'of', 'shit']","['started', 'gt', 'test', 'positive', 'treated', 'alien', 'im', '200', 'strangely', 'like', 'dangerous', 'piece', 'may', 'patient', 'shit', 'ppl', 'behave', 'negative', '’', 'many', 'know', 'came', 'covid', 'suspected', 'though', 'I']",I don’t know how many covid positive patient I’ve treated may be gt200 but when i was a suspected patient though test came negative ppl started to behave strangely like im an alien or some dangerous piece of shit,[]
955,955,How they would take it seriously when Federal Govt who run them are Pondering Covid-19 as a normal. The executive of the state never wear the mask.,en,[],[],[],"['How', 'they', 'would', 'take', 'it', 'seriously', 'when', 'Federal', 'Govt', 'who', 'run', 'them', 'are', 'Pondering', 'Covid-19', 'as', 'a', 'normal', 'The', 'executive', 'of', 'the', 'state', 'never', 'wear', 'the', 'mask']","['Covid-19', 'The', 'would', 'mask', 'take', 'Govt', 'How', 'Federal', 'run', 'normal', 'Pondering', 'wear', 'executive', 'state', 'never', 'seriously']",How they would take it seriously when Federal Govt who run them are Pondering Covid19 as a normal The executive of the state never wear the mask,[]
956,956,@GwaIiorPolice what are the latest rules for travel to Gwalior from Mumbai in covid 19 restrictions please @GwaliorComm @GwaliorNigam @smartgwalior @Gwalior,en,[],"['@GwaIiorPolice', '@GwaliorComm', '@GwaliorNigam', '@smartgwalior', '@Gwalior']",[],"['GwaIiorPolice', 'what', 'are', 'the', 'latest', 'rules', 'for', 'travel', 'to', 'Gwalior', 'from', 'Mumbai', 'in', 'covid', '19', 'restrictions', 'please', 'GwaliorComm', 'GwaliorNigam', 'smartgwalior', 'Gwalior']","['travel', 'GwaliorNigam', 'Mumbai', 'GwaIiorPolice', 'latest', 'smartgwalior', 'please', 'Gwalior', 'covid', 'GwaliorComm', 'rules', '19', 'restrictions']", what are the latest rules for travel to Gwalior from Mumbai in covid 19 restrictions please ,[]
957,957,@flyspicejet hi what are the guidelines for covid 19 from Mumbai to Gwalior and Gwalior to Mumbai as we have booking for 19th and 23rd respectively.,en,[],['@flyspicejet'],[],"['flyspicejet', 'hi', 'what', 'are', 'the', 'guidelines', 'for', 'covid', '19', 'from', 'Mumbai', 'to', 'Gwalior', 'and', 'Gwalior', 'to', 'Mumbai', 'as', 'we', 'have', 'booking', 'for', '19th', 'and', '23rd', 'respectively']","['booking', '23rd', 'Mumbai', 'flyspicejet', 'Gwalior', '19th', 'hi', 'guidelines', 'covid', '19', 'respectively']", hi what are the guidelines for covid 19 from Mumbai to Gwalior and Gwalior to Mumbai as we have booking for 19th and 23rd respectively,[]
958,958,@MantralayaRoom @WHO @Covin From last 3months I am tryin to get Covid vaccines but not getting slots due to unavailability. Can @CMOMaharashtra @PMOIndia @collectorpal @PalgharCEO Look into this and make sure sufficient vaccines should be available for all.,en,[],"['@MantralayaRoom', '@WHO', '@Covin', '@CMOMaharashtra', '@PMOIndia', '@collectorpal', '@PalgharCEO']",[],"['MantralayaRoom', 'WHO', 'Covin', 'From', 'last', '3months', 'I', 'am', 'tryin', 'to', 'get', 'Covid', 'vaccines', 'but', 'not', 'getting', 'slots', 'due', 'to', 'unavailability', 'Can', 'CMOMaharashtra', 'PMOIndia', 'collectorpal', 'PalgharCEO', 'Look', 'into', 'this', 'and', 'make', 'sure', 'sufficient', 'vaccines', 'should', 'be', 'available', 'for', 'all']","['Covid', '3months', 'sure', 'sufficient', 'tryin', 'unavailability', 'collectorpal', 'available', 'Covin', 'getting', 'last', 'make', 'WHO', 'vaccines', 'PalgharCEO', 'From', 'due', 'get', 'Can', 'Look', 'MantralayaRoom', 'slots', 'PMOIndia', 'CMOMaharashtra', 'I']", From last 3months I am tryin to get Covid vaccines but not getting slots due to unavailability Can Look into this and make sure sufficient vaccines should be available for all,[]
959,959,Thanks to covid and mco i couldn't go out tonight to go see the meteor shower. I swear it is something that keep me loking forward every year. Sigh,en,[],[],[],"['Thanks', 'to', 'covid', 'and', 'mco', 'i', 'could', ""n't"", 'go', 'out', 'tonight', 'to', 'go', 'see', 'the', 'meteor', 'shower', 'I', 'swear', 'it', 'is', 'something', 'that', 'keep', 'me', 'loking', 'forward', 'every', 'year', 'Sigh']","['see', 'Thanks', 'mco', ""n't"", 'could', 'tonight', 'forward', 'swear', 'keep', 'loking', 'something', 'go', 'year', 'shower', 'every', 'Sigh', 'meteor', 'covid', 'I']",Thanks to covid and mco i couldnt go out tonight to go see the meteor shower I swear it is something that keep me loking forward every year Sigh,[]
960,960,"@MewlionKritika i think career wise Gulf had done well very well compared to others i know off especially in this covid time... career wise both of them are at the top , the peak.... age wise Gulf is much more mature than before.... and he will be 24 soon hahhaa !",en,[],['@MewlionKritika'],[],"['MewlionKritika', 'i', 'think', 'career', 'wise', 'Gulf', 'had', 'done', 'well', 'very', 'well', 'compared', 'to', 'others', 'i', 'know', 'off', 'especially', 'in', 'this', 'covid', 'time', 'career', 'wise', 'both', 'of', 'them', 'are', 'at', 'the', 'top', 'the', 'peak', 'age', 'wise', 'Gulf', 'is', 'much', 'more', 'mature', 'than', 'before', 'and', 'he', 'will', 'be', '24', 'soon', 'hahhaa']","['much', '24', 'Gulf', 'hahhaa', 'top', 'especially', 'others', 'mature', 'age', 'soon', 'wise', 'compared', 'career', 'think', 'done', 'know', 'MewlionKritika', 'peak', 'covid', 'time', 'well']", i think career wise Gulf had done well very well compared to others i know off especially in this covid time career wise both of them are at the top  the peak age wise Gulf is much more mature than before and he will be 24 soon hahhaa ,[]
961,961,Traveling To New Delhi India During Covid 19 From Kuwait International Airport!   https://t.co/c2pqhalFpZ,en,[],[],['https://t.co/c2pqhalFpZ'],"['Traveling', 'To', 'New', 'Delhi', 'India', 'During', 'Covid', '19', 'From', 'Kuwait', 'International', 'Airport', 'https', 't.co/c2pqhalFpZ']","['International', 'Delhi', 'To', 'India', 'New', 'Traveling', 'Airport', 't.co/c2pqhalFpZ', 'https', 'Covid', '19', 'From', 'During', 'Kuwait']",Traveling To New Delhi India During Covid 19 From Kuwait International Airport ,[]
962,962,"@manojpa50232808 @DGPANIslands , @SP_SouthAndaman @Andaman_Admin @Admiral_DKJoshi @jitendra_narain sir.. It is condition of Health Deptt.. We submitted six or seven letter reg health deptt.. For issuing death certificate of COVID patient response  ( Health deptt) file put up . ? Kindly look pleae",en,[],"['@manojpa50232808', '@DGPANIslands', '@SP_SouthAndaman', '@Andaman_Admin', '@Admiral_DKJoshi', '@jitendra_narain']",[],"['manojpa50232808', 'DGPANIslands', 'SP_SouthAndaman', 'Andaman_Admin', 'Admiral_DKJoshi', 'jitendra_narain', 'sir', 'It', 'is', 'condition', 'of', 'Health', 'Deptt', 'We', 'submitted', 'six', 'or', 'seven', 'letter', 'reg', 'health', 'deptt', 'For', 'issuing', 'death', 'certificate', 'of', 'COVID', 'patient', 'response', 'Health', 'deptt', 'file', 'put', 'up', 'Kindly', 'look', 'pleae']","['For', 'health', 'file', 'SP_SouthAndaman', 'manojpa50232808', 'response', 'letter', 'Andaman_Admin', 'Health', 'seven', 'jitendra_narain', 'certificate', 'put', 'Deptt', 'patient', 'pleae', 'look', 'reg', 'submitted', 'Admiral_DKJoshi', 'COVID', 'issuing', 'six', 'sir', 'condition', 'We', 'Kindly', 'DGPANIslands', 'deptt', 'death', 'It']",  sir It is condition of Health Deptt We submitted six or seven letter reg health deptt For issuing death certificate of COVID patient response ( Health deptt) file put up   Kindly look pleae,[]
963,963,"""COVID-19: Here’s a list of some of the organisations helping India cope""   https://t.co/8SVRupEnXl",en,[],[],['https://t.co/8SVRupEnXl'],"['COVID-19', 'Here', '’', 's', 'a', 'list', 'of', 'some', 'of', 'the', 'organisations', 'helping', 'India', 'cope', 'https', 't.co/8SVRupEnXl']","['India', 'helping', 'organisations', 'cope', 't.co/8SVRupEnXl', 'Here', '’', 'https', 'COVID-19', 'list']",COVID19: Here’s a list of some of the organisations helping India cope ,[]
964,964,"Alhamdollillah 😇😇  My brother just kissed me after getting Covid-negative. And I was like ""donot come closer to me, your reports are yet to come, you are covid+"".😀  Finally, he is covid negative. Thank you everyone for prayers.",en,[],[],[],"['Alhamdollillah', '😇😇', 'My', 'brother', 'just', 'kissed', 'me', 'after', 'getting', 'Covid-negative', 'And', 'I', 'was', 'like', 'donot', 'come', 'closer', 'to', 'me', 'your', 'reports', 'are', 'yet', 'to', 'come', 'you', 'are', 'covid', '😀', 'Finally', 'he', 'is', 'covid', 'negative', 'Thank', 'you', 'everyone', 'for', 'prayers']","['Covid-negative', 'Alhamdollillah', 'donot', 'brother', 'yet', 'like', 'Thank', 'closer', 'getting', 'come', '😀', 'negative', 'kissed', 'And', 'My', 'prayers', 'Finally', '😇😇', 'reports', 'covid', 'everyone', 'I']",Alhamdollillah 😇😇 My brother just kissed me after getting Covidnegative And I was like donot come closer to me your reports are yet to come you are covid+😀 Finally he is covid negative Thank you everyone for prayers,"['😇', '😇', '😀']"
965,965,"@KPTrafficDept Really the gentleman was indeed lucky...yesterday while driving towards Park Circus...seeing the jam &amp; crawling traffic, I was wondering whether Covid has vanished. Saw yesterday Kolkata infected fig of 77, realised the uptick may well be on its way...hardly anyone wearing mask🤞",en,[],['@KPTrafficDept'],[],"['KPTrafficDept', 'Really', 'the', 'gentleman', 'was', 'indeed', 'lucky', 'yesterday', 'while', 'driving', 'towards', 'Park', 'Circus', 'seeing', 'the', 'jam', 'amp', 'crawling', 'traffic', 'I', 'was', 'wondering', 'whether', 'Covid', 'has', 'vanished', 'Saw', 'yesterday', 'Kolkata', 'infected', 'fig', 'of', '77', 'realised', 'the', 'uptick', 'may', 'well', 'be', 'on', 'its', 'way', 'hardly', 'anyone', 'wearing', 'mask🤞']","['Kolkata', 'wearing', 'uptick', 'Park', 'fig', 'Covid', 'vanished', 'wondering', 'whether', 'infected', 'lucky', 'Circus', 'amp', 'mask🤞', 'crawling', 'realised', 'may', 'traffic', 'seeing', 'gentleman', 'yesterday', 'driving', 'jam', 'towards', 'anyone', 'way', '77', 'hardly', 'Really', 'Saw', 'well', 'I', 'KPTrafficDept', 'indeed']", Really the gentleman was indeed luckyyesterday while driving towards Park Circusseeing the jam amp crawling traffic I was wondering whether Covid has vanished Saw yesterday Kolkata infected fig of 77 realised the uptick may well be on its wayhardly anyone wearing mask🤞,['🤞']
966,966,@BasnayakeM That women is out there as a pawn of the rajapaksha regime to give an attraction to the people.  She has no proof just blabbering n attention of #SL people will be on her rather than real problems in hand  #Covid_19,en,"['#SL', '#Covid_19']",['@BasnayakeM'],[],"['BasnayakeM', 'That', 'women', 'is', 'out', 'there', 'as', 'a', 'pawn', 'of', 'the', 'rajapaksha', 'regime', 'to', 'give', 'an', 'attraction', 'to', 'the', 'people', 'She', 'has', 'no', 'proof', 'just', 'blabbering', 'n', 'attention', 'of', 'SL', 'people', 'will', 'be', 'on', 'her', 'rather', 'than', 'real', 'problems', 'in', 'hand', 'Covid_19']","['problems', 'regime', 'attention', 'people', 'hand', 'Covid_19', 'BasnayakeM', 'give', 'rather', 'rajapaksha', 'proof', 'SL', 'That', 'real', 'blabbering', 'pawn', 'women', 'n', 'She', 'attraction']", That women is out there as a pawn of the rajapaksha regime to give an attraction to the people She has no proof just blabbering n attention of people will be on her rather than real problems in hand ,[]
967,967,"#SONITPUR : With a sharp decline in Covid Infections in the district, citizens must continue to follow all Covid Protocols despite relaxations in movement. Let's rethink that Covid is not yet over and these are trying times. #WearMask #MaintainDistance  https://t.co/3vGLX7D8Fm",en,"['#SONITPUR', '#WearMask', '#MaintainDistance']",[],['https://t.co/3vGLX7D8Fm'],"['SONITPUR', 'With', 'a', 'sharp', 'decline', 'in', 'Covid', 'Infections', 'in', 'the', 'district', 'citizens', 'must', 'continue', 'to', 'follow', 'all', 'Covid', 'Protocols', 'despite', 'relaxations', 'in', 'movement', 'Let', ""'s"", 'rethink', 'that', 'Covid', 'is', 'not', 'yet', 'over', 'and', 'these', 'are', 'trying', 'times', 'WearMask', 'MaintainDistance', 'https', 't.co/3vGLX7D8Fm']","['SONITPUR', ""'s"", 'district', 'Covid', 'decline', 't.co/3vGLX7D8Fm', 'rethink', 'follow', 'trying', 'yet', 'despite', 'https', 'times', 'continue', 'movement', 'With', 'Protocols', 'Let', 'sharp', 'citizens', 'Infections', 'relaxations', 'must', 'MaintainDistance', 'WearMask']", : With a sharp decline in Covid Infections in the district citizens must continue to follow all Covid Protocols despite relaxations in movement Lets rethink that Covid is not yet over and these are trying times ,[]
968,968,"“In #Yemen’s north, Houthi rebels face #COVID with outright denial” Acc to @haaretzcom    https://t.co/WXlDMPqQtx  https://t.co/WxLnv9OAuH",en,"['#Yemen’s', '#COVID']",['@haaretzcom'],"['https://t.co/WXlDMPqQtx', 'https://t.co/WxLnv9OAuH']","['“', 'In', 'Yemen', '’', 's', 'north', 'Houthi', 'rebels', 'face', 'COVID', 'with', 'outright', 'denial', '”', 'Acc', 'to', 'haaretzcom', 'https', 't.co/WXlDMPqQtx', 'https', 't.co/WxLnv9OAuH']","['In', 'rebels', 'haaretzcom', 'COVID', '“', '”', 't.co/WXlDMPqQtx', 'face', '’', 'denial', 'outright', 'https', 't.co/WxLnv9OAuH', 'north', 'Yemen', 'Houthi', 'Acc']",“In north Houthi rebels face with outright denial” Acc to  ,[]
969,969,Covid Delta variant: Philippines extends travel ban for 10 countries  https://t.co/Gc9y8FKbAy,en,[],[],['https://t.co/Gc9y8FKbAy'],"['Covid', 'Delta', 'variant', 'Philippines', 'extends', 'travel', 'ban', 'for', '10', 'countries', 'https', 't.co/Gc9y8FKbAy']","['t.co/Gc9y8FKbAy', '10', 'travel', 'Delta', 'variant', 'extends', 'https', 'Covid', 'ban', 'Philippines', 'countries']",Covid Delta variant: Philippines extends travel ban for 10 countries ,[]
970,970,"Days before schools from classes 9 to 12 reopen across UP on Aug 16, many parents have expressed concern over the well-being of their kids &amp; not given consent for physical classes, especially in the view of predictions about a possible third wave of the Covid-19 pandemic.  https://t.co/HqzTPJjDAz",en,[],[],['https://t.co/HqzTPJjDAz'],"['Days', 'before', 'schools', 'from', 'classes', '9', 'to', '12', 'reopen', 'across', 'UP', 'on', 'Aug', '16', 'many', 'parents', 'have', 'expressed', 'concern', 'over', 'the', 'well-being', 'of', 'their', 'kids', 'amp', 'not', 'given', 'consent', 'for', 'physical', 'classes', 'especially', 'in', 'the', 'view', 'of', 'predictions', 'about', 'a', 'possible', 'third', 'wave', 'of', 'the', 'Covid-19', 'pandemic', 'https', 't.co/HqzTPJjDAz']","['Days', '16', 'expressed', 'well-being', 'schools', 'consent', 'reopen', 'parents', 'possible', 'amp', 'https', 'especially', 'given', '9', 'across', 'Aug', 'classes', 'wave', 'many', 'UP', 'concern', 'kids', 'predictions', 'Covid-19', 'view', 't.co/HqzTPJjDAz', 'pandemic', 'physical', 'third', '12']",Days before schools from classes 9 to 12 reopen across UP on Aug 16 many parents have expressed concern over the wellbeing of their kids amp not given consent for physical classes especially in the view of predictions about a possible third wave of the Covid19 pandemic ,[]
971,971,Flight/passenger movement at #AAI #Imphal #Airport on 13.08.2021  Total 22 #flight movements: No. of #arrivals-11 No. of #departures-11 No. of ARR pax-790 No. of DEP pax-891 All #covid protocols &amp; safety precautions are in place during flight operations.@aairedner @AAI_Official  https://t.co/LnVs3fxjB5,en,"['#AAI', '#Imphal', '#Airport', '#flight', '#arrivals-11', '#departures-11', '#covid']",['@AAI_Official'],['https://t.co/LnVs3fxjB5'],"['Flight/passenger', 'movement', 'at', 'AAI', 'Imphal', 'Airport', 'on', '13.08.2021', 'Total', '22', 'flight', 'movements', 'No', 'of', 'arrivals-11', 'No', 'of', 'departures-11', 'No', 'of', 'ARR', 'pax-790', 'No', 'of', 'DEP', 'pax-891', 'All', 'covid', 'protocols', 'amp', 'safety', 'precautions', 'are', 'in', 'place', 'during', 'flight', 'operations', 'aairedner', 'AAI_Official', 'https', 't.co/LnVs3fxjB5']","['DEP', 'No', 'All', '13.08.2021', 'AAI', 'operations', 'flight', 'amp', 'precautions', 'Airport', 'https', 'ARR', 'protocols', 'pax-790', 'Total', 'place', 'movement', 'arrivals-11', 'departures-11', 'pax-891', 'movements', 'safety', 'Flight/passenger', 'covid', 'Imphal', '22', 't.co/LnVs3fxjB5', 'aairedner', 'AAI_Official']",Flight/passenger movement at on 13082021 Total 22 movements: No of No of No of ARR pax790 No of DEP pax891 All protocols amp safety precautions are in place during flight operations ,[]
972,972,"Appreciation post for @airsial .They’re an amazing airline being run by professional ppl be it their mgmt,ground staff or cabin crew. Was amazed to see how well they managed complete compliance of SOPs against Covid as well as safety procedures along with a very good service 👏👏  https://t.co/0wK3WNi3sJ",en,[],['@airsial'],['https://t.co/0wK3WNi3sJ'],"['Appreciation', 'post', 'for', 'airsial', 'They', '’', 're', 'an', 'amazing', 'airline', 'being', 'run', 'by', 'professional', 'ppl', 'be', 'it', 'their', 'mgmt', 'ground', 'staff', 'or', 'cabin', 'crew', 'Was', 'amazed', 'to', 'see', 'how', 'well', 'they', 'managed', 'complete', 'compliance', 'of', 'SOPs', 'against', 'Covid', 'as', 'well', 'as', 'safety', 'procedures', 'along', 'with', 'a', 'very', 'good', 'service', '👏👏', 'https', 't.co/0wK3WNi3sJ']","['see', 'cabin', 'staff', 'service', 'Covid', 'airsial', 'professional', 'good', 'post', 'amazing', 'along', 'compliance', 'https', 'managed', 'airline', 'procedures', '👏👏', 'Appreciation', 'ppl', '’', 'mgmt', 't.co/0wK3WNi3sJ', 'ground', 'safety', 'SOPs', 'amazed', 'crew', 'They', 'run', 'complete', 'Was', 'well']",Appreciation post for They’re an amazing airline being run by professional ppl be it their mgmtground staff or cabin crew Was amazed to see how well they managed complete compliance of SOPs against Covid as well as safety procedures along with a very good service 👏👏 ,"['👏', '👏']"
973,973,Wishing you all a very Happy and safe 75th Independence Day. We all wish fast recovery of everyone from covid 19 virus.  #independenceday #75thindependenceday #indiannationalcongress #maharashtracongress #navimumbaicongress  https://t.co/JloYFMMxJd,en,"['#independenceday', '#75thindependenceday', '#indiannationalcongress', '#maharashtracongress', '#navimumbaicongress']",[],['https://t.co/JloYFMMxJd'],"['Wishing', 'you', 'all', 'a', 'very', 'Happy', 'and', 'safe', '75th', 'Independence', 'Day', 'We', 'all', 'wish', 'fast', 'recovery', 'of', 'everyone', 'from', 'covid', '19', 'virus', 'independenceday', '75thindependenceday', 'indiannationalcongress', 'maharashtracongress', 'navimumbaicongress', 'https', 't.co/JloYFMMxJd']","['Independence', 'Happy', 'recovery', 'maharashtracongress', 'independenceday', 'Wishing', 'https', 'indiannationalcongress', 't.co/JloYFMMxJd', 'virus', 'safe', 'fast', 'wish', 'navimumbaicongress', '75thindependenceday', 'We', 'covid', 'Day', 'everyone', '75th', '19']",Wishing you all a very Happy and safe 75th Independence Day We all wish fast recovery of everyone from covid 19 virus ,[]
974,974,Florida Seniors Hospitalized With Covid as Much as in January  https://t.co/rXOfnh6pY3,en,[],[],['https://t.co/rXOfnh6pY3'],"['Florida', 'Seniors', 'Hospitalized', 'With', 'Covid', 'as', 'Much', 'as', 'in', 'January', 'https', 't.co/rXOfnh6pY3']","['Hospitalized', 'Much', 'With', 'Florida', 'https', 'Covid', 'January', 't.co/rXOfnh6pY3', 'Seniors']",Florida Seniors Hospitalized With Covid as Much as in January ,[]
975,975,Hello guys ! Welcome to imperial of Old Bad boy Barrack Obamagate ! 74 case F0 Covid by party ! Congratulation !  https://t.co/UPM3Tfmh23,en,[],[],['https://t.co/UPM3Tfmh23'],"['Hello', 'guys', 'Welcome', 'to', 'imperial', 'of', 'Old', 'Bad', 'boy', 'Barrack', 'Obamagate', '74', 'case', 'F0', 'Covid', 'by', 'party', 'Congratulation', 'https', 't.co/UPM3Tfmh23']","['74', 'Obamagate', 'Barrack', 'guys', 'Bad', 'Old', 'Congratulation', 'Hello', 'F0', 'Welcome', 'imperial', 't.co/UPM3Tfmh23', 'https', 'Covid', 'party', 'boy', 'case']",Hello guys  Welcome to imperial of Old Bad boy Barrack Obamagate  74 case F0 Covid by party  Congratulation  ,[]
976,976,"Imagine, lepas jer tukar government baru, kes covid terus jadi 0 kes dan 0 kes kematian..i will give all my savings to my wife..",en,[],[],[],"['Imagine', 'lepas', 'jer', 'tukar', 'government', 'baru', 'kes', 'covid', 'terus', 'jadi', '0', 'kes', 'dan', '0', 'kes', 'kematian', 'i', 'will', 'give', 'all', 'my', 'savings', 'to', 'my', 'wife']","['government', 'baru', '0', 'lepas', 'terus', 'wife', 'kes', 'dan', 'jer', 'covid', 'savings', 'Imagine', 'kematian', 'jadi', 'tukar', 'give']",Imagine lepas jer tukar government baru kes covid terus jadi 0 kes dan 0 kes kematiani will give all my savings to my wife,[]
977,977,Flight/passenger movement at #AAI #Imphal #Airport on 15.08.2021  Total 18 #flight movements: No. of #arrivals-09 No. of #departures-09 No. of ARR pax-683 No. of DEP pax-765 All #covid protocols &amp; safety precautions are in place during flight operations.@aairedner @AAI_Official  https://t.co/66u7LO4Sn6,en,"['#AAI', '#Imphal', '#Airport', '#flight', '#arrivals-09', '#departures-09', '#covid']",['@AAI_Official'],['https://t.co/66u7LO4Sn6'],"['Flight/passenger', 'movement', 'at', 'AAI', 'Imphal', 'Airport', 'on', '15.08.2021', 'Total', '18', 'flight', 'movements', 'No', 'of', 'arrivals-09', 'No', 'of', 'departures-09', 'No', 'of', 'ARR', 'pax-683', 'No', 'of', 'DEP', 'pax-765', 'All', 'covid', 'protocols', 'amp', 'safety', 'precautions', 'are', 'in', 'place', 'during', 'flight', 'operations', 'aairedner', 'AAI_Official', 'https', 't.co/66u7LO4Sn6']","['DEP', 'No', 'All', 'departures-09', 't.co/66u7LO4Sn6', 'AAI', 'operations', 'flight', 'amp', 'precautions', 'Airport', 'https', '15.08.2021', 'ARR', 'protocols', 'place', 'Total', 'pax-765', 'movement', '18', 'pax-683', 'movements', 'safety', 'Flight/passenger', 'covid', 'Imphal', 'arrivals-09', 'aairedner', 'AAI_Official']",Flight/passenger movement at on 15082021 Total 18 movements: No of No of No of ARR pax683 No of DEP pax765 All protocols amp safety precautions are in place during flight operations ,[]
978,978,Shame on you all instead of worrying about petrol rates covid vaccine awareness Indian borders safety from China you all stupid are busy discussing taliban Afghanistan @ABPNews @aajtak  #you people are real anti national,en,['#you'],"['@ABPNews', '@aajtak']",[],"['Shame', 'on', 'you', 'all', 'instead', 'of', 'worrying', 'about', 'petrol', 'rates', 'covid', 'vaccine', 'awareness', 'Indian', 'borders', 'safety', 'from', 'China', 'you', 'all', 'stupid', 'are', 'busy', 'discussing', 'taliban', 'Afghanistan', 'ABPNews', 'aajtak', 'you', 'people', 'are', 'real', 'anti', 'national']","['stupid', 'people', 'busy', 'borders', 'China', 'Shame', 'worrying', 'Afghanistan', 'aajtak', 'Indian', 'taliban', 'petrol', 'ABPNews', 'national', 'rates', 'real', 'awareness', 'safety', 'instead', 'discussing', 'anti', 'covid', 'vaccine']",Shame on you all instead of worrying about petrol rates covid vaccine awareness Indian borders safety from China you all stupid are busy discussing taliban Afghanistan people are real anti national,[]
979,979,@OleItumbi @WilliamsRuto Covid 19 super spreader,en,[],"['@OleItumbi', '@WilliamsRuto']",[],"['OleItumbi', 'WilliamsRuto', 'Covid', '19', 'super', 'spreader']","['OleItumbi', 'WilliamsRuto', 'super', 'spreader', 'Covid', '19']", Covid 19 super spreader,[]
980,980,It's really important to get vaccinated for everyone. If you didn't take it yet. Get vaccinated soon... #Covid_19 #vaccinated  https://t.co/Ew2uJ8NaTD,en,"['#Covid_19', '#vaccinated']",[],['https://t.co/Ew2uJ8NaTD'],"['It', ""'s"", 'really', 'important', 'to', 'get', 'vaccinated', 'for', 'everyone', 'If', 'you', 'did', ""n't"", 'take', 'it', 'yet', 'Get', 'vaccinated', 'soon', 'Covid_19', 'vaccinated', 'https', 't.co/Ew2uJ8NaTD']","['get', ""'s"", 'soon', 'yet', 'take', 'Get', ""n't"", 'It', 'really', 'https', 'vaccinated', 'important', 'everyone', 'Covid_19', 'If', 't.co/Ew2uJ8NaTD']",Its really important to get vaccinated for everyone If you didnt take it yet Get vaccinated soon ,[]
981,981,SLNBarberShop Saloon near DJ halli Bengaluru for many years I see medias keeping alerting the public to protect themselves from this Covid 19 however even I have created an awareness to public 75 year August 15th 2021 God plz save the children's life  there way virus creating a  https://t.co/Nc0wsGZMIH,en,[],[],['https://t.co/Nc0wsGZMIH'],"['SLNBarberShop', 'Saloon', 'near', 'DJ', 'halli', 'Bengaluru', 'for', 'many', 'years', 'I', 'see', 'medias', 'keeping', 'alerting', 'the', 'public', 'to', 'protect', 'themselves', 'from', 'this', 'Covid', '19', 'however', 'even', 'I', 'have', 'created', 'an', 'awareness', 'to', 'public', '75', 'year', 'August', '15th', '2021', 'God', 'plz', 'save', 'the', 'children', ""'s"", 'life', 'there', 'way', 'virus', 'creating', 'a', 'https', 't.co/Nc0wsGZMIH']","['public', 'see', ""'s"", 'halli', 'God', 'Covid', 'protect', 'alerting', 'even', 'Saloon', 'life', 'created', 'https', 'years', 't.co/Nc0wsGZMIH', 'however', 'SLNBarberShop', 'plz', 'creating', 'many', '75', 'children', 'year', 'virus', 'save', 'awareness', 'DJ', 'I', 'way', 'medias', 'Bengaluru', 'August', '15th', 'near', '2021', '19', 'keeping']",SLNBarberShop Saloon near DJ halli Bengaluru for many years I see medias keeping alerting the public to protect themselves from this Covid 19 however even I have created an awareness to public 75 year August 15th 2021 God plz save the childrens life there way virus creating a ,[]
982,982,How come Taliban don’t get Covid? #Kabul #Afganistan @Asad_Umar @ImranRiazKhan,en,"['#Kabul', '#Afganistan']","['@Asad_Umar', '@ImranRiazKhan']",[],"['How', 'come', 'Taliban', 'don', '’', 't', 'get', 'Covid', 'Kabul', 'Afganistan', 'Asad_Umar', 'ImranRiazKhan']","['get', 'ImranRiazKhan', 'come', 'How', '’', 'Taliban', 'Covid', 'Kabul', 'Afganistan', 'Asad_Umar']",How come Taliban don’t get Covid ,[]
983,983,#Netrikann 🤏😎 deservdeserved being this movie release in theatre but so what we are fight against covid.. we hope up coming all movies are enjoy movie in theatre  being this movie release in theatre 💯   let's see 💖```,en,['#Netrikann'],[],[],"['Netrikann', '🤏😎', 'deservdeserved', 'being', 'this', 'movie', 'release', 'in', 'theatre', 'but', 'so', 'what', 'we', 'are', 'fight', 'against', 'covid', 'we', 'hope', 'up', 'coming', 'all', 'movies', 'are', 'enjoy', 'movie', 'in', 'theatre', 'being', 'this', 'movie', 'release', 'in', 'theatre', '💯', 'let', ""'s"", 'see', '💖']","['hope', '🤏😎', '💯', 'see', 'deservdeserved', ""'s"", '💖', 'release', 'enjoy', 'theatre', 'covid', 'let', 'movies', 'movie', 'fight', 'Netrikann', 'coming']", 🤏😎 deservdeserved being this movie release in theatre but so what we are fight against covid we hope up coming all movies are enjoy movie in theatre being this movie release in theatre 💯 lets see 💖,"['🤏', '😎', '💯', '💖']"
