,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
2347,2347,"#HospitalityIndustry gets a jab of hope! Vaccination drive for Hospitality Professionals by 
@IIHMHOTELSCHOOL
 & 
@hraei1961
 
Let's get vaccinated for a great Hospitality Future
#vaccine #vaccinedrive #covidimpact #covid19 #COVID  #covidhelp #IndiaFightsCorona  #LargestVaccineDrive",en,"['#HospitalityIndustry', '#vaccine', '#vaccinedrive', '#covidimpact', '#covid19', '#COVID', '#covidhelp', '#IndiaFightsCorona', '#LargestVaccineDrive']","['@IIHMHOTELSCHOOL', '@hraei1961']",[],"['HospitalityIndustry', 'gets', 'a', 'jab', 'of', 'hope', 'Vaccination', 'drive', 'for', 'Hospitality', 'Professionals', 'by', 'IIHMHOTELSCHOOL', 'hraei1961', 'Let', ""'s"", 'get', 'vaccinated', 'for', 'a', 'great', 'Hospitality', 'Future', 'vaccine', 'vaccinedrive', 'covidimpact', 'covid19', 'COVID', 'covidhelp', 'IndiaFightsCorona', 'LargestVaccineDrive']",, gets a jab of hope Vaccination drive for Hospitality Professionals by  Lets get vaccinated for a great Hospitality Future ,[]
2348,2348,"It seems the only matter about which the ruling party focuses on planning  ahead is election strategy. Be it fuel prices, COVID-19 waves, vaccine distribution, inflation - absolutely nothing. Utterly disgusted. 
@PMOIndia
 
@nsitharaman
 
@AmitShah
 #PetrolDieselPriceHike",en,['#PetrolDieselPriceHike'],"['@PMOIndia', '@nsitharaman', '@AmitShah']",[],"['It', 'seems', 'the', 'only', 'matter', 'about', 'which', 'the', 'ruling', 'party', 'focuses', 'on', 'planning', 'ahead', 'is', 'election', 'strategy', 'Be', 'it', 'fuel', 'prices', 'COVID-19', 'waves', 'vaccine', 'distribution', 'inflation', 'absolutely', 'nothing', 'Utterly', 'disgusted', 'PMOIndia', 'nsitharaman', 'AmitShah', 'PetrolDieselPriceHike']",,It seems the only matter about which the ruling party focuses on planning ahead is election strategy Be it fuel prices COVID19 waves vaccine distribution inflation  absolutely nothing Utterly disgusted ,[]
2349,2349,"Replying to 
@KrisNair1",en,[],['@KrisNair1'],[],"['Replying', 'to', 'KrisNair1']",,Replying to ,[]
2350,2350,"@dpradhanbjp
 what the hell is happening petrol price is sky high and cooking oil is high too. Where as the economic crisis is there due to COVID-19. Are you planning to kill people without eating food. Should they cook only with water. #Shame #Shame",en,"['#Shame', '#Shame']",['@dpradhanbjp'],[],"['dpradhanbjp', 'what', 'the', 'hell', 'is', 'happening', 'petrol', 'price', 'is', 'sky', 'high', 'and', 'cooking', 'oil', 'is', 'high', 'too', 'Where', 'as', 'the', 'economic', 'crisis', 'is', 'there', 'due', 'to', 'COVID-19', 'Are', 'you', 'planning', 'to', 'kill', 'people', 'without', 'eating', 'food', 'Should', 'they', 'cook', 'only', 'with', 'water', 'Shame', 'Shame']",, what the hell is happening petrol price is sky high and cooking oil is high too Where as the economic crisis is there due to COVID19 Are you planning to kill people without eating food Should they cook only with water ,[]
2351,2351,"#GSTCouncil extends the exemptions and GST reductions on #COVID-related equipment and drugs till September this year. Thanks PM Sh 
@NarendraModi
 ji. 
@nsitharaman
 
@Swamy39",en,"['#GSTCouncil', '#COVID-related']","['@NarendraModi', '@nsitharaman', '@Swamy39']",[],"['GSTCouncil', 'extends', 'the', 'exemptions', 'and', 'GST', 'reductions', 'on', 'COVID-related', 'equipment', 'and', 'drugs', 'till', 'September', 'this', 'year', 'Thanks', 'PM', 'Sh', 'NarendraModi', 'ji', 'nsitharaman', 'Swamy39']",, extends the exemptions and GST reductions on equipment and drugs till September this year Thanks PM Sh ji ,[]
2352,2352,"During this unprecedented time, you may be looking for the most up to date information on COVID-19 in your area.  
Follow and share these pages for the latest live conversation on the ground from doctors, hospital workers, journalists and concerned citizens discussing the latest",en,[],[],[],"['During', 'this', 'unprecedented', 'time', 'you', 'may', 'be', 'looking', 'for', 'the', 'most', 'up', 'to', 'date', 'information', 'on', 'COVID-19', 'in', 'your', 'area', 'Follow', 'and', 'share', 'these', 'pages', 'for', 'the', 'latest', 'live', 'conversation', 'on', 'the', 'ground', 'from', 'doctors', 'hospital', 'workers', 'journalists', 'and', 'concerned', 'citizens', 'discussing', 'the', 'latest']",,During this unprecedented time you may be looking for the most up to date information on COVID19 in your area Follow and share these pages for the latest live conversation on the ground from doctors hospital workers journalists and concerned citizens discussing the latest,[]
2353,2353,"Replying to 
@mygovindia
 
@HMOIndia
 and 5 others",en,[],"['@mygovindia', '@HMOIndia']",[],"['Replying', 'to', 'mygovindia', 'HMOIndia', 'and', '5', 'others']",,Replying to and 5 others,[]
2354,2354,"Replying to 
@BJP4India
 and 
@PiyushGoyal",en,[],"['@BJP4India', '@PiyushGoyal']",[],"['Replying', 'to', 'BJP4India', 'and', 'PiyushGoyal']",,Replying to and ,[]
2355,2355,"Replying to 
@FinMinIndia
 
@nsitharaman
 and 11 others",en,[],"['@FinMinIndia', '@nsitharaman']",[],"['Replying', 'to', 'FinMinIndia', 'nsitharaman', 'and', '11', 'others']",,Replying to and 11 others,[]
2356,2356,"Replying to 
@FinMinIndia
 
@nsitharaman
 and 11 others",en,[],"['@FinMinIndia', '@nsitharaman']",[],"['Replying', 'to', 'FinMinIndia', 'nsitharaman', 'and', '11', 'others']",,Replying to and 11 others,[]
2357,2357,"Very sad the maximum death In the working group.. Covid-19: Indian Jesuits suffered worst despite precautions | Matters India https://mattersindia.com/2021/06/covid-19-indian-jesuits-suffered-worst-despite-precautions/…

@romereports
 
@isibengaluru
 
@oss_romano
 
@JCSADelhi
 
@americamag
 
@sijisj
 
@Pontifex
 
@vaticannews_es
 
@jesaminfo",en,[],"['@romereports', '@isibengaluru', '@oss_romano', '@JCSADelhi', '@americamag', '@sijisj', '@Pontifex', '@vaticannews_es', '@jesaminfo']",['https://mattersindia.com/2021/06/covid-19-indian-jesuits-suffered-worst-despite-precautions/…'],"['Very', 'sad', 'the', 'maximum', 'death', 'In', 'the', 'working', 'group', 'Covid-19', 'Indian', 'Jesuits', 'suffered', 'worst', 'despite', 'precautions', 'Matters', 'India', 'https', 'mattersindia.com/2021/06/covid-19-indian-jesuits-suffered-worst-despite-precautions/…', 'romereports', 'isibengaluru', 'oss_romano', 'JCSADelhi', 'americamag', 'sijisj', 'Pontifex', 'vaticannews_es', 'jesaminfo']",,Very sad the maximum death In the working group Covid19: Indian Jesuits suffered worst despite precautions | Matters India  ,[]
2358,2358,"Replying to 
@LouvinaA
 
@karthikballu
 and 2 others",en,[],"['@LouvinaA', '@karthikballu']",[],"['Replying', 'to', 'LouvinaA', 'karthikballu', 'and', '2', 'others']",,Replying to and 2 others,[]
2359,2359,"Replying to 
@FinMinIndia
 
@nsitharaman
 and 9 others",en,[],"['@FinMinIndia', '@nsitharaman']",[],"['Replying', 'to', 'FinMinIndia', 'nsitharaman', 'and', '9', 'others']",,Replying to and 9 others,[]
2360,2360,"Replying to 
@FinMinIndia
 
@nsitharaman
 and 11 others",en,[],"['@FinMinIndia', '@nsitharaman']",[],"['Replying', 'to', 'FinMinIndia', 'nsitharaman', 'and', '11', 'others']",,Replying to and 11 others,[]
2361,2361,"Replying to 
@mygovindia
 
@MoHFW_INDIA
 and 6 others",en,[],"['@mygovindia', '@MoHFW_INDIA']",[],"['Replying', 'to', 'mygovindia', 'MoHFW_INDIA', 'and', '6', 'others']",,Replying to and 6 others,[]
2362,2362,Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona https://mygov.in/covid-19/,en,"['#COVID-19', '#IndiaFightsCorona']",[],['https://mygov.in/covid-19/'],"['Government', 'is', 'gearing', 'up', 'its', 'efforts', 'to', 'fight', 'against', 'the', 'COVID-19', 'pandemic', 'IndiaFightsCorona', 'https', 'mygov.in/covid-19']",,Government is gearing up its efforts to fight against the pandemic ,[]
2363,2363,"It was a three weeks  journey covid_19 positive to negative.. those day are very important to our mental health. Because everyone is away from me, only mobile is the necessity friend. Lots of news channel forecast death ratio. In human body everything is control from our mind.",en,[],[],[],"['It', 'was', 'a', 'three', 'weeks', 'journey', 'covid_19', 'positive', 'to', 'negative', 'those', 'day', 'are', 'very', 'important', 'to', 'our', 'mental', 'health', 'Because', 'everyone', 'is', 'away', 'from', 'me', 'only', 'mobile', 'is', 'the', 'necessity', 'friend', 'Lots', 'of', 'news', 'channel', 'forecast', 'death', 'ratio', 'In', 'human', 'body', 'everything', 'is', 'control', 'from', 'our', 'mind']",,It was a three weeks journey covid19 positive to negative those day are very important to our mental health Because everyone is away from me only mobile is the necessity friend Lots of news channel forecast death ratio In human body everything is control from our mind,[]
2364,2364,"#credaibengalcares 

We are all in this fight together. 

Let's beat Covid-19 collectively.


@kmc_kolkata",en,['#credaibengalcares'],['@kmc_kolkata'],[],"['credaibengalcares', 'We', 'are', 'all', 'in', 'this', 'fight', 'together', 'Let', ""'s"", 'beat', 'Covid-19', 'collectively', 'kmc_kolkata']",, We are all in this fight together Lets beat Covid19 collectively ,[]
2365,2365,"Replying to 
@BeingPractical",en,[],['@BeingPractical'],[],"['Replying', 'to', 'BeingPractical']",,Replying to ,[]
2366,2366,"#kolkata updates:
About a month and a half later,the 'Indian Coffee house workers co-operative limited' reopened.Before that, disinfection work is going on inside.

The coffee house is being opened in accordance with #Covid_19 rules.

#indiancoffeehouse #coffehouse #collegestreet",en,"['#kolkata', '#Covid_19', '#indiancoffeehouse', '#coffehouse', '#collegestreet']",[],[],"['kolkata', 'updates', 'About', 'a', 'month', 'and', 'a', 'half', 'later', 'the', ""'Indian"", 'Coffee', 'house', 'workers', 'co-operative', 'limited', 'reopened.Before', 'that', 'disinfection', 'work', 'is', 'going', 'on', 'inside', 'The', 'coffee', 'house', 'is', 'being', 'opened', 'in', 'accordance', 'with', 'Covid_19', 'rules', 'indiancoffeehouse', 'coffehouse', 'collegestreet']",," updates:
About a month and a half laterthe Indian Coffee house workers cooperative limited reopenedBefore that disinfection work is going on inside The coffee house is being opened in accordance with rules ",[]
2367,2367,"Our volunteers went to villages deep inside the East Godavari distrct forest in Andhra Pradesh and distributed dry rations among the tribal families who are affected due to Covid pandemic. We planned to reach out to 450 families with dry rations for a week.
#Covid19 #corona",en,"['#Covid19', '#corona']",[],[],"['Our', 'volunteers', 'went', 'to', 'villages', 'deep', 'inside', 'the', 'East', 'Godavari', 'distrct', 'forest', 'in', 'Andhra', 'Pradesh', 'and', 'distributed', 'dry', 'rations', 'among', 'the', 'tribal', 'families', 'who', 'are', 'affected', 'due', 'to', 'Covid', 'pandemic', 'We', 'planned', 'to', 'reach', 'out', 'to', '450', 'families', 'with', 'dry', 'rations', 'for', 'a', 'week', 'Covid19', 'corona']",,Our volunteers went to villages deep inside the East Godavari distrct forest in Andhra Pradesh and distributed dry rations among the tribal families who are affected due to Covid pandemic We planned to reach out to 450 families with dry rations for a week ,[]
2368,2368,"The World Health Organization has revealed a new naming system for COVID-19 variants. 

#COVID19 #covid #Covid19India #COVID19outbreak #StaySafe #stayathome #stayhealthy #WearMaskBeSafe #wearamask #likeforlikes #sanitaryware #bathroomfittings",en,"['#COVID19', '#covid', '#Covid19India', '#COVID19outbreak', '#StaySafe', '#stayathome', '#stayhealthy', '#WearMaskBeSafe', '#wearamask', '#likeforlikes', '#sanitaryware', '#bathroomfittings']",[],[],"['The', 'World', 'Health', 'Organization', 'has', 'revealed', 'a', 'new', 'naming', 'system', 'for', 'COVID-19', 'variants', 'COVID19', 'covid', 'Covid19India', 'COVID19outbreak', 'StaySafe', 'stayathome', 'stayhealthy', 'WearMaskBeSafe', 'wearamask', 'likeforlikes', 'sanitaryware', 'bathroomfittings']",,The World Health Organization has revealed a new naming system for COVID19 variants ,[]
2369,2369,Covid 19,en,[],[],[],"['Covid', '19']",,Covid 19,[]
2370,2370,"Relief @ Sundarban Area Kakdwip Block under South 24 pgs dist, Effected area by Yash cyclone & Covid 19.. 

@debashreebhatt2
 
@PMOIndia
 
@devworld24
 
@DilipGhoshBJP
 
@BJP4India
 
@BJP4Bengal",en,[],"['@', '@debashreebhatt2', '@PMOIndia', '@devworld24', '@DilipGhoshBJP', '@BJP4India', '@BJP4Bengal']",[],"['Relief', 'Sundarban', 'Area', 'Kakdwip', 'Block', 'under', 'South', '24', 'pgs', 'dist', 'Effected', 'area', 'by', 'Yash', 'cyclone', 'Covid', '19', 'debashreebhatt2', 'PMOIndia', 'devworld24', 'DilipGhoshBJP', 'BJP4India', 'BJP4Bengal']",,Relief @ Sundarban Area Kakdwip Block under South 24 pgs dist Effected area by Yash cyclone  Covid 19 ,[]
2371,2371,"Relief @ Sundarban Area Kakdwip Block under South 24 pgs dist,  Effected Area by Yash cyclone & Covid 19.. 

@debashreebhatt2
 
@PMOIndia
 
@devworld24
 
@DilipGhoshBJP
 
@BJP4India
 
@BJP4Bengal",en,[],"['@', '@debashreebhatt2', '@PMOIndia', '@devworld24', '@DilipGhoshBJP', '@BJP4India', '@BJP4Bengal']",[],"['Relief', 'Sundarban', 'Area', 'Kakdwip', 'Block', 'under', 'South', '24', 'pgs', 'dist', 'Effected', 'Area', 'by', 'Yash', 'cyclone', 'Covid', '19', 'debashreebhatt2', 'PMOIndia', 'devworld24', 'DilipGhoshBJP', 'BJP4India', 'BJP4Bengal']",,Relief @ Sundarban Area Kakdwip Block under South 24 pgs dist Effected Area by Yash cyclone  Covid 19 ,[]
2372,2372,"The Govt on Tuesday set max price private hospitals can charge for three COVID-19 vaccines available in India. Covishield Rs 780 per dose, Covaxin Rs 1,410 & SputnikV Rs 1,145.
Why cost of the attanirbhar vaccine namely, Covaxin will cost more even when not yet recognised by WHO?",en,[],[],[],"['The', 'Govt', 'on', 'Tuesday', 'set', 'max', 'price', 'private', 'hospitals', 'can', 'charge', 'for', 'three', 'COVID-19', 'vaccines', 'available', 'in', 'India', 'Covishield', 'Rs', '780', 'per', 'dose', 'Covaxin', 'Rs', '1,410', 'SputnikV', 'Rs', '1,145', 'Why', 'cost', 'of', 'the', 'attanirbhar', 'vaccine', 'namely', 'Covaxin', 'will', 'cost', 'more', 'even', 'when', 'not', 'yet', 'recognised', 'by', 'WHO']",,"The Govt on Tuesday set max price private hospitals can charge for three COVID19 vaccines available in India Covishield Rs 780 per dose Covaxin Rs 1410  SputnikV Rs 1145
Why cost of the attanirbhar vaccine namely Covaxin will cost more even when not yet recognised by WHO",[]
2373,2373,"Dr. Antony Fauci asking Americans to be get vaccinated, referring as
COVID-19 (B.1.6172) which has been seen in India and UK , 6% Americans likely been affected as per the Press Confrence. 
Recently 
@WHO
 in his press conference speaks about the new Variant discover in India.",en,[],['@WHO'],[],"['Dr', 'Antony', 'Fauci', 'asking', 'Americans', 'to', 'be', 'get', 'vaccinated', 'referring', 'as', 'COVID-19', 'B.1.6172', 'which', 'has', 'been', 'seen', 'in', 'India', 'and', 'UK', '6', 'Americans', 'likely', 'been', 'affected', 'as', 'per', 'the', 'Press', 'Confrence', 'Recently', 'WHO', 'in', 'his', 'press', 'conference', 'speaks', 'about', 'the', 'new', 'Variant', 'discover', 'in', 'India']",,"Dr Antony Fauci asking Americans to be get vaccinated referring as
COVID19 (B16172) which has been seen in India and UK  6% Americans likely been affected as per the Press Confrence Recently in his press conference speaks about the new Variant discover in India",[]
2374,2374,"Let’s fight together against #covid_19 .
Get #vaccinated   today",en,"['#covid_19', '#vaccinated']",[],[],"['Let', '’', 's', 'fight', 'together', 'against', 'covid_19', 'Get', 'vaccinated', 'today']",,"Let’s fight together against 
Get today",[]
2375,2375,"India Tribal Care Trust volunteers went to villages deep inside the East Godavari distrct forest in #AndhraPradesh  and distributed dry rations among the tribal families who are affected due to Covid #pandemic.
#Covid19 #corona #covid19india #tribal  #WeCare #Wecarefortribals",en,"['#AndhraPradesh', '#pandemic.', '#Covid19', '#corona', '#covid19india', '#tribal', '#WeCare', '#Wecarefortribals']",[],[],"['India', 'Tribal', 'Care', 'Trust', 'volunteers', 'went', 'to', 'villages', 'deep', 'inside', 'the', 'East', 'Godavari', 'distrct', 'forest', 'in', 'AndhraPradesh', 'and', 'distributed', 'dry', 'rations', 'among', 'the', 'tribal', 'families', 'who', 'are', 'affected', 'due', 'to', 'Covid', 'pandemic', 'Covid19', 'corona', 'covid19india', 'tribal', 'WeCare', 'Wecarefortribals']",,India Tribal Care Trust volunteers went to villages deep inside the East Godavari distrct forest in and distributed dry rations among the tribal families who are affected due to Covid ,[]
2376,2376,"Due to Covid-19 the students are suffering much & they are also in uncertainty regarding their study,exam etc. Govt.must find out a way.Under the situation I want to extend cooperation for learning & acquiring knowledge through our youtube channel 'ice-breaking' fr com. students.",en,[],[],[],"['Due', 'to', 'Covid-19', 'the', 'students', 'are', 'suffering', 'much', 'they', 'are', 'also', 'in', 'uncertainty', 'regarding', 'their', 'study', 'exam', 'etc', 'Govt.must', 'find', 'out', 'a', 'way.Under', 'the', 'situation', 'I', 'want', 'to', 'extend', 'cooperation', 'for', 'learning', 'acquiring', 'knowledge', 'through', 'our', 'youtube', 'channel', ""'ice-breaking"", 'fr', 'com', 'students']",,Due to Covid19 the students are suffering much  they are also in uncertainty regarding their studyexam etc Govtmust find out a wayUnder the situation I want to extend cooperation for learning  acquiring knowledge through our youtube channel icebreaking fr com students,[]
2377,2377,I'm sorry but I'm here for a refund for my father who has lost 3 siblings in less than a year to covid-19. Where do I sign up?,en,[],[],[],"['I', ""'m"", 'sorry', 'but', 'I', ""'m"", 'here', 'for', 'a', 'refund', 'for', 'my', 'father', 'who', 'has', 'lost', '3', 'siblings', 'in', 'less', 'than', 'a', 'year', 'to', 'covid-19', 'Where', 'do', 'I', 'sign', 'up']",,Im sorry but Im here for a refund for my father who has lost 3 siblings in less than a year to covid19 Where do I sign up,[]
2378,2378,"Replying to 
@MarkTheHabibi",en,[],['@MarkTheHabibi'],[],"['Replying', 'to', 'MarkTheHabibi']",,Replying to ,[]
2379,2379,"Mohit Das, a 19-year-old student is requesting your help.

His father, Benu Das, passed away due to a cardiac arrest influenced by COVID-19. 

Any contribution can help him get by daily.

https://milaap.org/fundraisers/support-mohit-das…

Please share this with your community. Help us save his soul.",en,[],[],['https://milaap.org/fundraisers/support-mohit-das…'],"['Mohit', 'Das', 'a', '19-year-old', 'student', 'is', 'requesting', 'your', 'help', 'His', 'father', 'Benu', 'Das', 'passed', 'away', 'due', 'to', 'a', 'cardiac', 'arrest', 'influenced', 'by', 'COVID-19', 'Any', 'contribution', 'can', 'help', 'him', 'get', 'by', 'daily', 'https', 'milaap.org/fundraisers/support-mohit-das…', 'Please', 'share', 'this', 'with', 'your', 'community', 'Help', 'us', 'save', 'his', 'soul']",,Mohit Das a 19yearold student is requesting your help His father Benu Das passed away due to a cardiac arrest influenced by COVID19 Any contribution can help him get by daily  Please share this with your community Help us save his soul,[]
2380,2380,"#HeartWrenching: Dr. Arfa Sajadin, who had tested positive for Covid-19, battled for 10 days on the ventilator after her delivery. She broke down after taking her baby for the first time in her arms. Both mother & the baby are fine & ready to go home thanks to ILS hospital Howrah",en,['#HeartWrenching:'],[],[],"['HeartWrenching', 'Dr', 'Arfa', 'Sajadin', 'who', 'had', 'tested', 'positive', 'for', 'Covid-19', 'battled', 'for', '10', 'days', 'on', 'the', 'ventilator', 'after', 'her', 'delivery', 'She', 'broke', 'down', 'after', 'taking', 'her', 'baby', 'for', 'the', 'first', 'time', 'in', 'her', 'arms', 'Both', 'mother', 'the', 'baby', 'are', 'fine', 'ready', 'to', 'go', 'home', 'thanks', 'to', 'ILS', 'hospital', 'Howrah']",, Dr Arfa Sajadin who had tested positive for Covid19 battled for 10 days on the ventilator after her delivery She broke down after taking her baby for the first time in her arms Both mother  the baby are fine  ready to go home thanks to ILS hospital Howrah,[]
2381,2381,BJP national vice-president Mukul Roy skips party’s organisational meeting today citing health condition of his wife who had tested positive for Covid-19. Suvendu Adhikari to join the organisational meeting virtually as he is touring Delhi.,en,[],[],[],"['BJP', 'national', 'vice-president', 'Mukul', 'Roy', 'skips', 'party', '’', 's', 'organisational', 'meeting', 'today', 'citing', 'health', 'condition', 'of', 'his', 'wife', 'who', 'had', 'tested', 'positive', 'for', 'Covid-19', 'Suvendu', 'Adhikari', 'to', 'join', 'the', 'organisational', 'meeting', 'virtually', 'as', 'he', 'is', 'touring', 'Delhi']",,BJP national vicepresident Mukul Roy skips party’s organisational meeting today citing health condition of his wife who had tested positive for Covid19 Suvendu Adhikari to join the organisational meeting virtually as he is touring Delhi,[]
2382,2382,"Persons undertaking international travel for educational purposes, or employment opportunities, or as part of India's contingent for Tokyo Olympic games will have to get their CoWIN certificates to be linked to their passport for covid-19 vaccination, the centre said on Monday.",en,[],[],[],"['Persons', 'undertaking', 'international', 'travel', 'for', 'educational', 'purposes', 'or', 'employment', 'opportunities', 'or', 'as', 'part', 'of', 'India', ""'s"", 'contingent', 'for', 'Tokyo', 'Olympic', 'games', 'will', 'have', 'to', 'get', 'their', 'CoWIN', 'certificates', 'to', 'be', 'linked', 'to', 'their', 'passport', 'for', 'covid-19', 'vaccination', 'the', 'centre', 'said', 'on', 'Monday']",,Persons undertaking international travel for educational purposes or employment opportunities or as part of Indias contingent for Tokyo Olympic games will have to get their CoWIN certificates to be linked to their passport for covid19 vaccination the centre said on Monday,[]
2383,2383,"As #COVID situation & vaccination improves,#Duty of 
@MoHFW_INDIA
 to advise #StateGovts to follow full caution in relaxation rules. #Pandemic continues. Also #Citizen Advisory to follow all Social safety norms & rope in all bodies, #NGOs to assist. 
@drharshvardhan
 #Mutations",en,"['#COVID', '#StateGovts', '#Pandemic', '#Citizen', '#NGOs', '#Mutations']","['@MoHFW_INDIA', '@drharshvardhan']",[],"['As', 'COVID', 'situation', 'vaccination', 'improves', 'Duty', 'of', 'MoHFW_INDIA', 'to', 'advise', 'StateGovts', 'to', 'follow', 'full', 'caution', 'in', 'relaxation', 'rules', 'Pandemic', 'continues', 'Also', 'Citizen', 'Advisory', 'to', 'follow', 'all', 'Social', 'safety', 'norms', 'rope', 'in', 'all', 'bodies', 'NGOs', 'to', 'assist', 'drharshvardhan', 'Mutations']",,As situation  vaccination improves of to advise to follow full caution in relaxation rules continues Also Advisory to follow all Social safety norms  rope in all bodies to assist ,[]
2384,2384,"@HardeepSPuri
 Sir, Media reports says #MoCA considering relaxation of positive #Corona report in consultation with 
@MoHFW_INDIA
 
@drharshvardhan
 .Submit, if true, too early, let us not repeat mistake & spread pandemic. Let passengers travel safely & be assured, relaxed 
@PMOIndia",en,"['#MoCA', '#Corona']","['@HardeepSPuri', '@MoHFW_INDIA', '@drharshvardhan', '@PMOIndia']",[],"['HardeepSPuri', 'Sir', 'Media', 'reports', 'says', 'MoCA', 'considering', 'relaxation', 'of', 'positive', 'Corona', 'report', 'in', 'consultation', 'with', 'MoHFW_INDIA', 'drharshvardhan', 'Submit', 'if', 'true', 'too', 'early', 'let', 'us', 'not', 'repeat', 'mistake', 'spread', 'pandemic', 'Let', 'passengers', 'travel', 'safely', 'be', 'assured', 'relaxed', 'PMOIndia']",, Sir Media reports says considering relaxation of positive report in consultation with Submit if true too early let us not repeat mistake  spread pandemic Let passengers travel safely  be assured relaxed ,[]
2385,2385,"Mucormycosis - The Post Covid-19 Infection : The most common form of mucormycosis in COVID 19 patients is pulmonary mucormycosis, closely followed by Rhinocerebral mucormycosis. Glucocorticoids and Remdesivir are some of the only drugs that have been beneficial in COVID 19.",en,[],[],[],"['Mucormycosis', 'The', 'Post', 'Covid-19', 'Infection', 'The', 'most', 'common', 'form', 'of', 'mucormycosis', 'in', 'COVID', '19', 'patients', 'is', 'pulmonary', 'mucormycosis', 'closely', 'followed', 'by', 'Rhinocerebral', 'mucormycosis', 'Glucocorticoids', 'and', 'Remdesivir', 'are', 'some', 'of', 'the', 'only', 'drugs', 'that', 'have', 'been', 'beneficial', 'in', 'COVID', '19']",,Mucormycosis  The Post Covid19 Infection : The most common form of mucormycosis in COVID 19 patients is pulmonary mucormycosis closely followed by Rhinocerebral mucormycosis Glucocorticoids and Remdesivir are some of the only drugs that have been beneficial in COVID 19,[]
2386,2386,"West Bengal government : to decided to cancel the class 10 and 12 examination in view of the covid-19
Me:",en,[],[],[],"['West', 'Bengal', 'government', 'to', 'decided', 'to', 'cancel', 'the', 'class', '10', 'and', '12', 'examination', 'in', 'view', 'of', 'the', 'covid-19', 'Me']",,"West Bengal government : to decided to cancel the class 10 and 12 examination in view of the covid19
Me:",[]
2387,2387,"The Lab-Leak Theory: Inside the Fight to Uncover COVID-19’s Origins https://vanityfair.com/news/2021/06/the-lab-leak-theory-inside-the-fight-to-uncover-covid-19s-origins?utm_source=twitter&utm_medium=social&utm_campaign=onsite-share&utm_brand=vanity-fair&utm_social-type=earned… via 
@VanityFair
  
@ananthkrishnan
 Sir 
@ramyakannan",en,[],"['@VanityFair', '@ananthkrishnan', '@ramyakannan']",['https://vanityfair.com/news/2021/06/the-lab-leak-theory-inside-the-fight-to-uncover-covid-19s-origins?utm_source=twitter&utm_medium=social&utm_campaign=onsite-share&utm_brand=vanity-fair&utm_social-type=earned…'],"['The', 'Lab-Leak', 'Theory', 'Inside', 'the', 'Fight', 'to', 'Uncover', 'COVID-19', '’', 's', 'Origins', 'https', 'vanityfair.com/news/2021/06/the-lab-leak-theory-inside-the-fight-to-uncover-covid-19s-origins', 'utm_source=twitter', 'utm_medium=social', 'utm_campaign=onsite-share', 'utm_brand=vanity-fair', 'utm_social-type=earned…', 'via', 'VanityFair', 'ananthkrishnan', 'Sir', 'ramyakannan']",,The LabLeak Theory: Inside the Fight to Uncover COVID19’s Origins  via Sir ,[]
2388,2388,"Thank you so much 
@RNTata2000
 Sir and 
@TCS
 Kolkata for well planned and smooth Covid 19 Vaccination Drive.
Got my first dose today at TCS Kolkata.#TCSVaccinationleague",en,[],"['@RNTata2000', '@TCS']",[],"['Thank', 'you', 'so', 'much', 'RNTata2000', 'Sir', 'and', 'TCS', 'Kolkata', 'for', 'well', 'planned', 'and', 'smooth', 'Covid', '19', 'Vaccination', 'Drive', 'Got', 'my', 'first', 'dose', 'today', 'at', 'TCS', 'Kolkata', 'TCSVaccinationleague']",,"Thank you so much Sir and Kolkata for well planned and smooth Covid 19 Vaccination Drive
Got my first dose today at TCS Kolkata ",[]
2389,2389,"Truly #AshaWorkers are great assets & have been doing wonderfully well in several areas of health besides #COVID management. The Institution needs to be strengthened, supported & should continue to receive further training.",en,"['#AshaWorkers', '#COVID']",[],[],"['Truly', 'AshaWorkers', 'are', 'great', 'assets', 'have', 'been', 'doing', 'wonderfully', 'well', 'in', 'several', 'areas', 'of', 'health', 'besides', 'COVID', 'management', 'The', 'Institution', 'needs', 'to', 'be', 'strengthened', 'supported', 'should', 'continue', 'to', 'receive', 'further', 'training']",,Truly are great assets  have been doing wonderfully well in several areas of health besides management The Institution needs to be strengthened supported  should continue to receive further training,[]
2390,2390,"@MamataOfficial
 I being a student of class XII as well as civilian of our society,sincerely suggest you to stop HS and Secondary examination due to Covid 19 pandemic situation . We are getting frustrated ,please make a decision as soon as possible.
#cancelwbboardexams2021",en,['#cancelwbboardexams2021'],['@MamataOfficial'],[],"['MamataOfficial', 'I', 'being', 'a', 'student', 'of', 'class', 'XII', 'as', 'well', 'as', 'civilian', 'of', 'our', 'society', 'sincerely', 'suggest', 'you', 'to', 'stop', 'HS', 'and', 'Secondary', 'examination', 'due', 'to', 'Covid', '19', 'pandemic', 'situation', 'We', 'are', 'getting', 'frustrated', 'please', 'make', 'a', 'decision', 'as', 'soon', 'as', 'possible', 'cancelwbboardexams2021']",, I being a student of class XII as well as civilian of our societysincerely suggest you to stop HS and Secondary examination due to Covid 19 pandemic situation  We are getting frustrated please make a decision as soon as possible ,[]
