,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
1132,1132,"Doctors became our shield against the Coronavirus during this ongoing pandemic. It's time for us to show some support, love, care and gratitude towards them.   Team IWM salutes Doctors on National Doctors Day!  #NationalDoctorsDay #DoctorsDay #HappyDoctorsDay #IWM #Indore  https://t.co/HSOt5zCqnp",en,"['#NationalDoctorsDay', '#DoctorsDay', '#HappyDoctorsDay', '#IWM', '#Indore']",[],['https://t.co/HSOt5zCqnp'],"['Doctors', 'became', 'our', 'shield', 'against', 'the', 'Coronavirus', 'during', 'this', 'ongoing', 'pandemic', 'It', ""'s"", 'time', 'for', 'us', 'to', 'show', 'some', 'support', 'love', 'care', 'and', 'gratitude', 'towards', 'them', 'Team', 'IWM', 'salutes', 'Doctors', 'on', 'National', 'Doctors', 'Day', 'NationalDoctorsDay', 'DoctorsDay', 'HappyDoctorsDay', 'IWM', 'Indore', 'https', 't.co/HSOt5zCqnp']","['t.co/HSOt5zCqnp', 'Coronavirus', 'us', ""'s"", 'love', 'towards', 'DoctorsDay', 'gratitude', 'salutes', 'Day', 'care', 'HappyDoctorsDay', 'It', 'Doctors', 'Indore', 'Team', 'pandemic', 'NationalDoctorsDay', 'time', 'support', 'https', 'shield', 'ongoing', 'IWM', 'National', 'show', 'became']",Doctors became our shield against the Coronavirus during this ongoing pandemic Its time for us to show some support love care and gratitude towards them Team IWM salutes Doctors on National Doctors Day ,[]
1133,1133,"Fighting Against Coronavirus with High Coronavirus Discharge (Cut off)  Infection Technology!  Want to know more detail, click here:  https://t.co/F6GmVKqlg2  https://t.co/nPhXohozlh",en,[],[],"['https://t.co/F6GmVKqlg2', 'https://t.co/nPhXohozlh']","['Fighting', 'Against', 'Coronavirus', 'with', 'High', 'Coronavirus', 'Discharge', 'Cut', 'off', 'Infection', 'Technology', 'Want', 'to', 'know', 'more', 'detail', 'click', 'here', 'https', 't.co/F6GmVKqlg2', 'https', 't.co/nPhXohozlh']","['t.co/nPhXohozlh', 'Infection', 'https', 'Against', 't.co/F6GmVKqlg2', 'High', 'Coronavirus', 'Cut', 'know', 'Fighting', 'detail', 'Want', 'Technology', 'Discharge', 'click']",Fighting Against Coronavirus with High Coronavirus Discharge (Cut off) Infection Technology Want to know more detail click here:  ,[]
1134,1134,WHO short of US$16.8 bil in coronavirus weapons fight  https://t.co/dBbrWSvRaI,en,[],[],['https://t.co/dBbrWSvRaI'],"['WHO', 'short', 'of', 'US', '16.8', 'bil', 'in', 'coronavirus', 'weapons', 'fight', 'https', 't.co/dBbrWSvRaI']","['https', 'US', '16.8', 'bil', 't.co/dBbrWSvRaI', 'weapons', 'fight', 'WHO', 'short', 'coronavirus']",WHO short of US$168 bil in coronavirus weapons fight ,[]
1135,1135,Explain co-vid ?   A learning process which never ends   #coronavirus  https://t.co/DHHfuGnMAL,en,['#coronavirus'],[],['https://t.co/DHHfuGnMAL'],"['Explain', 'co-vid', 'A', 'learning', 'process', 'which', 'never', 'ends', 'coronavirus', 'https', 't.co/DHHfuGnMAL']","['A', 'https', 'Explain', 'co-vid', 'learning', 't.co/DHHfuGnMAL', 'process', 'ends', 'never', 'coronavirus']",Explain covid  A learning process which never ends ,[]
1136,1136,"If you missed it last night there’s some BIG changes to the rules in Oman, including an update about Eid:  https://t.co/pgzLTOXsJe… #coronavirus #oman",en,"['#coronavirus', '#oman']",[],['https://t.co/pgzLTOXsJe…'],"['If', 'you', 'missed', 'it', 'last', 'night', 'there', '’', 's', 'some', 'BIG', 'changes', 'to', 'the', 'rules', 'in', 'Oman', 'including', 'an', 'update', 'about', 'Eid', 'https', 't.co/pgzLTOXsJe…', 'coronavirus', 'oman']","['Eid', 'https', 'update', 'night', 'Oman', 'oman', 't.co/pgzLTOXsJe…', 'changes', 'rules', '’', 'last', 'BIG', 'missed', 'If', 'including', 'coronavirus']",If you missed it last night there’s some BIG changes to the rules in Oman including an update about Eid:  ,[]
1137,1137,Corona Virus Vaccine Registration Online The Government of India has launched the online registration portal of vaccination to avoid the corona epidemic.   Register Here:  https://t.co/Rr1eOZ8wWY  #health #healthcare #COVID19ImpactInquiry,en,"['#health', '#healthcare', '#COVID19ImpactInquiry']",[],['https://t.co/Rr1eOZ8wWY'],"['Corona', 'Virus', 'Vaccine', 'Registration', 'Online', 'The', 'Government', 'of', 'India', 'has', 'launched', 'the', 'online', 'registration', 'portal', 'of', 'vaccination', 'to', 'avoid', 'the', 'corona', 'epidemic', 'Register', 'Here', 'https', 't.co/Rr1eOZ8wWY', 'health', 'healthcare', 'COVID19ImpactInquiry']","['India', 'avoid', 'health', 'Here', 'Corona', 'Registration', 'epidemic', 'portal', 'registration', 'COVID19ImpactInquiry', 'Vaccine', 'launched', 'corona', 'healthcare', 'vaccination', 'Register', 'Virus', 'https', 'online', 'The', 'Online', 'Government', 't.co/Rr1eOZ8wWY']",Corona Virus Vaccine Registration Online The Government of India has launched the online registration portal of vaccination to avoid the corona epidemic Register Here:  ,[]
1138,1138,"This image has been drawn by our volunteer for #LahoreWearsMasks campaign. It explains importance of #WearingMask. Let's join hands to stop spread of #coronavirus, Let's #JoinHands to #save precious #lives  #Lahore #COVID19 #Appeal #MyCity #MyPeople  https://t.co/YTzpthaAnU",en,"['#LahoreWearsMasks', '#WearingMask.', '#coronavirus,', '#JoinHands', '#save', '#lives', '#Lahore', '#COVID19', '#Appeal', '#MyCity', '#MyPeople']",[],['https://t.co/YTzpthaAnU'],"['This', 'image', 'has', 'been', 'drawn', 'by', 'our', 'volunteer', 'for', 'LahoreWearsMasks', 'campaign', 'It', 'explains', 'importance', 'of', 'WearingMask', 'Let', ""'s"", 'join', 'hands', 'to', 'stop', 'spread', 'of', 'coronavirus', 'Let', ""'s"", 'JoinHands', 'to', 'save', 'precious', 'lives', 'Lahore', 'COVID19', 'Appeal', 'MyCity', 'MyPeople', 'https', 't.co/YTzpthaAnU']","['Appeal', 'Let', 'explains', 'volunteer', 'drawn', 'LahoreWearsMasks', ""'s"", 'WearingMask', 'hands', 'MyPeople', 'importance', 't.co/YTzpthaAnU', 'stop', 'precious', 'COVID19', 'lives', 'Lahore', 'coronavirus', 'join', 'campaign', 'This', 'MyCity', 'JoinHands', 'https', 'spread', 'save', 'image', 'It']",This image has been drawn by our volunteer for campaign It explains importance of Lets join hands to stop spread of Lets to precious ,[]
1139,1139,Corona virus updates  https://t.co/J8YsDGnmIC,en,[],[],['https://t.co/J8YsDGnmIC'],"['Corona', 'virus', 'updates', 'https', 't.co/J8YsDGnmIC']","['https', 'virus', 'Corona', 't.co/J8YsDGnmIC', 'updates']",Corona virus updates ,[]
1140,1140,Corona virus update  https://t.co/H26H6RLPBF,en,[],[],['https://t.co/H26H6RLPBF'],"['Corona', 'virus', 'update', 'https', 't.co/H26H6RLPBF']","['https', 'update', 'virus', 't.co/H26H6RLPBF', 'Corona']",Corona virus update ,[]
1141,1141,Be Careful !  Coronavirus vaccine: Are you still protected if you are fully vaccinated but have no antibodies?   https://t.co/BMieJr4gqW Download the TOI app now:  https://t.co/5ZPVnOrNW2,en,[],[],"['https://t.co/BMieJr4gqW', 'https://t.co/5ZPVnOrNW2']","['Be', 'Careful', 'Coronavirus', 'vaccine', 'Are', 'you', 'still', 'protected', 'if', 'you', 'are', 'fully', 'vaccinated', 'but', 'have', 'no', 'antibodies', 'https', 't.co/BMieJr4gqW', 'Download', 'the', 'TOI', 'app', 'now', 'https', 't.co/5ZPVnOrNW2']","['antibodies', 'https', 'Be', 'still', 'app', 't.co/BMieJr4gqW', 'Coronavirus', 'Are', 'Download', 't.co/5ZPVnOrNW2', 'protected', 'TOI', 'Careful', 'fully', 'vaccinated', 'vaccine']",Be Careful  Coronavirus vaccine: Are you still protected if you are fully vaccinated but have no antibodies  Download the TOI app now: ,[]
1142,1142,"Fighting Against Coronavirus with Highest Coronavirus Discharge (Cut off) Infection Technology!  Want to know more detail, click here: www.  https://t.co/BBMgeFHkXP  https://t.co/xdOWWmaZtX",en,[],[],"['https://t.co/BBMgeFHkXP', 'https://t.co/xdOWWmaZtX']","['Fighting', 'Against', 'Coronavirus', 'with', 'Highest', 'Coronavirus', 'Discharge', 'Cut', 'off', 'Infection', 'Technology', 'Want', 'to', 'know', 'more', 'detail', 'click', 'here', 'www', 'https', 't.co/BBMgeFHkXP', 'https', 't.co/xdOWWmaZtX']","['Infection', 'https', 'Against', 'Coronavirus', 'Cut', 'know', 'www', 't.co/xdOWWmaZtX', 'Fighting', 'detail', 'Highest', 'Want', 't.co/BBMgeFHkXP', 'Technology', 'Discharge', 'click']",Fighting Against Coronavirus with Highest Coronavirus Discharge (Cut off) Infection Technology Want to know more detail click here: www  ,[]
1143,1143,"#BREAKING: Pfizer Inc. plans to request U.S. emergency authorization in August for a third booster dose of its Covid-19 vaccine, based on early data showing that it can sharply increase immune protection against the coronavirus  https://t.co/Usiz84bF7M  https://t.co/YjcZTVEklx",en,['#BREAKING:'],[],"['https://t.co/Usiz84bF7M', 'https://t.co/YjcZTVEklx']","['BREAKING', 'Pfizer', 'Inc', 'plans', 'to', 'request', 'U.S', 'emergency', 'authorization', 'in', 'August', 'for', 'a', 'third', 'booster', 'dose', 'of', 'its', 'Covid-19', 'vaccine', 'based', 'on', 'early', 'data', 'showing', 'that', 'it', 'can', 'sharply', 'increase', 'immune', 'protection', 'against', 'the', 'coronavirus', 'https', 't.co/Usiz84bF7M', 'https', 't.co/YjcZTVEklx']","['BREAKING', 'Covid-19', 'Inc', 'emergency', 'sharply', 't.co/YjcZTVEklx', 'authorization', 't.co/Usiz84bF7M', 'based', 'booster', 'U.S', 'coronavirus', 'plans', 'Pfizer', 'dose', 'immune', 'third', 'https', 'August', 'data', 'early', 'request', 'showing', 'protection', 'increase', 'vaccine']", Pfizer Inc plans to request US emergency authorization in August for a third booster dose of its Covid19 vaccine based on early data showing that it can sharply increase immune protection against the coronavirus  ,[]
1144,1144,"After seeing more craze for #ZikaVirus among humans from today, Corona Virus rn :  https://t.co/LbLk23dsIo",en,['#ZikaVirus'],[],['https://t.co/LbLk23dsIo'],"['After', 'seeing', 'more', 'craze', 'for', 'ZikaVirus', 'among', 'humans', 'from', 'today', 'Corona', 'Virus', 'rn', 'https', 't.co/LbLk23dsIo']","['https', 't.co/LbLk23dsIo', 'today', 'craze', 'After', 'Corona', 'seeing', 'among', 'Virus', 'ZikaVirus', 'humans', 'rn']",After seeing more craze for among humans from today Corona Virus rn : ,[]
1145,1145,#COVID19 | | Cabinet approves second COVID-19 emergency response package  To know more check out our website  https://t.co/GxfqMFAEU9   #Cabinet #India #coronavirus #Relief #Assam #Dhubri #Dhubribuzz  https://t.co/TwGBvyXF8s,en,"['#COVID19', '#Cabinet', '#India', '#coronavirus', '#Relief', '#Assam', '#Dhubri', '#Dhubribuzz']",[],"['https://t.co/GxfqMFAEU9', 'https://t.co/TwGBvyXF8s']","['COVID19', 'Cabinet', 'approves', 'second', 'COVID-19', 'emergency', 'response', 'package', 'To', 'know', 'more', 'check', 'out', 'our', 'website', 'https', 't.co/GxfqMFAEU9', 'Cabinet', 'India', 'coronavirus', 'Relief', 'Assam', 'Dhubri', 'Dhubribuzz', 'https', 't.co/TwGBvyXF8s']","['second', 'India', 'know', 'emergency', 'Assam', 'COVID19', 'coronavirus', 'Relief', 'check', 'website', 'Dhubribuzz', 'COVID-19', 'package', 'https', 'response', 'Cabinet', 't.co/GxfqMFAEU9', 'Dhubri', 't.co/TwGBvyXF8s', 'approves', 'To']", | | Cabinet approves second COVID19 emergency response package To know more check out our website  ,[]
1146,1146,"#JapanOlympics Games to be held without spectators due to rising cases of #coronavirus  A state of emergency in Tokyo will run throughout the Games, to combat coronavirus.   https://t.co/F9JsJQcIq4",en,"['#JapanOlympics', '#coronavirus']",[],['https://t.co/F9JsJQcIq4'],"['JapanOlympics', 'Games', 'to', 'be', 'held', 'without', 'spectators', 'due', 'to', 'rising', 'cases', 'of', 'coronavirus', 'A', 'state', 'of', 'emergency', 'in', 'Tokyo', 'will', 'run', 'throughout', 'the', 'Games', 'to', 'combat', 'coronavirus', 'https', 't.co/F9JsJQcIq4']","['A', 'state', 'run', 'https', 'combat', 'due', 'rising', 't.co/F9JsJQcIq4', 'held', 'cases', 'emergency', 'JapanOlympics', 'spectators', 'Tokyo', 'throughout', 'without', 'Games', 'coronavirus']", Games to be held without spectators due to rising cases of A state of emergency in Tokyo will run throughout the Games to combat coronavirus ,[]
1147,1147,Don't spread corona further CO-idiots. @sudhirchaudhary @ZeeNews @dna @MoHFW_INDIA #Corona #coronavirus #coidiots,en,"['#Corona', '#coronavirus', '#coidiots']","['@sudhirchaudhary', '@ZeeNews', '@dna', '@MoHFW_INDIA']",[],"['Do', ""n't"", 'spread', 'corona', 'further', 'CO-idiots', 'sudhirchaudhary', 'ZeeNews', 'dna', 'MoHFW_INDIA', 'Corona', 'coronavirus', 'coidiots']","['corona', 'spread', 'MoHFW_INDIA', 'coidiots', 'CO-idiots', 'Corona', 'ZeeNews', 'dna', 'Do', ""n't"", 'sudhirchaudhary', 'coronavirus']",Dont spread corona further COidiots ,[]
1148,1148,"India's Minister of State for External Affairs Ministry Meenaksi Lekhi without naming China accuses it of ""Manufacturing Corona Virus"" in lab. Says ""some countries are expert in creating viruses, some in vaccines.""",en,[],[],[],"['India', ""'s"", 'Minister', 'of', 'State', 'for', 'External', 'Affairs', 'Ministry', 'Meenaksi', 'Lekhi', 'without', 'naming', 'China', 'accuses', 'it', 'of', 'Manufacturing', 'Corona', 'Virus', 'in', 'lab', 'Says', 'some', 'countries', 'are', 'expert', 'in', 'creating', 'viruses', 'some', 'in', 'vaccines']","['India', 'Affairs', 'Ministry', ""'s"", 'Corona', 'countries', 'Manufacturing', 'accuses', 'viruses', 'lab', 'External', 'Lekhi', 'Meenaksi', 'expert', 'Virus', 'without', 'Minister', 'State', 'vaccines', 'naming', 'Says', 'China', 'creating']",Indias Minister of State for External Affairs Ministry Meenaksi Lekhi without naming China accuses it of Manufacturing Corona Virus in lab Says some countries are expert in creating viruses some in vaccines,[]
1149,1149,What is a coronavirus? - Elizabeth Cox  https://t.co/RzPci3f3X0 ผ่าน @YouTube,en,[],['@YouTube'],['https://t.co/RzPci3f3X0'],"['What', 'is', 'a', 'coronavirus', 'Elizabeth', 'Cox', 'https', 't.co/RzPci3f3X0', 'ผ่าน', 'YouTube']","['https', 'What', 'ผ่าน', 'Elizabeth', 'YouTube', 'coronavirus', 'Cox', 't.co/RzPci3f3X0']",What is a coronavirus  Elizabeth Cox  ผ่าน ,[]
1150,1150,"COVID and the brain: researchers zero in on how damage occurs, Since the beginning of the pandemic, researchers have been trying to understand how the coronavirus #SARSCoV2 affects the brain. #DHPSP  https://t.co/X3ZPMaMuEY",en,"['#SARSCoV2', '#DHPSP']",[],['https://t.co/X3ZPMaMuEY'],"['COVID', 'and', 'the', 'brain', 'researchers', 'zero', 'in', 'on', 'how', 'damage', 'occurs', 'Since', 'the', 'beginning', 'of', 'the', 'pandemic', 'researchers', 'have', 'been', 'trying', 'to', 'understand', 'how', 'the', 'coronavirus', 'SARSCoV2', 'affects', 'the', 'brain', 'DHPSP', 'https', 't.co/X3ZPMaMuEY']","['SARSCoV2', 'https', 'affects', 'trying', 't.co/X3ZPMaMuEY', 'researchers', 'Since', 'DHPSP', 'occurs', 'brain', 'damage', 'understand', 'zero', 'pandemic', 'COVID', 'beginning', 'coronavirus']",COVID and the brain: researchers zero in on how damage occurs Since the beginning of the pandemic researchers have been trying to understand how the coronavirus affects the brain ,[]
1151,1151,"#IndiaFightsCorona:  📍Do NOT believe in rumours about any coronavirus variant - Alpha, Beta, Gamma, or Delta.  ➡️Follow A-B-C-D of the fight against infodemic:  ✅A: Advise ✅B: Believe ✅C: Cross-check ✅D: Do NOT promote fear  #Unite2FightCorona #StaySafe #We4Vaccine  https://t.co/U34N0thDJM",en,"['#IndiaFightsCorona:', '#Unite2FightCorona', '#StaySafe', '#We4Vaccine']",[],['https://t.co/U34N0thDJM'],"['IndiaFightsCorona', '📍Do', 'NOT', 'believe', 'in', 'rumours', 'about', 'any', 'coronavirus', 'variant', 'Alpha', 'Beta', 'Gamma', 'or', 'Delta', '➡️Follow', 'A-B-C-D', 'of', 'the', 'fight', 'against', 'infodemic', '✅A', 'Advise', '✅B', 'Believe', '✅C', 'Cross-check', '✅D', 'Do', 'NOT', 'promote', 'fear', 'Unite2FightCorona', 'StaySafe', 'We4Vaccine', 'https', 't.co/U34N0thDJM']","['NOT', 'Alpha', 'Beta', '✅A', '➡️Follow', '✅C', 'Do', 'StaySafe', '📍Do', 'promote', 'Gamma', '✅B', 'fear', 'Cross-check', 't.co/U34N0thDJM', 'coronavirus', '✅D', 'infodemic', 'We4Vaccine', 'believe', 'Unite2FightCorona', 'https', 'variant', 'Advise', 'Delta', 'A-B-C-D', 'IndiaFightsCorona', 'rumours', 'Believe', 'fight']", Do NOT believe in rumours about any coronavirus variant  Alpha Beta Gamma or Delta Follow ABCD of the fight against infodemic: A: Advise B: Believe C: Crosscheck D: Do NOT promote fear ,"['📍', '➡️', '✅', '✅', '✅', '✅']"
1152,1152,Southeast Asian Games in #Vietnam postponed over coronavirus  https://t.co/RSiTVPhgQu,en,['#Vietnam'],[],['https://t.co/RSiTVPhgQu'],"['Southeast', 'Asian', 'Games', 'in', 'Vietnam', 'postponed', 'over', 'coronavirus', 'https', 't.co/RSiTVPhgQu']","['t.co/RSiTVPhgQu', 'https', 'postponed', 'Southeast', 'Vietnam', 'Asian', 'Games', 'coronavirus']",Southeast Asian Games in postponed over coronavirus ,[]
1153,1153,Hon'ble CM Shri @ArvindKejriwal Ji has inaugurated Covid-19 Genome Sequencing facility at Genetic Laboratory at LNJP Hospital.  This lab will study the mutating Coronavirus &amp; will aid Delhi Government's preparation to tackle the 3rd wave of Covid-19.  https://t.co/OvGxlTzYJ0,en,[],['@ArvindKejriwal'],['https://t.co/OvGxlTzYJ0'],"[""Hon'ble"", 'CM', 'Shri', 'ArvindKejriwal', 'Ji', 'has', 'inaugurated', 'Covid-19', 'Genome', 'Sequencing', 'facility', 'at', 'Genetic', 'Laboratory', 'at', 'LNJP', 'Hospital', 'This', 'lab', 'will', 'study', 'the', 'mutating', 'Coronavirus', 'amp', 'will', 'aid', 'Delhi', 'Government', ""'s"", 'preparation', 'to', 'tackle', 'the', '3rd', 'wave', 'of', 'Covid-19', 'https', 't.co/OvGxlTzYJ0']","['tackle', 'Covid-19', 'Coronavirus', 'mutating', ""'s"", 'Laboratory', 'Genetic', ""Hon'ble"", 'LNJP', 'Shri', 'aid', 'Hospital', '3rd', 'lab', 'Ji', 'CM', 'Delhi', 'ArvindKejriwal', 'study', 'inaugurated', 'amp', 't.co/OvGxlTzYJ0', 'This', 'Genome', 'https', 'facility', 'wave', 'preparation', 'Government', 'Sequencing']",Honble CM Shri Ji has inaugurated Covid19 Genome Sequencing facility at Genetic Laboratory at LNJP Hospital This lab will study the mutating Coronavirus amp will aid Delhi Governments preparation to tackle the 3rd wave of Covid19 ,[]
1154,1154,"This kid had to remind tourists in Dharamshala to wear a mask, because everyone seems to have conveniently forgotten that the pandemic isn’t over.  #covid_19 #coronavirus #india #dharamshala #maskup #maskupindia #wearmask #prevention #hygiene #RJDhvanit #dhvanit #radiomirchi  https://t.co/yHIqVbPv92",en,"['#covid_19', '#coronavirus', '#india', '#dharamshala', '#maskup', '#maskupindia', '#wearmask', '#prevention', '#hygiene', '#RJDhvanit', '#dhvanit', '#radiomirchi']",[],['https://t.co/yHIqVbPv92'],"['This', 'kid', 'had', 'to', 'remind', 'tourists', 'in', 'Dharamshala', 'to', 'wear', 'a', 'mask', 'because', 'everyone', 'seems', 'to', 'have', 'conveniently', 'forgotten', 'that', 'the', 'pandemic', 'isn', '’', 't', 'over', 'covid_19', 'coronavirus', 'india', 'dharamshala', 'maskup', 'maskupindia', 'wearmask', 'prevention', 'hygiene', 'RJDhvanit', 'dhvanit', 'radiomirchi', 'https', 't.co/yHIqVbPv92']","['dharamshala', 'tourists', 'conveniently', 'india', 'dhvanit', 'mask', 'forgotten', 'covid_19', '’', 't.co/yHIqVbPv92', 'prevention', 'coronavirus', 'everyone', 'seems', 'kid', 'wear', 'pandemic', 'This', 'Dharamshala', 'https', 'RJDhvanit', 'radiomirchi', 'hygiene', 'maskup', 'remind', 'wearmask', 'maskupindia']",This kid had to remind tourists in Dharamshala to wear a mask because everyone seems to have conveniently forgotten that the pandemic isn’t over ,[]
1155,1155,Flight Schedule ✈️ 09.07.21  @AAI_Official @DGCAIndia @MoCA_GoI #coronavirus  https://t.co/voq5qMcV9N,en,['#coronavirus'],"['@AAI_Official', '@DGCAIndia', '@MoCA_GoI']",['https://t.co/voq5qMcV9N'],"['Flight', 'Schedule', '✈️', '09.07.21', 'AAI_Official', 'DGCAIndia', 'MoCA_GoI', 'coronavirus', 'https', 't.co/voq5qMcV9N']","['Schedule', 'AAI_Official', 'MoCA_GoI', 'https', 'DGCAIndia', 't.co/voq5qMcV9N', '09.07.21', '✈️', 'Flight', 'coronavirus']",Flight Schedule  090721 ,['✈️']
1156,1156,"There is no doubt that the delta is a very dangerous form of the corona virus, but we have ways to deal with it. Apart from masks and physical distancing, there are at least five vaccines that are effective against Delta.  https://t.co/KKl1Z5oHta",en,[],[],['https://t.co/KKl1Z5oHta'],"['There', 'is', 'no', 'doubt', 'that', 'the', 'delta', 'is', 'a', 'very', 'dangerous', 'form', 'of', 'the', 'corona', 'virus', 'but', 'we', 'have', 'ways', 'to', 'deal', 'with', 'it', 'Apart', 'from', 'masks', 'and', 'physical', 'distancing', 'there', 'are', 'at', 'least', 'five', 'vaccines', 'that', 'are', 'effective', 'against', 'Delta', 'https', 't.co/KKl1Z5oHta']","['delta', 'physical', 'deal', 'virus', 'least', 't.co/KKl1Z5oHta', 'masks', 'Apart', 'corona', 'dangerous', 'five', 'effective', 'https', 'vaccines', 'There', 'form', 'ways', 'distancing', 'Delta', 'doubt']",There is no doubt that the delta is a very dangerous form of the corona virus but we have ways to deal with it Apart from masks and physical distancing there are at least five vaccines that are effective against Delta ,[]
1157,1157,@mygovindia @PMOIndia @PIB_India @MIB_India @ianuragthakur @MoHFW_INDIA @mansukhmandviya We should keep our room's Window-pane closed to avoid Entrance of Corona Virus in Our Home. JaiModiRaj 🇮🇳 JaiYogiRaj 🇮🇳 JaiBharatVarsh 🇮🇳 VandeMatram 🇮🇳 #PreventWhatCanBePrevented  #जीतेगा_भारत_हारेगा_कोरोना,en,"['#PreventWhatCanBePrevented', '#जीतेगा_भारत_हारेगा_कोरोना']","['@mygovindia', '@PMOIndia', '@PIB_India', '@MIB_India', '@ianuragthakur', '@MoHFW_INDIA', '@mansukhmandviya']",[],"['mygovindia', 'PMOIndia', 'PIB_India', 'MIB_India', 'ianuragthakur', 'MoHFW_INDIA', 'mansukhmandviya', 'We', 'should', 'keep', 'our', 'room', ""'s"", 'Window-pane', 'closed', 'to', 'avoid', 'Entrance', 'of', 'Corona', 'Virus', 'in', 'Our', 'Home', 'JaiModiRaj', '🇮🇳', 'JaiYogiRaj', '🇮🇳', 'JaiBharatVarsh', '🇮🇳', 'VandeMatram', '🇮🇳', 'PreventWhatCanBePrevented', 'जीतेगा_भारत_हारेगा_कोरोना']","['PMOIndia', 'room', ""'s"", 'PreventWhatCanBePrevented', 'avoid', 'ianuragthakur', 'JaiYogiRaj', 'VandeMatram', 'Corona', '🇮🇳', 'keep', 'mygovindia', 'mansukhmandviya', 'We', 'closed', 'जीतेगा_भारत_हारेगा_कोरोना', 'PIB_India', 'Entrance', 'Virus', 'MIB_India', 'Our', 'Window-pane', 'MoHFW_INDIA', 'JaiModiRaj', 'JaiBharatVarsh', 'Home']", We should keep our rooms Windowpane closed to avoid Entrance of Corona Virus in Our Home JaiModiRaj  JaiYogiRaj  JaiBharatVarsh  VandeMatram  ,"['🇮🇳', '🇮🇳', '🇮🇳', '🇮🇳']"
1158,1158,Mulund Growth    ↔️@ 0.07% Mumbai Average  ↔️@ 0.08%  T-Ward Covid Growth rate till 7th July’2021 - 0.07%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/P7tnT87RTi,en,"['#mulund', '#COVID19', '#coronavirus', '#CoronaVirusUpdate', '#COVID19India', '#coronavirus', '#Mumbai']",[],['https://t.co/P7tnT87RTi'],"['Mulund', 'Growth', '↔️', '0.07', 'Mumbai', 'Average', '↔️', '0.08', 'T-Ward', 'Covid', 'Growth', 'rate', 'till', '7th', 'July', '’', '2021', '0.07', 'mulund', 'COVID19', 'coronavirus', 'CoronaVirusUpdate', 'COVID19India', 'coronavirus', 'Mumbai', 'https', 't.co/P7tnT87RTi']","['↔️', 'T-Ward', 'Mumbai', 'mulund', '’', 'COVID19', '2021', '0.08', 'CoronaVirusUpdate', 'coronavirus', 'Mulund', 'rate', 'July', 'Average', 'Covid', 'Growth', 'till', 'https', 't.co/P7tnT87RTi', '7th', 'COVID19India', '0.07']",Mulund Growth @ 007% Mumbai Average @ 008% TWard Covid Growth rate till 7th July’2021  007% ,"['↔️', '↔️']"
1159,1159,Batting coach @grantflower_bat tested positive for Corona Virus #Corona #SLC #SLvIND  https://t.co/vxNlBgH1fL,en,"['#Corona', '#SLC', '#SLvIND']",['@grantflower_bat'],['https://t.co/vxNlBgH1fL'],"['Batting', 'coach', 'grantflower_bat', 'tested', 'positive', 'for', 'Corona', 'Virus', 'Corona', 'SLC', 'SLvIND', 'https', 't.co/vxNlBgH1fL']","['positive', 'https', 'grantflower_bat', 'Corona', 'coach', 'tested', 't.co/vxNlBgH1fL', 'Batting', 'Virus', 'SLC', 'SLvIND']",Batting coach tested positive for Corona Virus ,[]
1160,1160,So far today 842 Coronavirus cases report in Sri Lanka #LKA,en,['#LKA'],[],[],"['So', 'far', 'today', '842', 'Coronavirus', 'cases', 'report', 'in', 'Sri', 'Lanka', 'LKA']","['Sri', '842', 'today', 'Coronavirus', 'far', 'cases', 'LKA', 'So', 'report', 'Lanka']",So far today 842 Coronavirus cases report in Sri Lanka ,[]
1161,1161,It’s wonderful to see the kids of today explaining the severity of the #COVID19 pandemic to everyone who is neglecting their duty towards our society.  Either you are vaccinated or not; please wear mask and save our country from hitting the third wave of #coronavirus,en,"['#COVID19', '#coronavirus']",[],[],"['It', '’', 's', 'wonderful', 'to', 'see', 'the', 'kids', 'of', 'today', 'explaining', 'the', 'severity', 'of', 'the', 'COVID19', 'pandemic', 'to', 'everyone', 'who', 'is', 'neglecting', 'their', 'duty', 'towards', 'our', 'society', 'Either', 'you', 'are', 'vaccinated', 'or', 'not', 'please', 'wear', 'mask', 'and', 'save', 'our', 'country', 'from', 'hitting', 'the', 'third', 'wave', 'of', 'coronavirus']","['mask', 'duty', 'please', 'wonderful', '’', 'COVID19', 'towards', 'Either', 'coronavirus', 'kids', 'everyone', 'today', 'severity', 'neglecting', 'see', 'country', 'wear', 'pandemic', 'vaccinated', 'third', 'save', 'wave', 'society', 'explaining', 'hitting', 'It']",It’s wonderful to see the kids of today explaining the severity of the pandemic to everyone who is neglecting their duty towards our society Either you are vaccinated or not please wear mask and save our country from hitting the third wave of ,[]
1162,1162,40 Coronavirus related deaths for 07 July confirmed by DG of Health Services #LKA,en,['#LKA'],[],[],"['40', 'Coronavirus', 'related', 'deaths', 'for', '07', 'July', 'confirmed', 'by', 'DG', 'of', 'Health', 'Services', 'LKA']","['related', 'Coronavirus', 'LKA', 'deaths', '40', 'July', 'confirmed', '07', 'Health', 'Services', 'DG']",40 Coronavirus related deaths for 07 July confirmed by DG of Health Services ,[]
