,words,scores
972,custom,6
973,male,6
974,strategi,6
975,research,6
976,rare,6
977,astrazeneca,6
978,fda,6
979,storm,6
980,who,6
981,process,6
982,region,6
983,elderli,6
984,prioriti,6
985,info,6
986,forev,6
987,sign,6
988,bhopal,6
989,cours,6
990,municip,6
991,corpor,6
992,kerala,6
993,ambul,6
994,bar,6
995,deadlin,6
996,correct,6
997,sector,6
998,bhai,6
999,load,6
1000,store,6
1001,ridicul,6
1002,complic,6
1003,confus,6
1004,note,6
1005,queue,6
1006,deal,6
1007,perform,6
1008,collector,6
1009,ongo,6
1010,poonch,6
1011,latest,6
1012,pvt,6
1013,cooper,6
1014,sell,6
1015,satyam,6
1016,spo,6
1017,daughter,6
1018,incid,6
1019,embargo,6
1020,forcibl,6
1021,abduct,6
1022,kanphyar,6
1023,offlin,5
1024,cash,5
1025,desper,5
1026,perman,5
1027,congratul,5
1028,challeng,5
1029,british,5
1030,journalist,5
1031,strength,5
1032,wit,5
1033,fatal,5
1034,press,5
1035,par,5
1036,opportun,5
1037,adult,5
1038,secur,5
1039,billion,5
1040,beauti,5
1041,jay,5
1042,panel,5
1043,youth,5
1044,incom,5
1045,hat,5
1046,illeg,5
1047,med,5
1048,bill,5
1049,chines,5
1050,row,5
1051,trend,5
1052,section,5
1053,airport,5
1054,prove,5
1055,excel,5
1056,justic,5
1057,accord,5
1058,seek,5
1059,code,5
1060,jump,5
1061,foreign,5
1062,vacat,5
1063,prefer,5
1064,twice,5
1065,lie,5
1066,exist,5
1067,spent,5
1068,yall,5
1069,terribl,5
1070,kit,5
1071,permit,5
1072,spreader,5
1073,jammu,5
1074,kashmir,5
1075,transfer,5
1076,appoint,5
1077,wors,5
1078,hawker,5
1079,bear,5
1080,hear,5
1081,profession,5
1082,certain,5
1083,rajasthan,5
1084,realiti,5
1085,east,5
1086,neighbour,5
1087,appear,5
1088,club,5
1089,websit,5
1090,atleast,5
1091,bangladesh,5
1092,anybodi,5
1093,definit,5
1094,ncr,5
1095,innocul,5
1096,express,5
1097,profit,5
1098,habit,5
1099,purpos,5
1100,complain,5
1101,graph,5
1102,depend,5
1103,kya,5
1104,mode,5
1105,preet,5
1106,predict,5
1107,aunt,5
1108,jamat,5
1109,ameen,5
1110,similar,5
1111,troubl,5
1112,solv,5
1113,silent,5
1114,mein,5
1115,alarm,5
1116,bath,5
1117,preciou,5
1118,owner,5
1119,apart,5
1120,nearest,5
1121,vehicl,5
1122,hrct,5
1123,attach,5
1124,hero,5
1125,someon,5
1126,superhero,5
1127,reject,5
1128,wil,5
1129,doubt,5
1130,dead,5
1131,pakistani,5
1132,tip,5
1133,puducherri,5
1134,altern,5
1135,part,5
1136,honbl,5
1137,eid,5
1138,model,5
1139,conspiraci,5
1140,earlier,5
1141,schedul,5
1142,fall,5
1143,rhe,5
1144,expens,5
1145,budget,5
1146,hot,5
1147,more,5
1148,volunt,5
1149,america,5
1150,prison,5
1151,pub,5
1152,pmam,5
1153,varanasi,5
1154,fals,5
1155,forgotten,5
1156,varanasiheritag,5
1157,gurgaon,5
1158,maha,5
1159,islam,5
1160,wall,5
1161,serum,5
1162,roll,5
1163,nsa,5
1164,ramban,5
1165,associ,4
1166,leak,4
1167,fuck,4
1168,fli,4
1169,compass,4
1170,there,4
1171,ali,4
1172,regard,4
1173,jaipur,4
1174,alloc,4
1175,priorit,4
1176,deserv,4
1177,enjoy,4
1178,scienc,4
1179,attempt,4
1180,hundr,4
1181,dialysi,4
1182,cure,4
1183,precautionari,4
1184,tackl,4
1185,franc,4
1186,review,4
1187,felt,4
1188,wise,4
1189,fair,4
1190,disturb,4
1191,difficulti,4
1192,sport,4
1193,program,4
1194,dream,4
1195,ash,4
1196,sharqiyah,4
1197,fee,4
1198,attitud,4
1199,worsen,4
1200,earliest,4
1201,biotech,4
1202,pneumonia,4
1203,shanti,4
1204,vihar,4
1205,cut,4
1206,determin,4
1207,stick,4
1208,luck,4
1209,africa,4
1210,judg,4
1211,equal,4
1212,joke,4
1213,mob,4
1214,maam,4
1215,brought,4
1216,highli,4
1217,technolog,4
1218,ssr,4
1219,folk,4
1220,ipo,4
1221,westbeng,4
1222,erad,4
1223,punish,4
1224,except,4
1225,postiv,4
1226,idiot,4
1227,largest,4
1228,particip,4
1229,inocul,4
1230,bmc,4
1231,depress,4
1232,goregaon,4
1233,surat,4
1234,bardoli,4
1235,opd,4
1236,imp,4
1237,almighti,4
1238,approach,4
1239,cover,4
1240,talli,4
1241,overal,4
1242,pledg,4
1243,commut,4
1244,singapor,4
1245,smell,4
1246,exempt,4
1247,deep,4
1248,gov,4
1249,guidanc,4
1250,hcw,4
1251,stupid,4
1252,zone,4
1253,daytim,4
1254,evil,4
1255,gaya,4
1256,centuri,4
1257,culprit,4
1258,bazar,4
1259,fan,4
1260,gutter,4
1261,hell,4
1262,zealand,4
1263,larger,4
1264,exampl,4
1265,frontlin,4
1266,statement,4
1267,separ,4
1268,broke,4
1269,expand,4
1270,ignor,4
1271,reopen,4
1272,hotel,4
1273,thread,4
1274,indic,4
1275,okay,4
1276,proof,4
1277,probe,4
1278,exactli,4
1279,hyderabad,4
1280,entertain,4
1281,driver,4
1282,phool,4
1283,sadh,4
1284,phsyciatr,4
1285,cardiac,4
1286,comorbidit,4
1287,immin,4
1288,helpless,4
1289,pendam,4
1290,packag,4
1291,sampl,4
1292,especi,4
1293,uncontrol,4
1294,fauci,4
1295,farmer,4
1296,brilliant,4
1297,mla,4
1298,iftar,4
1299,role,4
1300,ghosh,4
1301,design,4
1302,colleagu,4
1303,season,4
1304,promis,4
1305,name,4
1306,offer,4
1307,knew,4
1308,hum,4
1309,later,4
1310,cough,4
1311,finger,4
1312,ultim,4
1313,strain,4
1314,vya,4
1315,respond,4
1316,saturday,4
1317,insur,4
1318,unabl,4
1319,kuch,4
1320,babi,4
1321,articl,4
1322,dept,4
1323,ticket,4
1324,frm,4
1325,panvel,4
1326,coz,4
1327,lesson,4
1328,cremat,4
1329,employe,4
1330,grate,4
1331,aiim,4
1332,director,4
1333,wast,4
1334,success,4
1335,hide,4
1336,mandatori,4
1337,propaganda,4
1338,sincer,4
1339,crime,4
1340,epidem,4
1341,primari,4
1342,cheap,4
1343,rha,4
1344,drama,4
1345,remedi,4
1346,bhiwandi,4
1347,valu,4
1348,onward,4
1349,evm,4
1350,grand,4
1351,concentr,4
1352,nashik,4
1353,scan,4
1354,repent,4
1355,tonight,4
1356,tmc,4
1357,patel,4
1358,adityanath,4
1359,promot,4
1360,agra,4
1361,combat,4
1362,hospitalis,4
1363,regularli,4
1364,polici,4
1365,helper,4
1366,homeplumberspolicemenampetc,4
1367,scrub,4
1368,miser,4
1369,mayb,4
1370,saket,4
1371,urban,4
1372,jampk,4
1373,foundat,4
1374,karen,4
1375,mutat,4
1376,trade,4
1377,remdesevir,4
1378,directli,4
1379,cipla,4
1380,pull,4
1381,thane,4
1382,exercis,4
1383,jayant,4
1384,kulkarni,4
1385,antivir,4
1386,chakraborti,4
1387,identifi,4
1388,amplifi,4
1389,grim,4
1390,admiss,4
1391,babu,4
1392,apollo,4
1393,kenot,4
1394,player,4
1395,baseless,4
1396,panic,4
1397,imag,4
1398,tag,4
1399,era,4
1400,addit,4
1401,crimin,4
1402,steam,4
1403,establish,4
1404,regim,4
1405,exit,4
1406,clarifi,4
1407,environ,4
1408,depart,4
1409,dnt,4
1410,tanker,4
1411,adar,4
1412,signific,4
1413,sii,4
1414,uttar,4
1415,learnt,4
1416,doval,4
1417,permiss,4
1418,byrajendran,4
1419,heard,4
1420,bat,4
1421,refil,4
1422,shall,4
1423,roadshow,4
1424,petit,4
1425,brutal,3
1426,well,3
1427,tho,3
1428,campu,3
1429,robert,3
1430,reffkin,3
1431,realest,3
1432,fit,3
1433,caught,3
1434,theyll,3
1435,bkc,3
1436,opt,3
1437,kid,3
1438,access,3
1439,buddi,3
1440,impress,3
1441,sore,3
1442,throat,3
1443,tour,3
1444,declin,3
1445,tamil,3
1446,nadu,3
1447,council,3
1448,opposit,3
1449,liter,3
1450,justifi,3
1451,advisori,3
1452,toilet,3
1453,involv,3
1454,bounc,3
1455,mubarraz,3
1456,engin,3
1457,inabl,3
1458,practis,3
1459,signal,3
1460,durat,3
1461,light,3
1462,net,3
1463,pmc,3
1464,pcmc,3
1465,nagpur,3
1466,nasal,3
1467,wide,3
1468,white,3
1469,asia,3
1470,bcz,3
1471,godi,3
1472,tortur,3
1473,arriv,3
1474,que,3
1475,crush,3
1476,idk,3
1477,ahmedabad,3
1478,territori,3
1479,funer,3
1480,truth,3
1481,complaint,3
1482,scenario,3
1483,spite,3
1484,intens,3
1485,roam,3
1486,legisl,3
1487,fare,3
1488,russia,3
1489,stat,3
1490,moder,3
1491,automat,3
1492,ray,3
1493,confid,3
1494,prevail,3
1495,seri,3
1496,hasnt,3
1497,sent,3
1498,vijay,3
1499,uddhav,3
1500,hygien,3
1501,nutrit,3
1502,swim,3
1503,pool,3
1504,asymptomat,3
1505,guard,3
1506,divis,3
1507,entitl,3
1508,promin,3
1509,averag,3
1510,eas,3
1511,thankyou,3
1512,disappoint,3
1513,bought,3
1514,revenu,3
1515,moment,3
1516,malaysian,3
1517,met,3
1518,religion,3
1519,analysi,3
1520,ecommerc,3
1521,welcom,3
1522,goi,3
1523,selfish,3
1524,gain,3
1525,disinfect,3
1526,dad,3
1527,cashless,3
1528,intellig,3
1529,horribl,3
1530,antibodi,3
1531,consequ,3
1532,confer,3
1533,poison,3
1534,bangalor,3
1535,newspap,3
1536,holiday,3
1537,venu,3
1538,contract,3
1539,labour,3
1540,stuff,3
1541,rcb,3
1542,eat,3
1543,banker,3
1544,move,3
1545,consum,3
1546,vigil,3
1547,femal,3
1548,spot,3
1549,tika,3
1550,cold,3
1551,interven,3
1552,raha,3
1553,mission,3
1554,extort,3
1555,pend,3
1556,heavi,3
1557,mess,3
1558,mismanag,3
1559,bro,3
1560,frustrat,3
1561,excess,3
1562,snan,3
1563,truli,3
1564,door,3
1565,comparison,3
1566,mafia,3
1567,quick,3
1568,shield,3
1569,guess,3
1570,fill,3
1571,rapid,3
1572,harm,3
1573,aarogya,3
1574,setu,3
1575,haridwar,3
1576,headlin,3
1577,affair,3
1578,damn,3
1579,prof,3
1580,execut,3
1581,disappear,3
1582,yaha,3
1583,pehl,3
1584,stuck,3
1585,ramzan,3
1586,root,3
1587,headach,3
1588,grappl,3
1589,sight,3
1590,ghar,3
1591,girl,3
1592,mah,3
1593,surfac,3
1594,insensit,3
1595,sacrific,3
1596,tax,3
1597,weak,3
1598,viral,3
1599,carrier,3
1600,ashok,3
1601,oneday,3
1602,shukla,3
1603,flu,3
1604,hota,3
1605,behav,3
1606,aag,3
1607,sinha,3
1608,phone,3
1609,prize,3
1610,templ,3
1611,aap,3
1612,allahabad,3
1613,aunti,3
1614,reuter,3
1615,criticis,3
1616,coupl,3
1617,setup,3
1618,japan,3
1619,balanc,3
1620,fault,3
1621,fratern,3
1622,devast,3
1623,kanimozi,3
1624,byvrr,3
1625,faster,3
1626,suprem,3
1627,terroris,3
1628,poverti,3
1629,fuel,3
1630,thn,3
1631,resist,3
1632,vulner,3
1633,anti,3
1634,liy,3
1635,machineri,3
1636,stress,3
1637,illog,3
1638,domest,3
1639,occur,3
1640,behalf,3
1641,ahmad,3
1642,devote,3
1643,ear,3
1644,sensibl,3
1645,race,3
1646,chhattisgarh,3
1647,karn,3
1648,particular,3
1649,drink,3
1650,chemist,3
1651,screen,3
1652,surpris,3
1653,noida,3
1654,bound,3
1655,jan,3
1656,red,3
1657,flag,3
1658,insan,3
1659,nobel,3
1660,flood,3
1661,nikhil,3
1662,ruin,3
1663,hoga,3
1664,innoc,3
1665,toh,3
1666,fir,3
1667,finish,3
1668,file,3
1669,superspread,3
1670,tire,3
1671,goal,3
1672,ever,3
1673,workplac,3
1674,engag,3
1675,evalu,3
1676,mechan,3
1677,heat,3
1678,joy,3
1679,instruct,3
1680,nake,3
1681,influenc,3
1682,counter,3
1683,mall,3
1684,unavail,3
1685,magistr,3
1686,highlight,3
1687,kisi,3
1688,brave,3
1689,mislead,3
1690,penal,3
1691,inhal,3
1692,leaf,3
1693,deploy,3
1694,reserv,3
1695,procedur,3
1696,uniti,3
1697,horrif,3
1698,kudo,3
1699,tocilizumab,3
1700,hcq,3
1701,rodrigu,3
1702,jumbo,3
1703,mulund,3
1704,inj,3
1705,rush,3
1706,adher,3
1707,sirremdesivir,3
1708,availableartifici,3
1709,therapi,3
1710,wid,3
1711,prompt,3
1712,anil,3
1713,havent,3
1714,pradeep,3
1715,jhansi,3
1716,ramp,3
1717,admin,3
1718,sadli,3
1719,conspir,3
1720,aliv,3
1721,discuss,3
1722,moderna,3
1723,scholar,3
1724,maulana,3
1725,wahiduddin,3
1726,apr,3
1727,clamp,3
1728,particl,3
1729,cpec,3
1730,anna,3
1731,tragedi,3
1732,acknowledg,3
1733,msg,3
1734,aaj,3
1735,progress,3
1736,western,3
1737,baba,3
1738,debat,3
1739,brand,3
1740,interst,3
1741,pcr,3
1742,leh,3
1743,servant,3
1744,voic,3
1745,accordingli,3
1746,sort,3
1747,heartbreak,3
1748,solidar,3
1749,copi,3
1750,slot,3
1751,portal,3
1752,reaction,3
1753,shake,3
1754,parliament,3
1755,grade,3
1756,hesit,3
1757,spoil,3
1758,sunday,3
1759,probabl,3
1760,plant,3
1761,saudi,3
1762,constitu,3
1763,situt,3
1764,ajit,3
1765,alcohol,3
1766,poonawalla,3
1767,cnbc,3
1768,covovax,3
1769,rais,3
1770,brink,3
1771,airborn,3
1772,turkman,3
1773,gate,3
1774,dairi,3
1775,delhithey,3
1776,notif,3
1777,chi,3
1778,previous,3
1779,trip,3
1780,thakur,3
1781,cook,3
1782,traffic,3
1783,sud,3
1784,absurd,3
1785,relax,3
1786,gimmick,3
1787,frame,3
1788,thi,3
1789,unscientif,3
1790,berhampur,3
1791,tachileik,3
1792,unidentifi,3
1793,motorcyclist,3
1794,yadanar,3
1795,wangkao,3
