,words,scores
1043,asia,4
1044,demonstr,4
1045,militari,4
1046,survey,4
1047,unlik,4
1048,excus,4
1049,agenda,4
1050,transfer,4
1051,realiz,4
1052,welfar,4
1053,pace,4
1054,counter,4
1055,specialist,4
1056,hain,4
1057,sorri,4
1058,unfortun,4
1059,photo,4
1060,winner,4
1061,win,4
1062,profession,4
1063,light,4
1064,hygien,4
1065,resourc,4
1066,fastli,4
1067,yday,4
1068,ampact,4
1069,honour,4
1070,fact,4
1071,shut,4
1072,detect,4
1073,scientif,4
1074,literaci,4
1075,perspect,4
1076,trial,4
1077,bought,4
1078,sabha,4
1079,attempt,4
1080,lok,4
1081,contagi,4
1082,tamilnadu,4
1083,fewer,4
1084,puri,4
1085,unit,4
1086,hey,4
1087,breath,4
1088,ground,4
1089,pic,4
1090,alarm,4
1091,ban,4
1092,prof,4
1093,brazil,4
1094,ignor,4
1095,central,4
1096,neglig,4
1097,highli,4
1098,unabl,4
1099,raid,4
1100,coverag,4
1101,address,4
1102,insur,4
1103,bhiwandi,4
1104,sing,4
1105,wise,4
1106,vacat,4
1107,answer,4
1108,realiti,4
1109,non,4
1110,mayb,4
1111,prayer,4
1112,short,4
1113,advic,4
1114,packag,4
1115,bengaluru,4
1116,heavi,4
1117,due,4
1118,sanit,4
1119,connect,4
1120,american,4
1121,idiot,4
1122,holder,4
1123,submit,4
1124,icu,4
1125,mention,4
1126,devast,4
1127,erad,4
1128,slightli,4
1129,choic,4
1130,honbl,4
1131,combat,4
1132,incom,4
1133,hello,4
1134,target,4
1135,advanc,4
1136,clear,4
1137,space,4
1138,registr,4
1139,biswanath,4
1140,surviveno,4
1141,kar,4
1142,challeng,4
1143,appeal,4
1144,slow,4
1145,doubt,4
1146,teacher,4
1147,observ,4
1148,religion,4
1149,arrang,4
1150,thursday,4
1151,combin,4
1152,overcom,4
1153,hunger,4
1154,rapidli,4
1155,examin,4
1156,load,4
1157,diesel,4
1158,item,4
1159,okay,4
1160,crush,4
1161,muslim,4
1162,log,4
1163,bhai,4
1164,hon,4
1165,attack,4
1166,valid,4
1167,excel,4
1168,che,4
1169,gestur,4
1170,pmc,4
1171,lucknow,4
1172,peshab,4
1173,ongo,4
1174,felicit,4
1175,islam,4
1176,raha,4
1177,municip,4
1178,societi,4
1179,shud,4
1180,claim,4
1181,worldwid,4
1182,twitter,4
1183,evid,4
1184,earliest,4
1185,actor,4
1186,injustic,4
1187,pappu,4
1188,jharkhand,4
1189,suspend,4
1190,coach,4
1191,beauti,4
1192,assum,4
1193,rahul,4
