,words,scores
1607,weight,2
1608,mallno,2
1609,peaceful,2
1610,cooperate,2
1611,gujrat,2
1612,zoom,2
1613,appeal,2
1614,kiya,2
1615,coverage,2
1616,cr,2
1617,genuine,2
1618,grow,2
1619,justify,2
1620,yoongi,2
1621,fool,2
1622,warehouse,2
1623,mama,2
1624,flightpassengers,2
1625,lankas,2
1626,colombo,2
1627,review,2
1628,eastern,2
1629,lowincome,2
1630,everytime,2
1631,kishtwar,2
1632,relax,2
1633,taught,2
1634,politically,2
1635,intervention,2
1636,tesla,2
1637,bot,2
1638,innovation,2
1639,invest,2
1640,currency,2
1641,joy,2
1642,grant,2
1643,zydus,2
1644,cadilas,2
1645,closure,2
1646,distort,2
1647,success,2
1648,art,2
1649,piece,2
1650,digital,2
1651,ardern,2
1652,locally,2
1653,transmit,2
1654,search,2
1655,cassino,2
1656,usd,2
1657,traveller,2
1658,regard,2
1659,brave,2
1660,mouth,2
1661,dire,2
1662,interview,2
1663,sympathy,2
1664,discuss,2
1665,gang,2
1666,remind,2
1667,empty,2
1668,abide,2
1669,happens,2
1670,difference,2
1671,quiz,2
1672,fishing,2
1673,sundarbans,2
1674,pix,2
1675,sundarban,2
1676,fed,2
1677,resilience,2
1678,damn,2
1679,portable,2
1680,band,2
1681,fair,2
1682,salam,2
1683,sadly,2
1684,plate,2
1685,land,2
1686,jan,2
1687,sustainable,2
1688,no,2
1689,dutertes,2
1690,confirms,2
1691,radhe,2
1692,lady,2
1693,diet,2
1694,regular,2
1695,lifestyle,2
1696,restrict,2
1697,jehovah,2
1698,shut,2
1699,discount,2
1700,pure,2
1701,enemy,2
1702,elder,2
1703,timeline,2
1704,wtf,2
1705,cruelty,2
1706,sufficient,2
1707,tough,2
1708,inc,2
1709,pak,2
1710,modiji,2
1711,eid,2
1712,eas,2
1713,allows,2
1714,outdoor,2
1715,pool,2
1716,liquor,2
1717,address,2
1718,mustafa,2
1719,bhavani,2
1720,honorable,2
1721,malai,2
1722,jaye,2
1723,mar,2
1724,basically,2
1725,bachelor,2
1726,pollute,2
1727,kejriwal,2
1728,availability,2
1729,purchase,2
1730,foreigner,2
1731,centre,2
1732,indebted,2
1733,repentance,2
1734,dgp,2
1735,kuch,2
1736,leftless,2
1737,regularly,2
1738,ruin,2
1739,depression,2
1740,gyan,2
1741,saheb,2
1742,helpful,2
1743,scripture,2
1744,spiritual,2
1745,devotion,2
1746,rude,2
1747,each,2
1748,settle,2
1749,excuse,2
1750,separate,2
1751,extra,2
1752,imambargah,2
1753,andhra,2
1754,medal,2
1755,rapidly,2
1756,felicitation,2
1757,sawant,2
1758,khan,2
1759,flop,2
1760,nikle,2
1761,hogeand,2
1762,collage,2
1763,uuu,2
1764,terus,2
1765,spray,2
1766,nobel,2
1767,covert,2
1768,religious,2
1769,failure,2
1770,livelihood,2
1771,infinite,2
1772,radiation,2
1773,oppose,2
1774,being,2
1775,theory,2
1776,awarness,2
1777,animal,2
1778,mata,2
1779,evil,2
1780,recuiters,2
1781,careful,2
1782,promise,2
1783,publicity,2
1784,audit,2
1785,ludhiana,2
1786,agar,2
1787,degaplease,2
1788,america,2
1789,vip,2
1790,mindset,2
1791,proactive,2
1792,hearty,2
1793,sister,2
1794,thane,2
1795,municipal,2
