,words,scores
1696,aku,2
1697,awal,2
1698,italian,2
1699,badly,2
1700,pressure,2
1701,naked,2
1702,phuket,2
1703,corps,2
1704,pull,2
1705,suffocate,2
1706,shiv,2
1707,discount,2
1708,amazon,2
1709,copy,2
1710,consumption,2
1711,associate,2
1712,neighborhood,2
1713,nhi,2
1714,warm,2
1715,conference,2
1716,prosperity,2
1717,arabia,2
1718,surprising,2
1719,tutor,2
1720,rac,2
1721,lemonade,2
1722,namaste,2
1723,scene,2
1724,huh,2
1725,kick,2
1726,baad,2
1727,block,2
1728,stuff,2
1729,stpi,2
1730,compensation,2
1731,yangon,2
1732,cemetery,2
1733,cremation,2
1734,cremate,2
1735,bubble,2
1736,wouldnt,2
1737,forgotten,2
1738,divide,2
1739,kalay,2
1740,continued,2
1741,fuck,2
1742,endure,2
1743,unlikely,2
1744,normally,2
1745,checked,2
1746,largely,2
1747,elak,2
1748,dapat,2
1749,canada,2
1750,accuracy,2
1751,fever,2
1752,swift,2
1753,actual,2
1754,wall,2
1755,kabbah,2
1756,pap,2
1757,evolution,2
1758,concept,2
1759,critic,2
1760,lah,2
1761,immunize,2
1762,accidentally,2
1763,swallow,2
1764,fault,2
1765,uncle,2
1766,lasthrs,2
1767,dhabi,2
1768,cousin,2
1769,shape,2
1770,datedtrain,2
1771,sdah,2
1772,mldt,2
1773,compartment,2
1774,neutral,2
1775,zone,2
1776,grateful,2
1777,honour,2
1778,offering,2
1779,distinguish,2
1780,sadly,2
1781,ourself,2
1782,rite,2
1783,gujarat,2
1784,ram,2
1785,imply,2
1786,grave,2
1787,beloved,2
1788,mantra,2
1789,caseload,2
1790,surgery,2
1791,cabinet,2
1792,marina,2
1793,bay,2
1794,sand,2
1795,casino,2
1796,desease,2
1797,nursery,2
1798,sky,2
1799,mutates,2
1800,thread,2
1801,jan,2
1802,experimental,2
