tweet,clean_tweet,hastags,attherate,urls,emojis
@etihad Do i need to be quarantined if I will come there abudhabi ( after I can travel dubai also ) as a visitor? Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19, Do i need to be quarantined if I will come there abudhabi ( after I can travel dubai also ) as a visitor Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19,[],['@etihad'],[],[]
@EtihadHelp Do i need to be quarantined if I will come there abudhabi ( after I can travel dubai also ) as a visitor? Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19, Do i need to be quarantined if I will come there abudhabi ( after I can travel dubai also ) as a visitor Please note that I am having Indian passport and having valid US visa on it and already vaccinated for COVID 19,[],['@EtihadHelp'],[],[]
"@sahajtloi Oldest friend of mine lost her mother in April to Covid, that shook her to the core, broken down completely and doesn’t care if she’s gonna live the next day. Otherwise was totally focused on career", Oldest friend of mine lost her mother in April to Covid that shook her to the core broken down completely and doesn’t care if she’s gonna live the next day Otherwise was totally focused on career,[],['@sahajtloi'],[],[]
Karnataka: Lockdown on Cards? CM Bommai Calls Emergency Meeting After Districts Bordering Kerala Witness Steep Rise in Covid Cases  https://t.co/GuWHAF57cX,Karnataka: Lockdown on Cards CM Bommai Calls Emergency Meeting After Districts Bordering Kerala Witness Steep Rise in Covid Cases ,[],[],['https://t.co/GuWHAF57cX'],[]
@DcSouthandaman nice report got from Andaman government…👌🏻👌🏻👌🏻 #covid #CovidTesting #rules #COVID19 … @AndamanPolice is Andaman administration follow the rules. @ICMR_PortBlair is it applicable???  https://t.co/iKbVSFzcpH, nice report got from Andaman government… … is Andaman administration follow the rules is it applicable ,"['#covid', '#CovidTesting', '#rules', '#COVID19']","['@DcSouthandaman', '@AndamanPolice', '@ICMR_PortBlair']",['https://t.co/iKbVSFzcpH'],"['👌🏻', '👌🏻', '👌🏻']"
"@13KumarVikash @SChoudharyNews For your kind information Covid is a pandemic, It didn't happen in india only, people died across entire world and in some countries having many times good health infrastructure than india no. Of deaths is even unpredictable...", For your kind information Covid is a pandemic It didnt happen in india only people died across entire world and in some countries having many times good health infrastructure than india no Of deaths is even unpredictable,[],"['@13KumarVikash', '@SChoudharyNews']",[],[]
@ANI It should be very important to take precaution because due to covid thousands peoples not only affected but also several losses their lives. Organisation take permission from concerned authorities., It should be very important to take precaution because due to covid thousands peoples not only affected but also several losses their lives Organisation take permission from concerned authorities,[],['@ANI'],[],[]
"@Alertistan Please focus on words ""Online Mushawart ke Baad ...""  They can't hold meeting in person with stakeholders due to COVID-19 Delta Variant presence but want to do  classroom sessions.", Please focus on words Online Mushawart ke Baad  They cant hold meeting in person with stakeholders due to COVID19 Delta Variant presence but want to do classroom sessions,[],['@Alertistan'],[],[]
I have seen people leaving their parents behind when they needed them the most. Even in covid people have left parents alone. Salute @jayvasavada,I have seen people leaving their parents behind when they needed them the most Even in covid people have left parents alone Salute ,[],['@jayvasavada'],[],[]
"Thank you, Everyone! Its Couldn’t have Possible without your Love and Support. @instagram #thankyou #love #thanks #thankful #grateful #follow #covid #happy #followers #instagood #instagram #gratitude #like #support #stayhome #family #blessed #staysafe #art #life #friends  https://t.co/AVX7ssFedd",Thank you Everyone Its Couldn’t have Possible without your Love and Support ,"['#thankyou', '#love', '#thanks', '#thankful', '#grateful', '#follow', '#covid', '#happy', '#followers', '#instagood', '#instagram', '#gratitude', '#like', '#support', '#stayhome', '#family', '#blessed', '#staysafe', '#art', '#life', '#friends']",['@instagram'],['https://t.co/AVX7ssFedd'],[]
"Last night in 'Oudh' Checklist for Indians travelling to the UK  72 hours before- Covid RTPCR from approved labs Book day 2 &amp; 8 testing with reference no. 48 hours before- Fill passenger location form on  https://t.co/GD0LCNJ98D(hefty fine, if not filled 10days home isolation",Last night in Oudh Checklist for Indians travelling to the UK 72 hours before Covid RTPCR from approved labs Book day 2 amp 8 testing with reference no 48 hours before Fill passenger location form on  fine if not filled 10days home isolation,[],[],['https://t.co/GD0LCNJ98D(hefty'],[]
"Mehram k sath b mehfooz nai... I am hopeless, can't process. We being a nation have entered in a wrong space.  COVID-19 happened for a reason.  https://t.co/2zqSk5jnAt",Mehram k sath b mehfooz nai I am hopeless cant process We being a nation have entered in a wrong space COVID19 happened for a reason ,[],[],['https://t.co/2zqSk5jnAt'],[]
Inge ore covid’ah iruke bah 😭,Inge ore covid’ah iruke bah ,[],[],[],['😭']
#Happy Onam 2020 Wishes: This year the celebrations have largely gone online due to the restrictions in place for the COVID-19 pandemic. @ India That is Bharat  https://t.co/SBsMRXiycE, Onam 2020 Wishes: This year the celebrations have largely gone online due to the restrictions in place for the COVID19 pandemic @ India That is Bharat ,['#Happy'],['@'],['https://t.co/SBsMRXiycE'],[]
@globaltimesnews Covid china now supporting terrorists to capture afganistan land...their mentality is really like peee.., Covid china now supporting terrorists to capture afganistan landtheir mentality is really like peee,[],['@globaltimesnews'],[],[]
"@TheTweetOfGod God... Please reveal... Is a deliberate state act of global warfare...??  Are You responsible for Covid, or did You help artificially create it in Biological Weapons Laboratory of Wuhan, China...??? 🤔", God Please reveal Is a deliberate state act of global warfare Are You responsible for Covid or did You help artificially create it in Biological Weapons Laboratory of Wuhan China ,[],['@TheTweetOfGod'],[],['🤔']
"Our covid-19 management  implementat activities based on  ""opinions"", trial and errors than understanding the ground realities.",Our covid19 management implementat activities based on opinions trial and errors than understanding the ground realities,[],[],[],[]
The Taliban’s Message to President Biden | VICE on SHOWTIME  https://t.co/7ifl5oAr6U via @YouTube no COVID-19 in Kabul?,The Taliban’s Message to President Biden | VICE on SHOWTIME  via no COVID19 in Kabul,[],['@YouTube'],['https://t.co/7ifl5oAr6U'],[]
"@JDMorgan @HilarieBurton @gwsmcbride @JDMorgan and @HilarieBurton I can relate to this very well . I have lost almost 22 people in the month of May and June ( Friends, associates and friend’s parents ) during the outburst of Covid 2nd wave in India . We have gone through a lot and vaccination is a must !", and I can relate to this very well  I have lost almost 22 people in the month of May and June ( Friends associates and friend’s parents ) during the outburst of Covid 2nd wave in India  We have gone through a lot and vaccination is a must ,[],"['@JDMorgan', '@HilarieBurton', '@gwsmcbride', '@JDMorgan', '@HilarieBurton']",[],[]
Which one is COVID-22 again Nah 😂😂😂,Which one is COVID22 again Nah ,[],[],[],"['😂', '😂', '😂']"
@ArvindKejriwal @narendramodi   Why ? India is giving shelter to afghani's are we planing to build another kabul here ? As far as indian were rescued its fine .... Are in another stage of paying there taxes aswell what has our government did for in covid ? And now giving shelter, Why  India is giving shelter to afghanis are we planing to build another kabul here  As far as indian were rescued its fine  Are in another stage of paying there taxes aswell what has our government did for in covid  And now giving shelter,[],"['@ArvindKejriwal', '@narendramodi']",[],[]
"1 new death, 86yo woman. Test -ve on admission July 23 and again on July 29. Her infection was only detected on her third test, Aug 2.   As of Monday Aug 22, 50 have died due to COVID-19.  https://t.co/mzb84JOacY",1 new death 86yo woman Test ve on admission July 23 and again on July 29 Her infection was only detected on her third test Aug 2 As of Monday Aug 22 50 have died due to COVID19 ,[],[],['https://t.co/mzb84JOacY'],[]
China reports no new local Covid-19 cases for first time since July  https://t.co/gHtOahqxiP,China reports no new local Covid19 cases for first time since July ,[],[],['https://t.co/gHtOahqxiP'],[]
@farasatanees Covid bhai. Need prayers 🙏, Covid bhai Need prayers ,[],['@farasatanees'],[],['🙏']
2 more people in S'pore die of Covid-19 complications  https://t.co/g0lEdrIrrW,2 more people in Spore die of Covid19 complications ,[],[],['https://t.co/g0lEdrIrrW'],[]
"Bangladesh reports 117 deaths from Covid, lowest in 53 days  https://t.co/Nst9SeJ7cO",Bangladesh reports 117 deaths from Covid lowest in 53 days ,[],[],['https://t.co/Nst9SeJ7cO'],[]
People vaccinated overseas can verify Covid-19 vaccination record at designated clinics in S'pore  https://t.co/YHzh0tctSQ,People vaccinated overseas can verify Covid19 vaccination record at designated clinics in Spore ,[],[],['https://t.co/YHzh0tctSQ'],[]
"@UNO @UNSC @USA @ANI @BBC how can pandemic like #COVID19 b controlled if situation like #Afghanistan #Myanmar happen? Millions of PPL r fleeing countries from countries to save their life n dignity, who can afford Covid protocol here?", how can pandemic like b controlled if situation like happen Millions of PPL r fleeing countries from countries to save their life n dignity who can afford Covid protocol here,"['#COVID19', '#Afghanistan', '#Myanmar']","['@UNO', '@UNSC', '@USA', '@ANI', '@BBC']",[],[]
"Covid has make people so difficult to get sick. Normal fever, sakit tekak or batuk also can be mistakenly identified as Covid. Sometimes we just want day off with MC but not down with Covid.",Covid has make people so difficult to get sick Normal fever sakit tekak or batuk also can be mistakenly identified as Covid Sometimes we just want day off with MC but not down with Covid,[],[],[],[]
"@Bhartiya_Kopite @anpadhCS Why to refer elsewhere, refer to the club accounts it's always stated public.   Compare the revenues all these clubs are earning since last decades see where we were and we are now. Just before Covid we started posting profits after huge financial strain (credit FSG)", Why to refer elsewhere refer to the club accounts its always stated public Compare the revenues all these clubs are earning since last decades see where we were and we are now Just before Covid we started posting profits after huge financial strain (credit FSG),[],"['@Bhartiya_Kopite', '@anpadhCS']",[],[]
COVID Vaccination: Those who’ve got Chinese vaccines and need booster doses of other (western companies’) vaccines can have them on payment. It ll help them in getting through restriction in some countries. 1270/dose.  https://t.co/KEdIznDCqE,COVID Vaccination: Those who’ve got Chinese vaccines and need booster doses of other (western companies’) vaccines can have them on payment It ll help them in getting through restriction in some countries 1270/dose ,[],[],['https://t.co/KEdIznDCqE'],[]
"#CongratulationsIndia #ThankyouPM  भारत ने रचा इतिहास,1 दिन में 1 करोड़ वैक्सीन We are going strong in our fight against #COVID19 Be a responsible citizen and get vaccinated as soon as possible #IndiaFightsCorona  🏷️tags #narendramodi #modi #india #mygov #covid #covid19 #Covid_19  https://t.co/TFu51ZmIlM", भारत ने रचा इतिहास1 दिन में 1 करोड़ वैक्सीन We are going strong in our fight against Be a responsible citizen and get vaccinated as soon as possible tags ,"['#CongratulationsIndia', '#ThankyouPM', '#COVID19', '#IndiaFightsCorona', '#narendramodi', '#modi', '#india', '#mygov', '#covid', '#covid19', '#Covid_19']",[],['https://t.co/TFu51ZmIlM'],['🏷️']
Please  see that How the young lender of bihar !! Bihar following the protocol of covid -19...@iChiragPaswan !! App to bareay log ho sir  !! Hum aam admi ko kya hoga !!  If my tweet need to retweet !! Please retweet  !! @PriyankaJShukla @aajtak @pushpampc13 @ABPNews,Please see that How the young lender of bihar  Bihar following the protocol of covid 19  App to bareay log ho sir  Hum aam admi ko kya hoga  If my tweet need to retweet  Please retweet  ,[],"['@PriyankaJShukla', '@aajtak', '@pushpampc13', '@ABPNews']",[],[]
"#BREAKING: china is still concealing 'important information' on covid's origins, according to us vice president joe biden.x", china is still concealing important information on covids origins according to us vice president joe bidenx,['#BREAKING:'],[],[],[]
"In Madhya Pradesh, 5 Siblings Orphaned By COVID-19 Beg For Survival @BeingSalmanKhan @SonuSood @imVkohli @AnushkaSharma  @RahulGandhi  https://t.co/lrDfMgocas",In Madhya Pradesh 5 Siblings Orphaned By COVID19 Beg For Survival ,[],"['@BeingSalmanKhan', '@SonuSood', '@imVkohli', '@AnushkaSharma', '@RahulGandhi']",['https://t.co/lrDfMgocas'],[]
"Thank you @PMOIndia 1 core vaccination, I wish to see COVID-19🦠😷( Chinese virus) free India🇮🇳 Jai Hind 🇮🇳",Thank you 1 core vaccination I wish to see COVID19( Chinese virus) free India Jai Hind ,[],['@PMOIndia'],[],"['🦠', '😷', '🇮🇳', '🇮🇳']"
"@DeptGbn @dmgbnagar @cdogbnagar @UPGovt @ShishirGoUP @myogiadityanath @CP_Noida @CeoNoida @OfficialGNIDA @nbhooshan @dmgbnagar was the one who was appointed in Gautam Buddha Nagar when the #COVID crisis was at peak. He used to handle his duties in the morning and practice at night for the #TokyoOlympics2020.  Currently ranked number 3 in the world, best wishes to you sir. #ind", was the one who was appointed in Gautam Buddha Nagar when the crisis was at peak He used to handle his duties in the morning and practice at night for the Currently ranked number 3 in the world best wishes to you sir ,"['#COVID', '#TokyoOlympics2020.', '#ind']","['@DeptGbn', '@dmgbnagar', '@cdogbnagar', '@UPGovt', '@ShishirGoUP', '@myogiadityanath', '@CP_Noida', '@CeoNoida', '@OfficialGNIDA', '@nbhooshan', '@dmgbnagar']",[],[]
"I'm at COVID-19 Vaccine Center in Dammam, Ash Sharqiyah  https://t.co/AebvEZK21X",Im at COVID19 Vaccine Center in Dammam Ash Sharqiyah ,[],[],['https://t.co/AebvEZK21X'],[]
What did i learn from COVID fiasco?  Most people would blindly support authoritarianism if they are being put in enough FEAR.,What did i learn from COVID fiasco Most people would blindly support authoritarianism if they are being put in enough FEAR,[],[],[],[]
"1 CRORE doses in 1 day, Thanks to Doctors, Medical Staff, Administration &amp; Govt For Making This Possible #Covid_19 #VaccinationDrive #VaccinationUpdate #1Crore #WHO #IndiaFightsCOVID19  https://t.co/TXJcoC465v",1 CRORE doses in 1 day Thanks to Doctors Medical Staff Administration amp Govt For Making This Possible ,"['#Covid_19', '#VaccinationDrive', '#VaccinationUpdate', '#1Crore', '#WHO', '#IndiaFightsCOVID19']",[],['https://t.co/TXJcoC465v'],[]
@AnindaBiswas4 @emraanhashmi Good This movie is released... Mumbai mein hee chutyapanti hai #movietheatres nahi kholne ka.. Rest all states everything is opened.. Covid sirf Mumbai mein hai...., Good This movie is released Mumbai mein hee chutyapanti hai nahi kholne ka Rest all states everything is opened Covid sirf Mumbai mein hai,['#movietheatres'],"['@AnindaBiswas4', '@emraanhashmi']",[],[]
"Covid gives xray picture mimicking pnuemoconiosis,seen bilaterally,at bases&amp;peripherally.this hardly conforms with naturally present viral infection,hence it supports hypothesis that it's kind of micro dust spread mannually in atmosphere.That explains kerala spike in isolation",Covid gives xray picture mimicking pnuemoconiosisseen bilaterallyat basesampperipherallythis hardly conforms with naturally present viral infectionhence it supports hypothesis that its kind of micro dust spread mannually in atmosphereThat explains kerala spike in isolation,[],[],[],[]
More than 1 Crore (10 Million) vaccinated with Covid vaccine in 1 day. In India.  At least 350 Indians were Covid vaccinated every second. (8 hour work schedule)   Incredibly Inspiring India!!  Jai Ho!!  @gavi @BMGFIndia @ndtv @WSJ  @nytimes PC: @voiceofvisuals  https://t.co/X0OHdh2n76,More than 1 Crore (10 Million) vaccinated with Covid vaccine in 1 day In India At least 350 Indians were Covid vaccinated every second (8 hour work schedule) Incredibly Inspiring India Jai Ho PC: ,[],"['@gavi', '@BMGFIndia', '@ndtv', '@WSJ', '@nytimes', '@voiceofvisuals']",['https://t.co/X0OHdh2n76'],[]
@timesofindia In India Covid is termed as “ endemic “ Therefore number of cases is immaterial, In India Covid is termed as “ endemic “ Therefore number of cases is immaterial,[],['@timesofindia'],[],[]
@unexpected5678 Hearty congratulations bhavya . Wish u a happy non covid  married lyf . Stay safe !, Hearty congratulations bhavya  Wish u a happy non covid married lyf  Stay safe ,[],['@unexpected5678'],[],[]
"How many of you are ready to send your kids back to school or colleges from 1st September 2021?  Common Ans:- once covid caller tune ends, then we will think.",How many of you are ready to send your kids back to school or colleges from 1st September 2021 Common Ans: once covid caller tune ends then we will think,[],[],[],[]
"Biden, Fauci discuss requiring COVID booster shots every 5 months @drharshvardhan @mansukhmandviya  https://t.co/jmlVJPHIsz via @nypost",Biden Fauci discuss requiring COVID booster shots every 5 months  via ,[],"['@drharshvardhan', '@mansukhmandviya', '@nypost']",['https://t.co/jmlVJPHIsz'],[]
"Two headlines 25 April &amp; 25 Aug.  But what about @Reuters @nytimes @washingtonpost @usnews Did they Missed this or Blocked it ?  A Florida crematory is overwhelmed with the remains of people who need to be cremated, with an influx of bodies worse than the first wave of Covid-19.  https://t.co/vWdTPazYHu",Two headlines 25 April amp 25 Aug But what about Did they Missed this or Blocked it  A Florida crematory is overwhelmed with the remains of people who need to be cremated with an influx of bodies worse than the first wave of Covid19 ,[],"['@Reuters', '@nytimes', '@washingtonpost', '@usnews']",['https://t.co/vWdTPazYHu'],[]
"The seven-day average of daily new Covid cases in US crossed 152,000 on Wednesday, data compiled by Johns Hopkins University shows, an increase of 11% from the prior week.  https://t.co/WUk49QxBCD",The sevenday average of daily new Covid cases in US crossed 152000 on Wednesday data compiled by Johns Hopkins University shows an increase of 11% from the prior week ,[],[],['https://t.co/WUk49QxBCD'],[]
"U.S. is averaging more than 1,000 COVID-19 deaths a day for first time since March  https://t.co/9XaXsgZt5M",US is averaging more than 1000 COVID19 deaths a day for first time since March ,[],[],['https://t.co/9XaXsgZt5M'],[]
"This was situation in US a week ago &amp; it has worsened further.  As new Covid-19 infections increase nationwide, some communities are facing a looming hospital capacity crunch, with open space in intensive care units falling below 10% in six states.  https://t.co/toRqkFfcYt",This was situation in US a week ago amp it has worsened further As new Covid19 infections increase nationwide some communities are facing a looming hospital capacity crunch with open space in intensive care units falling below 10% in six states ,[],[],['https://t.co/toRqkFfcYt'],[]
1 Crore Vaccinations in 1 Day!  Big Thank You to the medical fraternity who have taken it upon themselves to ensure that India defeats Covid. Clarion call of @narendramodi ji to ensure #SabkaSaathSabkaVikas #SabkaVishwas #SabkaPrayas has inspired everyone in War against Corona.✌️  https://t.co/RLyaOmZrs0,1 Crore Vaccinations in 1 Day Big Thank You to the medical fraternity who have taken it upon themselves to ensure that India defeats Covid Clarion call of ji to ensure has inspired everyone in War against Corona ,"['#SabkaSaathSabkaVikas', '#SabkaVishwas', '#SabkaPrayas']",['@narendramodi'],['https://t.co/RLyaOmZrs0'],['✌️']
FOI  RETURN Deaths of Australian Citizens overseas due to covid #auspol #strandedaussies  https://t.co/1sWwq3Y3xg,FOI RETURN Deaths of Australian Citizens overseas due to covid ,"['#auspol', '#strandedaussies']",[],['https://t.co/1sWwq3Y3xg'],[]
"All Public &amp; Pvt Sector Universities/Degree Awarding Institutions will reopen from Aug 30, with 50% attendance under strict COVID SoPs, only vaccinated students/Staff will be allowed @BBhuttoZardari @sardarshah1 @MismailRahu  #education  #PSFKARACHI  https://t.co/j7EuocXn7y",All Public amp Pvt Sector Universities/Degree Awarding Institutions will reopen from Aug 30 with 50% attendance under strict COVID SoPs only vaccinated students/Staff will be allowed ,"['#education', '#PSFKARACHI']","['@BBhuttoZardari', '@sardarshah1', '@MismailRahu']",['https://t.co/j7EuocXn7y'],[]
"@Reuters @nytimes @washingtonpost Missed this news or Blocked it ?  US: Florida hospitals face oxygen crisis, morgues 'out of space' as Covid cases surge  | via @indiatvnews  https://t.co/F7sGAu3W94", Missed this news or Blocked it  US: Florida hospitals face oxygen crisis morgues out of space as Covid cases surge | via ,[],"['@Reuters', '@nytimes', '@washingtonpost', '@indiatvnews']",['https://t.co/F7sGAu3W94'],[]
"India administered over one crore COVID-19 vaccine doses on Friday, crossing a new inoculation milestone @PMOIndia @COVIDNewsByMIB  #vaccination #VaccineForAll  https://t.co/xiJH7PVsIL",India administered over one crore COVID19 vaccine doses on Friday crossing a new inoculation milestone ,"['#vaccination', '#VaccineForAll']","['@PMOIndia', '@COVIDNewsByMIB']",['https://t.co/xiJH7PVsIL'],[]
"In Heaven they shall be no: Sickness, mourning, sorrow, sadness, coronavirus, all this will not be there when church enters Heaven. That is why the church looks forward to the coming of the Messiah! We shall only worship God the Father. #TheLatterAnointing",In Heaven they shall be no: Sickness mourning sorrow sadness coronavirus all this will not be there when church enters Heaven That is why the church looks forward to the coming of the Messiah We shall only worship God the Father ,['#TheLatterAnointing'],[],[],[]
395 people test positive for coronavirus today in Islamabad; positivity rate at 10.66%. @dcislamabad @hamzashafqaat  Dil Dil Pakistan ❤️❤️❤️  https://t.co/GAVSUwI8Yp,395 people test positive for coronavirus today in Islamabad positivity rate at 1066% Dil Dil Pakistan  ,[],"['@dcislamabad', '@hamzashafqaat']",['https://t.co/GAVSUwI8Yp'],"['❤️', '❤️', '❤️']"
Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/AobZDexeao,Coronavirus marriages home marriage small group marriages and low budget cost marriage ,[],[],['https://t.co/AobZDexeao'],[]
Lovers life   Coronavirus death  https://t.co/GgVkOrGhOF,Lovers life Coronavirus death ,[],[],['https://t.co/GgVkOrGhOF'],[]
Coronavirus youth and old people coronavirus death  https://t.co/a5Dsx5zma7,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/a5Dsx5zma7'],[]
Coronavirus youth and old people coronavirus death  https://t.co/jYhn6DwPZq,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/jYhn6DwPZq'],[]
𝒢ℴℴ𝒹 𝒩𝒾ℊ𝒽𝓉 🌃🌉 ℱ𝓇𝒾ℯ𝓃𝒹'𝓈 ..  𝑯𝒂𝒊 𝒇𝒓𝒊𝒆𝒏𝒅𝒔  𝑯𝒐𝒘 𝑰𝒔 𝑻𝒉𝒊𝒔 ...... 𝑪𝒍𝒊𝒄𝒌 𝑫𝒂𝒕𝒆 01/08/2021 #mobilephotography  #btphotography #pics #art #pictures   #ARAVINTHAN_OFFICIAL #NaturePhotography #SriLanka  #coronavirus #MaskUp #KOVID19  https://t.co/PDPFioseIx,𝒢ℴℴ𝒹 𝒩𝒾ℊ𝒽𝓉  ℱ𝓇𝒾ℯ𝓃𝒹𝓈  𝑯𝒂𝒊 𝒇𝒓𝒊𝒆𝒏𝒅𝒔 𝑯𝒐𝒘 𝑰𝒔 𝑻𝒉𝒊𝒔  𝑪𝒍𝒊𝒄𝒌 𝑫𝒂𝒕𝒆 01/08/2021 ,"['#mobilephotography', '#btphotography', '#pics', '#art', '#pictures', '#ARAVINTHAN_OFFICIAL', '#NaturePhotography', '#SriLanka', '#coronavirus', '#MaskUp', '#KOVID19']",[],['https://t.co/PDPFioseIx'],"['🌃', '🌉']"
I have taken the #youngwarriorpledge to defeat #coronavirus.I will recommend everyone to join this movement and help our country to combat #COVID19. @BandiSam   @abhisheksinghDP  @harsh_dubey4  @chandanrai87 @amandeep14 @namrata_v9  https://t.co/w2Ysqhnog3,I have taken the to defeat will recommend everyone to join this movement and help our country to combat ,"['#youngwarriorpledge', '#coronavirus.I', '#COVID19.']","['@BandiSam', '@abhisheksinghDP', '@harsh_dubey4', '@chandanrai87', '@amandeep14', '@namrata_v9']",['https://t.co/w2Ysqhnog3'],[]
Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/JobZwbIHi9,Coronavirus marriages home marriage small group marriages and low budget cost marriage ,[],[],['https://t.co/JobZwbIHi9'],[]
Lovers life   Coronavirus death  https://t.co/zlC4GQowWK,Lovers life Coronavirus death ,[],[],['https://t.co/zlC4GQowWK'],[]
Coronavirus youth and old people coronavirus death  https://t.co/Qav0oL146x,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/Qav0oL146x'],[]
Coronavirus youth and old people coronavirus death  https://t.co/ppDVWQHKxC,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/ppDVWQHKxC'],[]
"China has succeeded in the fight against the pandemic so why not consider implementing similar measures that Beijing has already enacted. The ""consider the China Model"" might be a better approach than the ""blame China"" in future efforts to tackle the Coronavirus.  https://t.co/leCrrY2dmw",China has succeeded in the fight against the pandemic so why not consider implementing similar measures that Beijing has already enacted The consider the China Model might be a better approach than the blame China in future efforts to tackle the Coronavirus ,[],[],['https://t.co/leCrrY2dmw'],[]
"@POTUS China has succeeded in the fight against the pandemic so why not consider implementing similar measures that Beijing has already enacted. The ""consider the China Model"" might be a better approach than the ""blame China"" in future efforts to tackle the Coronavirus.", China has succeeded in the fight against the pandemic so why not consider implementing similar measures that Beijing has already enacted The consider the China Model might be a better approach than the blame China in future efforts to tackle the Coronavirus,[],['@POTUS'],[],[]
"List of private hospitals of #Karachi who are offering Free #Vaccination against #Covid19  OMI, South City, Hashmanis, Liaquat National, Patel, Medilink, Park Lane, PNS Shifa, Ziauddin, AKUH #CoronaVirus #KarachiLockDown #LockDown #Vaccination",List of private hospitals of who are offering Free against OMI South City Hashmanis Liaquat National Patel Medilink Park Lane PNS Shifa Ziauddin AKUH ,"['#Karachi', '#Vaccination', '#Covid19', '#CoronaVirus', '#KarachiLockDown', '#LockDown', '#Vaccination']",[],[],[]
We thank the Sindh government for turning 12 mobile hospitals into #COVID vaccine mobile centers. The Sindh government is the only government that thinks and takes serious steps for its people to save the people of Sindh from a deadly disease like Corona Virus. @BBhuttoZardari  https://t.co/RLoIt30fJ7,We thank the Sindh government for turning 12 mobile hospitals into vaccine mobile centers The Sindh government is the only government that thinks and takes serious steps for its people to save the people of Sindh from a deadly disease like Corona Virus ,['#COVID'],['@BBhuttoZardari'],['https://t.co/RLoIt30fJ7'],[]
Akshay Kumar on Tuesday said the team of his spy thriller Bell Bottom rose to the challenge of releasing the film in theatres amid the coronavirus pandemic as there is little to life without some risk. #bollywoodbol #BellBottomTrailerOnTheWay #AkshayKumar #akshaykumarfans #Akshay  https://t.co/JdttHRPjrU,Akshay Kumar on Tuesday said the team of his spy thriller Bell Bottom rose to the challenge of releasing the film in theatres amid the coronavirus pandemic as there is little to life without some risk ,"['#bollywoodbol', '#BellBottomTrailerOnTheWay', '#AkshayKumar', '#akshaykumarfans', '#Akshay']",[],['https://t.co/JdttHRPjrU'],[]
@anishadixit Oh. Ok you're congratulations to back home view. Nothing to worry you. Coronavirus is not for the disease completely all right. You don't feel, Oh Ok youre congratulations to back home view Nothing to worry you Coronavirus is not for the disease completely all right You dont feel,[],['@anishadixit'],[],[]
"#Vietnam logs nearly 8,400 new locally-acquired #coronavirus infections  https://t.co/Itpizkcy3K", logs nearly 8400 new locallyacquired infections ,"['#Vietnam', '#coronavirus']",[],['https://t.co/Itpizkcy3K'],[]
"After completing the stipulated time after recovering from the global pandemic corona virus infection, CM Yogi Adityanath also took the second dose of corona vaccine on Monday.  #UPLeadsVaccineDrive @myogiadityanath  @myogioffice  @BJP4UP",After completing the stipulated time after recovering from the global pandemic corona virus infection CM Yogi Adityanath also took the second dose of corona vaccine on Monday ,['#UPLeadsVaccineDrive'],"['@myogiadityanath', '@myogioffice', '@BJP4UP']",[],[]
"'Coronavirus A Chinese Conspiracy'-E Media  Refer 2 d above&amp; read d following FB post,  Coronavirus leaked frm d Chinese lab, in d process of producing, doing what it is doing now, performing dance of death and destruction, killing million. And Xi watching everything like Buddha",Coronavirus A Chinese ConspiracyE Media Refer 2 d aboveamp read d following FB post Coronavirus leaked frm d Chinese lab in d process of producing doing what it is doing now performing dance of death and destruction killing million And Xi watching everything like Buddha,[],[],[],[]
"Tweet revealing, wretched invisible enemy Chinese coronavirus penetrating on May13, 020 into US' Invincible fort White House, from there 2 Prez Trump's office &amp; his home, posing potential threat 2every one's iife in d family, scaring Prez to teeth, making him bow down to China..",Tweet revealing wretched invisible enemy Chinese coronavirus penetrating on May13 020 into US Invincible fort White House from there 2 Prez Trumps office amp his home posing potential threat 2every ones iife in d family scaring Prez to teeth making him bow down to China,[],[],[],[]
"May14, 020.  @realDonaldTrump  Surprise of the Surprises of 21st century!  World War 3rd ends this day even before it begins with the secret handshake of 2 'supremacy seeking' world powers, Coronavirus cobra-beleagured US Prez Trump &amp; cobra-remote controller, Chinese Prez Xi..3",May14 020 Surprise of the Surprises of 21st century World War 3rd ends this day even before it begins with the secret handshake of 2 supremacy seeking world powers Coronavirus cobrabeleagured US Prez Trump amp cobraremote controller Chinese Prez Xi3,[],['@realDonaldTrump'],[],[]
"@realDonaldTrump   Sir, Psychic message received last night on truth of coronavirus hovering around u like deadly Cobra from your strong room like strong office 2 house, from house 2 White House rendering u helpless in its face, offered here 4 you 2 peruse &amp; ponder over..cont'd", Sir Psychic message received last night on truth of coronavirus hovering around u like deadly Cobra from your strong room like strong office 2 house from house 2 White House rendering u helpless in its face offered here 4 you 2 peruse amp ponder overcontd,[],['@realDonaldTrump'],[],[]
