tweet,clean_tweet,hastags,attherate,urls,emojis
#Bengal #covid #report #Kolkata gets 500 more beds as state govt ropes in few #hotels as covid care centres, gets 500 more beds as state govt ropes in few as covid care centres,"['#Bengal', '#covid', '#report', '#Kolkata', '#hotels']",[],[],[]
"#BreakingNews: BIGGEST JUMP IN #COVID CASES IN #WestBengal

BENGAL BREACHES 5K DAILY MARK FOR THE 1st TIME SINCE OUTBREAK. 

5,892 new #Covid cases in last 24hrs & 24 deaths in last 24hrs. 
#SecondCOVIDWave #COVIDEmergency #CoronavirusIndia #MaskUpIndia #MaskUpBengal", BIGGEST JUMP IN CASES IN BENGAL BREACHES 5K DAILY MARK FOR THE 1st TIME SINCE OUTBREAK 5892 new cases in last 24hrs  24 deaths in last 24hrs ,"['#BreakingNews:', '#COVID', '#WestBengal', '#Covid', '#SecondCOVIDWave', '#COVIDEmergency', '#CoronavirusIndia', '#MaskUpIndia', '#MaskUpBengal']",[],[],[]
"Yogi Adityanaath has tested postive for Corona. He is renaming himself as Rogi Adityanaath. 

The only 'Positive' news coming out of UP today!!

#YogiAdityanath #Corona #KumbhMela #yogi",Yogi Adityanaath has tested postive for Corona He is renaming himself as Rogi Adityanaath The only Positive news coming out of UP today ,"['#YogiAdityanath', '#Corona', '#KumbhMela', '#yogi']",[],[],[]
"@ECISVEEP
 must ensure #covidprotocol maintained #MaskUp in #WestBengalElections2021 rallies, #railstations #localtrain #kolkatametro to resist #massdeath due to #Corona in #WestBengal 

@MoHFW_INDIA
 
@WBPolice
 
@CPKolkata
 
@jdhankhar1
 
@MamataOfficial
 
@PMOIndia
 
#VaccinateJournalists", must ensure maintained in rallies to resist due to in ,"['#covidprotocol', '#MaskUp', '#WestBengalElections2021', '#railstations', '#localtrain', '#kolkatametro', '#massdeath', '#Corona', '#WestBengal', '#VaccinateJournalists']","['@ECISVEEP', '@MoHFW_INDIA', '@WBPolice', '@CPKolkata', '@jdhankhar1', '@MamataOfficial', '@PMOIndia']",[],[]
"On Twitter I’m seeing so many friends, ex-colleagues etc suffering from #covid ; doctors desperately begging people to mask up & stay home & in a WA group middle-aged women on vacation posting maskless photos. My nerves are in tatters #COVIDEmergency ",On Twitter I’m seeing so many friends excolleagues etc suffering from  doctors desperately begging people to mask up  stay home  in a WA group middleaged women on vacation posting maskless photos My nerves are in tatters ,"['#covid', '#COVIDEmergency']",[],[],[]
"In a progressive stand, CPI (M) has cancelled all mega election rallies and public meetings, in light of the worsening Covid-19 situation in West Bengal. 

দম লাগে বস! Kudos! 

@CPIM_WESTBENGAL
 
@cpimspeak
 #sanjuktamorch  #vote #BengalElections2021 #ElectionCommission #COVID19",In a progressive stand CPI (M) has cancelled all mega election rallies and public meetings in light of the worsening Covid19 situation in West Bengal দম লাগে বস Kudos ,"['#sanjuktamorch', '#vote', '#BengalElections2021', '#ElectionCommission', '#COVID19']","['@CPIM_WESTBENGAL', '@cpimspeak']",[],[]
"#Bengal records 5892 fresh #covid cases. It was around 2000 mark, just last week", records 5892 fresh cases It was around 2000 mark just last week,"['#Bengal', '#covid']",[],[],[]
(CBSE) has cancelled the class 10th board exams and postponed the class 12th board exams in view of the rising number of COVID-19 cases. The CBSE Board exams were scheduled to begin on May 4. The decision was taken after a key meeting chaired by PM Modi ji,(CBSE) has cancelled the class 10th board exams and postponed the class 12th board exams in view of the rising number of COVID19 cases The CBSE Board exams were scheduled to begin on May 4 The decision was taken after a key meeting chaired by PM Modi ji,[],[],[],[]
"@itspcofficial

Respective Sir, maximum students of WBSE wants the cancellation of the madhyamik examination. Just like CBSE students, we also have health issues. The second wave of Covid-19 is rising day by day. That's why we also want the cancellation.
#cancelboardexams2021", Respective Sir maximum students of WBSE wants the cancellation of the madhyamik examination Just like CBSE students we also have health issues The second wave of Covid19 is rising day by day Thats why we also want the cancellation ,['#cancelboardexams2021'],['@itspcofficial'],[],[]
#Bengal #covid #report From 16th April onwards vaccination drive to be done in all 120 wards of #kolkata, From 16th April onwards vaccination drive to be done in all 120 wards of ,"['#Bengal', '#covid', '#report', '#kolkata']",[],[],[]
#Bengal #covid #report #Kolkata private #hospitals told to increase covid bed capacity more than what they had during the peak last year, private told to increase covid bed capacity more than what they had during the peak last year,"['#Bengal', '#covid', '#report', '#Kolkata', '#hospitals']",[],[],[]
"#Bengal #covid #report State mulling on roping in hotels to act as satellite centres, to tackle #beds crisis", State mulling on roping in hotels to act as satellite centres to tackle crisis,"['#Bengal', '#covid', '#report', '#beds']",[],[],[]
"Seen in this tweet is BJP's Propaganda Head, endorsing the fact that Covid-19 situation in Bengal is under control! 

He would have shared figures from Gujarat as well, but due to a tedious task of data suppression today's update must have been delayed.",Seen in this tweet is BJPs Propaganda Head endorsing the fact that Covid19 situation in Bengal is under control He would have shared figures from Gujarat as well but due to a tedious task of data suppression todays update must have been delayed,[],[],[],[]
"#cancelstateboardexam #cancelboardexam2021 The state should atleast take a decision of making the board exams online or cancellation, postponing the board exams for the sake of our lives also the schools closed for controlling the further speed of Covid 19 virus.
@itspcofficial", The state should atleast take a decision of making the board exams online or cancellation postponing the board exams for the sake of our lives also the schools closed for controlling the further speed of Covid 19 virus ,"['#cancelstateboardexam', '#cancelboardexam2021']",['@itspcofficial'],[],[]
"https://youtu.be/WahCAJqQmlc please watch this video and please let do online exam for class 10 WBBSE as CBSC board has declared that for class it will cancel and for 12 class it has been postponed..so requesting due to increasing of covid-19 cases 
 
@MamataOfficial
 

@abhishekaitc", please watch this video and please let do online exam for class 10 WBBSE as CBSC board has declared that for class it will cancel and for 12 class it has been postponedso requesting due to increasing of covid19 cases ,[],"['@MamataOfficial', '@abhishekaitc']",['https://youtu.be/WahCAJqQmlc'],[]
"We have sent the letter petition to Chief Justice of Calcutta High court for the cancellation of all political rallies and gatherings amidst the second wave of Covid-19 in the State.


@pooja_news


@manogyaloiwal


@sakshijoshii",We have sent the letter petition to Chief Justice of Calcutta High court for the cancellation of all political rallies and gatherings amidst the second wave of Covid19 in the State ,[],"['@pooja_news', '@manogyaloiwal', '@sakshijoshii']",[],[]
WB Govenor to be present in the #Covid meeting today at 6:30PM.,WB Govenor to be present in the meeting today at 6:30PM,['#Covid'],[],[],[]
Covid-19 news: Corona infection may increase after kumbh mela fear of superspreading hinges - Anandabazar,Covid19 news: Corona infection may increase after kumbh mela fear of superspreading hinges  Anandabazar,[],[],[],[]
"West Bengal Reports Highest 1-Day Spike Of 4,817 Covid-19 Cases, 20 Deaths - NDTV",West Bengal Reports Highest 1Day Spike Of 4817 Covid19 Cases 20 Deaths  NDTV,[],[],[],[]
"Udayani Social Action Forum celebrated International Women's Day 2021 in Bishnupur 1, Pandua, Kalna 2, Jamalpur and Kalna 1. The theme was #ChooseToChallenge
""Women in leadership:Achieving an equal future in a COVID-19 world"". Women were in their elements.",Udayani Social Action Forum celebrated International Womens Day 2021 in Bishnupur 1 Pandua Kalna 2 Jamalpur and Kalna 1 The theme was Women in leadership:Achieving an equal future in a COVID19 world Women were in their elements,['#ChooseToChallenge'],[],[],[]
"Replying to 
@ranjona",Replying to ,[],['@ranjona'],[],[]
"The rise of the second spike of Covid - 19 prompted us that we have forgotten the sufferings of 2020.

Don't forget to wear your face mask.
Let's stop the virus together. 

#stopthespread #ivf #IVF #motherhood #pregnancy #pregnant #bangladesh #kolkata #westbengal","The rise of the second spike of Covid  19 prompted us that we have forgotten the sufferings of 2020 Dont forget to wear your face mask
Lets stop the virus together ","['#stopthespread', '#ivf', '#IVF', '#motherhood', '#pregnancy', '#pregnant', '#bangladesh', '#kolkata', '#westbengal']",[],[],[]
"No mask. No social distancing.
No precaution too. 

4817 new #Corona cases in #WestBengal in these last 24 hours. Vote is important.

Sorry 
@parnomittra

#NoVoteToBJP 
এই উদাসীনতায় সোনার বাংলা তো হতেই পারে না লক্ষ্য।","No mask No social distancing
No precaution too 4817 new cases in in these last 24 hours Vote is important Sorry এই উদাসীনতায় সোনার বাংলা তো হতেই পারে না লক্ষ্য।","['#Corona', '#WestBengal', '#NoVoteToBJP']",['@parnomittra'],[],[]
"Pls take care 
&
Stay safe . 

I think we know about #covid_19 
#coronaviruspandemic 

#KumbhMela2021 
#WBElection2021 
#ElectionCommissionOfIndia","Pls take care 
Stay safe  I think we know about ","['#covid_19', '#coronaviruspandemic', '#KumbhMela2021', '#WBElection2021', '#ElectionCommissionOfIndia']",[],[],[]
"Covid is doing its job, so why aren’t you ! Keep doing your work,study etc, instead of giving up on lockdown-covid claims. STOP BEING SHEEP !!! #Covid_19 #COVIDSecondWave #motivation #WorkHard #BeSafeOutThere",Covid is doing its job so why aren’t you  Keep doing your workstudy etc instead of giving up on lockdowncovid claims STOP BEING SHEEP  ,"['#Covid_19', '#COVIDSecondWave', '#motivation', '#WorkHard', '#BeSafeOutThere']",[],[],[]
"Replying to 
@PMOIndia
 and 
@narendramodi",Replying to and ,[],"['@PMOIndia', '@narendramodi']",[],[]
"@drharshvardhan
 Can you tell us why social distancing is not maintained here and why no one is wearing mask. This is why India is leading in #Covid cases.

#BanElectionRalliesInCovid #NationWantsToKnow", Can you tell us why social distancing is not maintained here and why no one is wearing mask This is why India is leading in cases ,"['#Covid', '#BanElectionRalliesInCovid', '#NationWantsToKnow']",['@drharshvardhan'],[],[]
"It's important to wear a Mask now a days 

#Covid_19 #StaySafe #WearMask #BeSafe #UseSanitizer #India #WestBengalElection2021",Its important to wear a Mask now a days ,"['#Covid_19', '#StaySafe', '#WearMask', '#BeSafe', '#UseSanitizer', '#India', '#WestBengalElection2021']",[],[],[]
Breaking: Centre fast tracks Emergency Approvals for foreign produced COVID-19 Vaccines that have been granted EUA in other countries to Expand the Basket of Vaccines for Domestic Use and Hasten the Pace and Coverage of Vaccination,Breaking: Centre fast tracks Emergency Approvals for foreign produced COVID19 Vaccines that have been granted EUA in other countries to Expand the Basket of Vaccines for Domestic Use and Hasten the Pace and Coverage of Vaccination,[],[],[],[]
"India going through a terrible phase. People having to burn their friends and families on open grounds due to huge wait times at crematoriums. Ambulance after ambulance waiting in front of every major hospital.

Influencers- My biggest problem is, i have too many shoes. #COVID",India going through a terrible phase People having to burn their friends and families on open grounds due to huge wait times at crematoriums Ambulance after ambulance waiting in front of every major hospital Influencers My biggest problem is i have too many shoes ,['#COVID'],[],[],[]
Our Sanatanis has let us down this time....while this would have been great opportunity to show our commitment to fight against COVID 19 otherwise.,Our Sanatanis has let us down this timewhile this would have been great opportunity to show our commitment to fight against COVID 19 otherwise,[],[],[],[]
ED minister you are saying school will take all the precaution from covid-19 did you ever go any without informing school that they are taking proper safety measures .if school will providing all the safety measure but we have to come school in public transport #boardexams2021,ED minister you are saying school will take all the precaution from covid19 did you ever go any without informing school that they are taking proper safety measures if school will providing all the safety measure but we have to come school in public transport ,['#boardexams2021'],[],[],[]
education minister you are saying school will take all the precaution from covid-19 did you ever go any without informing school that they are taking proper safety measures .if school will providing all the safety measure but we have to come school in AP transport#boardexams2021,education minister you are saying school will take all the precaution from covid19 did you ever go any without informing school that they are taking proper safety measures if school will providing all the safety measure but we have to come school in AP transport ,[],[],[],[]
student health is more important then board .few days ago 7 members of my family are suffering from covid-19  and near my my house there are are many covid-19  positive people are leaving . In this condition you are expecting student to come to school for board . #boardexams2021,student health is more important then board few days ago 7 members of my family are suffering from covid19 and near my my house there are are many covid19 positive people are leaving  In this condition you are expecting student to come to school for board  ,['#boardexams2021'],[],[],[]
"BIG #BREAKING: #WestBengal records 4,511 new COVID-19 cases in last 24hrs. 

highest one-day spike since the outbreak of the disease last year! 

#MaskUpIndia #MaskPehnoIndia",BIG records 4511 new COVID19 cases in last 24hrs highest oneday spike since the outbreak of the disease last year ,"['#BREAKING:', '#WestBengal', '#MaskUpIndia', '#MaskPehnoIndia']",[],[],[]
"Replying to 
@ddggn
 and 
@AboutIndia",Replying to and ,[],"['@ddggn', '@AboutIndia']",[],[]
"#Covid_19 might not be such a bad time for shopping 
@AboutIndia
. It's #PohelaBoishak for us despite #WestBengalElections2021 . #mondaythoughts", might not be such a bad time for shopping  Its for us despite  ,"['#Covid_19', '#PohelaBoishak', '#WestBengalElections2021', '#mondaythoughts']",['@AboutIndia'],[],[]
"Replying to 
@SumitkadeI",Replying to ,[],['@SumitkadeI'],[],[]
"A committee of experts has granted emergency use approval to Sputnik-V, the vaccine against the coronavirus disease (Covid-19) developed by Russia, in India. #COVID19",A committee of experts has granted emergency use approval to SputnikV the vaccine against the coronavirus disease (Covid19) developed by Russia in India ,['#COVID19'],[],[],[]
#Bengal #Covid #report cases have doubled in Bengal (including Kolkata) in less than a week, cases have doubled in Bengal (including Kolkata) in less than a week,"['#Bengal', '#Covid', '#report']",[],[],[]
"Biggest News from the Film Industry!

Our most loved heroes #SalmanKhan & #Yash most likely to release #Radhe & #KGF2 on the same day.

This will send out a strong message to all exhibitors & cinema halls need to be well equipped. 

All depends on #Covid. 


@BeingSalmanKhan",Biggest News from the Film Industry Our most loved heroes  most likely to release  on the same day This will send out a strong message to all exhibitors  cinema halls need to be well equipped All depends on ,"['#SalmanKhan', '#Yash', '#Radhe', '#KGF2', '#Covid.']",['@BeingSalmanKhan'],[],[]
#Bengal #Covid #report Private #hospitals in #Kolkata run out of covid beds. Almost all the prominent hospitals that I spoke to are full and unfortunately many are refusing to admit more patients, Private in run out of covid beds Almost all the prominent hospitals that I spoke to are full and unfortunately many are refusing to admit more patients,"['#Bengal', '#Covid', '#report', '#hospitals', '#Kolkata']",[],[],[]
"Thank you 
@SonuSood

for this #grearest work for #student 
When All see #corona cases are increasing but government never understand patients felling , how's types students stay s going to #boardexam to #online 
So my humble request to our #government please take a offline exam",Thank you for this work for When All see cases are increasing but government never understand patients felling  hows types students stay s going to to So my humble request to our please take a offline exam,"['#grearest', '#student', '#corona', '#boardexam', '#online', '#government']",['@SonuSood'],[],[]
"Is lockdown a solution to control coronavirus? 
#CoronavirusIndia #lockdown #CoronaVaccine #coronavirus #lockdown2021 #Covid_19 #vaccination #coronavirus #COVIDSecondWave #CoronavirusPandemic #CoronaCurfew #",Is lockdown a solution to control coronavirus #,"['#CoronavirusIndia', '#lockdown', '#CoronaVaccine', '#coronavirus', '#lockdown2021', '#Covid_19', '#vaccination', '#coronavirus', '#COVIDSecondWave', '#CoronavirusPandemic', '#CoronaCurfew', '#']",[],[],[]
My mother is recovering from COVID -19. Just grateful she is doing fine.  Homage by Fareed Zakaria is poignant reminder to times we all live in. Behind the COVID statistic is a real human.,My mother is recovering from COVID 19 Just grateful she is doing fine Homage by Fareed Zakaria is poignant reminder to times we all live in Behind the COVID statistic is a real human,[],[],[],[]
I need a job... It is urgent... Cz I have to help my family... My father is getting a half salary due to some new rules added by the company after covid-19... I just wanted to help my father nd mother. is there any jobs for me?? I am a Bcom Graduate. #JobSearch #Jobs  plese hlp,I need a job It is urgent Cz I have to help my family My father is getting a half salary due to some new rules added by the company after covid19 I just wanted to help my father nd mother is there any jobs for me I am a Bcom Graduate plese hlp,"['#JobSearch', '#Jobs']",[],[],[]
"Staggering 4,398 new COVID-19 cases in West Bengal in last 24 hours",Staggering 4398 new COVID19 cases in West Bengal in last 24 hours,[],[],[],[]
"#Bengal #covid #report #vaccine shortage in #Kolkata . People turn up at this centre, only to find out that there are no doses available. Lack of communication adding to the concerns", shortage in  People turn up at this centre only to find out that there are no doses available Lack of communication adding to the concerns,"['#Bengal', '#covid', '#report', '#vaccine', '#Kolkata']",[],[],[]
"While I'm awaiting my Covid Test Report,  a thought just struck. 

We are in 2021,  it's still Covid 19. 

A misnomer of sorts eh !",While Im awaiting my Covid Test Report a thought just struck We are in 2021 its still Covid 19 A misnomer of sorts eh ,[],[],[],[]
#BengalElection2021 #SocialMedia #SocialDistancing where is the social distance?? Does #COVID spare peole on political roadshows?#taeten #Elecciones2021, where is the social distance Does spare peole on political roadshows ,"['#BengalElection2021', '#SocialMedia', '#SocialDistancing', '#COVID', '#Elecciones2021']",[],[],[]
#Bengal #covid #report State govt has urgently requested the Centre to send at least 4 lakh doses by tomorrow, State govt has urgently requested the Centre to send at least 4 lakh doses by tomorrow,"['#Bengal', '#covid', '#report']",[],[],[]
"#Bengal #Covid #report #vaccine shortage. Top govt sources tell me, the state only has 4.5 lakh vaccines left, which will last them a day to day and a half", shortage Top govt sources tell me the state only has 45 lakh vaccines left which will last them a day to day and a half,"['#Bengal', '#Covid', '#report', '#vaccine']",[],[],[]
"Replying to 
@sougata_journal
 
@CEOWestBengal
 and 5 others",Replying to and 5 others,[],"['@sougata_journal', '@CEOWestBengal']",[],[]
"Replying to 
@UkDash
 
@MahuaMoitra
 and 
@ECISVEEP",Replying to and ,[],"['@UkDash', '@MahuaMoitra', '@ECISVEEP']",[],[]
"Amid restrictions in #Mumbai due to #Covid, Team #Adipurush continues to shoot in Mumbai with measures till the 14th of April.

Film stars #Prabhas, #KritiSanon, #SunnySingh & #SaifAliKhan.

Directed by #OmRaut (the man behind #AjayDevgn’s #Tanhaji)",Amid restrictions in due to Team continues to shoot in Mumbai with measures till the 14th of April Film stars  Directed by (the man behind ,"['#Mumbai', '#Covid,', '#Adipurush', '#Prabhas,', '#KritiSanon,', '#SunnySingh', '#SaifAliKhan.', '#OmRaut', '#AjayDevgn’s', '#Tanhaji)']",[],[],[]
I feel if Congress Party really cancels its election rallies it will be considered as a great endeavour & a few thousands  steps forward 2combat covid 19 pandemic.Instead of rallies the state wings should take steps to start the mass awareness program how to fight against covid.,I feel if Congress Party really cancels its election rallies it will be considered as a great endeavour  a few thousands steps forward 2combat covid 19 pandemicInstead of rallies the state wings should take steps to start the mass awareness program how to fight against covid,[],[],[],[]
"When your turn comes, please go out and vote.
.
.
.
.
.
#vote #election #india #kolkata #westbengal #election2021 #assemblyelection2021 #polls #covid","When your turn comes please go out and vote




 ","['#vote', '#election', '#india', '#kolkata', '#westbengal', '#election2021', '#assemblyelection2021', '#polls', '#covid']",[],[],[]
"#Bengal #Covid #report . As Remdesivir demand spikes, pharma companies struggle to meet demand. AMRI  in #Kolkata says they have no answers for patients who are coming to the #hospital , hoping to get the anti viral drug",  As Remdesivir demand spikes pharma companies struggle to meet demand AMRI in says they have no answers for patients who are coming to the  hoping to get the anti viral drug,"['#Bengal', '#Covid', '#report', '#Kolkata', '#hospital']",[],[],[]
"Where Is Arogyasetu App ?  Which Made For The Covid-19.
#IndiaFightsCorona 
#ArogyasetuApp #CoronaVaccine",Where Is Arogyasetu App  Which Made For The Covid19 ,"['#IndiaFightsCorona', '#ArogyasetuApp', '#CoronaVaccine']",[],[],[]
"In this year board exam will take place or not ? because we have so many trouble it's better to be continue to online mode or get promoted via internal assessment marks. 
Please think about it, t I hope that their future will not get spoiled due to Covid-19.",In this year board exam will take place or not  because we have so many trouble its better to be continue to online mode or get promoted via internal assessment marks Please think about it t I hope that their future will not get spoiled due to Covid19,[],[],[],[]
"WHATTT???

#PawanKalyan starrer #VakeelSaab is SHATTERING BOX OFFICE even in #Covid era.

The film has collected around 40 crores on Day 1 (India) and including overseas it stands at 65+ crores.

Shocked to see the terrific response to the film & to #PrakashRaj’s performance.",WHATTT starrer is SHATTERING BOX OFFICE even in era The film has collected around 40 crores on Day 1 (India) and including overseas it stands at 65+ crores Shocked to see the terrific response to the film  to performance,"['#PawanKalyan', '#VakeelSaab', '#Covid', '#PrakashRaj’s']",[],[],[]
"#Bengal #Covid #report In #Kolkata there is shortfall of Remdesivir, the antiviral drug used in the treatment of Covid. Pharma companies say it will take them at least 2 weeks to meet up to the current demand level. What happens in the interim for those infected?", In there is shortfall of Remdesivir the antiviral drug used in the treatment of Covid Pharma companies say it will take them at least 2 weeks to meet up to the current demand level What happens in the interim for those infected,"['#Bengal', '#Covid', '#report', '#Kolkata']",[],[],[]
#Bengal #Covid #report How people who had come for testing at the largest covid centre in #Kolkata have to wait for hours for testing. Listen to a distraught father who was waiting with his little daughter, How people who had come for testing at the largest covid centre in have to wait for hours for testing Listen to a distraught father who was waiting with his little daughter,"['#Bengal', '#Covid', '#report', '#Kolkata']",[],[],[]
"Covid21 Crisis ....No Problem
People Dying....No Problem 
Economy Failing....No Problem
No Jobs....No Problem
But 
@IPL
 #IndianPremierLeague will Go on & on & on 
Becoz Money is Honey for 
@BCCI
 
@SGanguly99
 
@imVkohli
 
#IPL2021 #CovidIndia 
#COVID #lockdown2021 #COVIDIOTS","Covid21 Crisis No Problem
People DyingNo Problem Economy FailingNo Problem
No JobsNo Problem
But will Go on  on  on Becoz Money is Honey for ","['#IndianPremierLeague', '#IPL2021', '#CovidIndia', '#COVID', '#lockdown2021', '#COVIDIOTS']","['@IPL', '@BCCI', '@SGanguly99', '@imVkohli']",[],[]
"There is widespread reporting by the mass media on inadequate safety and efficacy of Covid 19 vaccines . This needs urgent attention by the health authority in form of press release to assure eligible recepients
#COVIDー19 
#PressRelease",There is widespread reporting by the mass media on inadequate safety and efficacy of Covid 19 vaccines  This needs urgent attention by the health authority in form of press release to assure eligible recepients ,"['#COVIDー19', '#PressRelease']",[],[],[]
"#Bengal #covid #report : Case surge on one side, and serpentine queues at #hospitals. At the largest covid centre in #Kolkata roughly 150-200 people were waiting to get jabbed when I reached this morning", : Case surge on one side and serpentine queues at At the largest covid centre in roughly 150200 people were waiting to get jabbed when I reached this morning,"['#Bengal', '#covid', '#report', '#hospitals.', '#Kolkata']",[],[],[]
"#VaccineForYoungistaan: Reduce Age Limit For Covid-19 Vaccination 
@drharshvardhan
 
@MoHFW_INDIA
 #vaccine - Sign the Petition! http://chng.it/W82pMxYN via 
@ChangeOrg_India", Reduce Age Limit For Covid19 Vaccination  Sign the Petition  via ,"['#VaccineForYoungistaan:', '#vaccine']","['@drharshvardhan', '@MoHFW_INDIA', '@ChangeOrg_India']",[],[]
#Kolkata #hospitals #covid #realitycheck . The Doctor of the covid hospital in Beleghata tells me that beds are filling up fast. All this just over the past one week! # https://twitter.com/MirrorNow/status/1380390758067228672…,  The Doctor of the covid hospital in Beleghata tells me that beds are filling up fast All this just over the past one week # ,"['#Kolkata', '#hospitals', '#covid', '#realitycheck', '#']",[],['https://twitter.com/MirrorNow/status/1380390758067228672…'],[]
"#VaccineForYoungistaan: Reduce Age Limit For Covid-19 Vaccination 
@drharshvardhan
 
@MoHFW_INDIA
 #vaccine - Sign the Petition! http://chng.it/cWjFBv6V via 
@ChangeOrg_India", Reduce Age Limit For Covid19 Vaccination  Sign the Petition  via ,"['#VaccineForYoungistaan:', '#vaccine']","['@drharshvardhan', '@MoHFW_INDIA', '@ChangeOrg_India']",[],[]
"#Bengal #Covid report: At least 5 patients, who are hospitalised in the Beleghata covid centre in #Kolkata , had been vaccinated prior to getting infected", report: At least 5 patients who are hospitalised in the Beleghata covid centre in  had been vaccinated prior to getting infected,"['#Bengal', '#Covid', '#Kolkata']",[],[],[]
"#Bengal #Covid report: #Doctors at the Beleghata covid centre, one of the main ones in #Kolkata tell me, their Covid ICU is full. 70% of general covid ward also full", report: at the Beleghata covid centre one of the main ones in tell me their Covid ICU is full 70% of general covid ward also full,"['#Bengal', '#Covid', '#Doctors', '#Kolkata']",[],[],[]
#Bengal #Covid report: #Doctors here say that the govt given positivity rate (8%) is misleading and is likely to be much higher. Low testing is camouflaging the numbers, report: here say that the govt given positivity rate (8%) is misleading and is likely to be much higher Low testing is camouflaging the numbers,"['#Bengal', '#Covid', '#Doctors']",[],[],[]
"Does the vaccine prevent Covid?
#vaccination #Covishield #StopTheSpread #COVIDー19 #Unite2FightCorona #Covid_19 #COVID19 #lockdown #lockdown2021 #LockdownIndia #VaccinateEveryIndian #VirusCorona #ThisIsOurShot #BioNTech #IndiaFightsCorona #India",Does the vaccine prevent Covid ,"['#vaccination', '#Covishield', '#StopTheSpread', '#COVIDー19', '#Unite2FightCorona', '#Covid_19', '#COVID19', '#lockdown', '#lockdown2021', '#LockdownIndia', '#VaccinateEveryIndian', '#VirusCorona', '#ThisIsOurShot', '#BioNTech', '#IndiaFightsCorona', '#India']",[],[],[]
#BREAKING: #NewZealand suspends entry of travellers from India amid a surge in #Covid infections, suspends entry of travellers from India amid a surge in infections,"['#BREAKING:', '#NewZealand', '#Covid']",[],[],[]
#Bengal #Covid Update, Update,"['#Bengal', '#Covid']",[],[],[]
"#Zee in talks with Team #Radhe for Direct OTT release is FALSE & Baseless.

#RadheYourMostWantedBhai will Release only in THEATRES & will arrive either on this EID (if #Covid is in control) or EID 2022 

This was confirmed by Megastar #SalmanKhan himself, on GQ India session.", in talks with Team for Direct OTT release is FALSE  Baseless will Release only in THEATRES  will arrive either on this EID (if is in control) or EID 2022 This was confirmed by Megastar himself on GQ India session,"['#Zee', '#Radhe', '#RadheYourMostWantedBhai', '#Covid', '#SalmanKhan']",[],[],[]
"Benefits far ahead than potential risks.  No more vaccine refusal mode please. Defeat Covid 19. Save humanity. Vaccinate against Covid 19. 
@IPAWorldorg


@drsomnathkundu


@DrRajivKJain

#IndiaFightsCorona 
#CoronaVaccine 
#COVIDー19",Benefits far ahead than potential risks No more vaccine refusal mode please Defeat Covid 19 Save humanity Vaccinate against Covid 19 ,"['#IndiaFightsCorona', '#CoronaVaccine', '#COVIDー19']","['@IPAWorldorg', '@drsomnathkundu', '@DrRajivKJain']",[],[]
UK Clinical Trial Confirms SaNOtize’s Breakthrough Treatment for COVID-19 | Business Wire,UK Clinical Trial Confirms SaNOtize’s Breakthrough Treatment for COVID19 | Business Wire,[],[],[],[]
"I sadly fail 2 understand- why aren’t these political rallies being stopped,by d administration to prevent COVID 19? What is more important- Power or people who gives u the power? By d tm d results of d election will cm out- billions of people will be infected.#COVIDSecondWave",I sadly fail 2 understand why aren’t these political rallies being stoppedby d administration to prevent COVID 19 What is more important Power or people who gives u the power By d tm d results of d election will cm out billions of people will be infected ,[],[],[],[]
"To keep the body in good health is a duty, for otherwise, we shall not be able to trim the lamp of wisdom and keep our mind strong and clear.

http://adroitacademy.com

#WorldHealthDay #healthday #healthcare #safety #health #covid #worldsafe #goodhealth",To keep the body in good health is a duty for otherwise we shall not be able to trim the lamp of wisdom and keep our mind strong and clear  ,"['#WorldHealthDay', '#healthday', '#healthcare', '#safety', '#health', '#covid', '#worldsafe', '#goodhealth']",[],[],[]
"@CNNnews18
 Is it so ? Central leaders are not following Covid 19 norms while Campaigning and blaming others.", Is it so  Central leaders are not following Covid 19 norms while Campaigning and blaming others,[],['@CNNnews18'],[],[]
"@ndtv
 We expected government to enforce Covid 19 norms strictly after reopening normal activities but the Government has failed to do so. Excuses are not acceptable.", We expected government to enforce Covid 19 norms strictly after reopening normal activities but the Government has failed to do so Excuses are not acceptable,[],['@ndtv'],[],[]
"Central board of secondary education : Cancel 2021 CBSE Board exams due to COVID-19 - Sign the Petition! http://chng.it/js7wxw2D via 
@ChangeOrg_India",Central board of secondary education : Cancel 2021 CBSE Board exams due to COVID19  Sign the Petition  via ,[],['@ChangeOrg_India'],[],[]
"Election campaign plus covid infection = zero 

I think  covid unty has a tie up with election comission till second may.
#Covid_19 #AmitShah #BengalElection2021 #COVID #Roadshow",Election campaign plus covid infection = zero I think covid unty has a tie up with election comission till second may ,"['#Covid_19', '#AmitShah', '#BengalElection2021', '#COVID', '#Roadshow']",[],[],[]
"Protests near the #ElectionCommission to stop polls amidst the rising cases of #Covid in the state by a non-political group in PPE kits today. 

#BengalElections2021",Protests near the to stop polls amidst the rising cases of in the state by a nonpolitical group in PPE kits today ,"['#ElectionCommission', '#Covid', '#BengalElections2021']",[],[],[]
"This World Health Day let's pledge to follow Covid-19 guidelines to maintain our health in the future.
#WorldHealthDay #covid19 #covidprecautions #surgiplus #cuttack #medicalsupply",This World Health Day lets pledge to follow Covid19 guidelines to maintain our health in the future ,"['#WorldHealthDay', '#covid19', '#covidprecautions', '#surgiplus', '#cuttack', '#medicalsupply']",[],[],[]
